host_time,phase,cmd_x,cmd_y,cmd_z,cmd_yaw_deg
1784901235.782256,peer,0.0,0.23020195679942237,0.5,0.0
1784901235.802555,peer,0.0,0.2258496890424915,0.5,0.0
1784901235.824839,peer,0.0,0.2206023642423154,0.5,0.0
1784901235.849606,peer,0.0,0.21420230893049644,0.5,0.0
1784901235.870046,peer,0.0,0.2084913566734428,0.5,0.0
1784901235.893912,peer,0.0,0.20133571250918003,0.5,0.0
1784901235.918577,peer,0.0,0.19341462434737677,0.5,0.0
1784901235.941105,peer,0.0,0.185737533131119,0.5,0.0
1784901235.961241,peer,0.0,0.1785155531574846,0.5,0.0
1784901235.981628,peer,0.0,0.1708809454946041,0.5,0.0
1784901236.003797,peer,0.0,0.1622278795271988,0.5,0.0
1784901236.029723,peer,0.0,0.15278578350609057,0.5,0.0
1784901236.052230,peer,0.0,0.14212923997488663,0.5,0.0
1784901236.073015,peer,0.0,0.13304519376549828,0.5,0.0
1784901236.093337,peer,0.0,0.12391918058930096,0.5,0.0
1784901236.116140,peer,0.0,0.11340246895380293,0.5,0.0
1784901236.140786,peer,0.0,0.10176548983280936,0.5,0.0
1784901236.162536,peer,0.0,0.09125892027212083,0.5,0.0
1784901236.186844,peer,0.0,0.07929409692710915,0.5,0.0
1784901236.211692,peer,0.0,0.06685972370035781,0.5,0.0
1784901236.235399,peer,0.0,0.054971637798094365,0.5,0.0
1784901236.260235,peer,0.0,0.04206333172545367,0.5,0.0
1784901236.282547,peer,0.0,0.03051185035814955,0.5,0.0
1784901236.304144,peer,0.0,0.0192582769765523,0.5,0.0
1784901236.327807,peer,0.0,0.006887061861374431,0.5,0.0
1784901236.352672,peer,0.0,-0.006113467443693479,0.5,0.0
1784901236.373235,peer,0.0,-0.016884769138007506,0.5,0.0
1784901236.394236,peer,0.0,-0.027840534021710227,0.5,0.0
1784901236.416343,peer,0.0,-0.039307139231140736,0.5,0.0
1784901236.443433,peer,0.0,-0.05182522909320257,0.5,0.0
1784901236.465593,peer,0.0,-0.06452362892439431,0.5,0.0
1784901236.488827,peer,0.0,-0.07619580719201709,0.5,0.0
1784901236.513873,peer,0.0,-0.08857391909815208,0.5,0.0
1784901236.537519,peer,0.0,-0.10003751846399973,0.5,0.0
1784901236.561124,peer,0.0,-0.11116540535601459,0.5,0.0
1784901236.586200,peer,0.0,-0.1228439799663075,0.5,0.0
1784901236.606910,peer,0.0,-0.13216269628544627,0.5,0.0
1784901236.628705,peer,0.0,-0.1417085974022774,0.5,0.0
1784901236.649820,peer,0.0,-0.1506781079180008,0.5,0.0
1784901236.672514,peer,0.0,-0.1599848538841455,0.5,0.0
1784901236.693226,peer,0.0,-0.16816399335187807,0.5,0.0
1784901236.717072,peer,0.0,-0.1771887094292855,0.5,0.0
1784901236.741381,peer,0.0,-0.18593259904736517,0.5,0.0
1784901236.763123,peer,0.0,-0.1933558425336452,0.5,0.0
1784901236.783781,peer,0.0,-0.2000232414869578,0.5,0.0
1784901236.807777,peer,0.0,-0.2073056732724238,0.5,0.0
1784901236.832695,peer,0.0,-0.21431262399548948,0.5,0.0
1784901236.858046,peer,0.0,-0.22066957743253332,0.5,0.0
1784901236.882837,peer,0.0,-0.2266281128479137,0.5,0.0
1784901236.907800,peer,0.0,-0.23182955975048675,0.5,0.0
1784901236.932853,peer,0.0,-0.2364194100922116,0.5,0.0
1784901236.957773,peer,0.0,-0.24033796760216397,0.5,0.0
1784901236.982286,peer,0.0,-0.24355350627980255,0.5,0.0
1784901237.007135,peer,0.0,-0.24615755211020673,0.5,0.0
1784901237.028146,peer,0.0,-0.24783942372440768,0.5,0.0
1784901237.053018,peer,0.0,-0.24921120042434644,0.5,0.0
1784901237.073593,peer,0.0,-0.24983509639273488,0.5,0.0
1784901237.095760,peer,0.0,-0.24998728865618183,0.5,0.0
1784901237.119778,peer,0.0,-0.2495446836939054,0.5,0.0
1784901237.143768,peer,0.0,-0.2484720330722941,0.5,0.0
1784901237.167086,peer,0.0,-0.24682892315191443,0.5,0.0
1784901237.187277,peer,0.0,-0.24492983016298145,0.5,0.0
1784901237.211161,peer,0.0,-0.2421184308079053,0.5,0.0
1784901237.236236,peer,0.0,-0.23851445968256801,0.5,0.0
1784901237.259272,peer,0.0,-0.234622788997211,0.5,0.0
1784901237.296249,peer,0.0,-0.22977133060212981,0.5,0.0
1784901237.317187,peer,0.0,-0.22245802012606408,0.5,0.0
1784901237.340993,peer,0.0,-0.2164985482946057,0.5,0.0
1784901237.365691,peer,0.0,-0.2097446143576722,0.5,0.0
1784901237.387410,peer,0.0,-0.20333782627992764,0.5,0.0
1784901237.409616,peer,0.0,-0.1963567739891709,0.5,0.0
1784901237.432333,peer,0.0,-0.18877554790850043,0.5,0.0
1784901237.456066,peer,0.0,-0.1804034141594481,0.5,0.0
1784901237.480689,peer,0.0,-0.17123526583115467,0.5,0.0
1784901237.505336,peer,0.0,-0.16161068457533992,0.5,0.0
1784901237.528887,peer,0.0,-0.15200746699477455,0.5,0.0
1784901237.550854,peer,0.0,-0.1427239883783455,0.5,0.0
1784901237.574851,peer,0.0,-0.13222944797304598,0.5,0.0
1784901237.599656,peer,0.0,-0.1210326460779269,0.5,0.0
1784901237.624007,peer,0.0,-0.109726189987231,0.5,0.0
1784901237.649094,peer,0.0,-0.09777547741031513,0.5,0.0
1784901237.671138,peer,0.0,-0.08705177781029659,0.5,0.0
1784901237.694735,peer,0.0,-0.07536806910498339,0.5,0.0
1784901237.719667,peer,0.0,-0.06282500031148334,0.5,0.0
1784901237.741959,peer,0.0,-0.05146515181759436,0.5,0.0
1784901237.767129,peer,0.0,-0.038500906935109706,0.5,0.0
1784901237.790792,peer,0.0,-0.026215395385671802,0.5,0.0
1784901237.812150,peer,0.0,-0.015077735155217865,0.5,0.0
1784901237.835162,peer,0.0,-0.003031560092795163,0.5,0.0
1784901237.859713,peer,0.0,0.009824908138670587,0.5,0.0
1784901237.884164,peer,0.0,0.02259123749957247,0.5,0.0
1784901237.906812,peer,0.0,0.034374983709751304,0.5,0.0
1784901237.931758,peer,0.0,0.04726189490924472,0.5,0.0
1784901237.956832,peer,0.0,0.060081220478329596,0.5,0.0
1784901237.978418,peer,0.0,0.07097968138272356,0.5,0.0
1784901237.999183,peer,0.0,0.08134138422874708,0.5,0.0
1784901238.020120,peer,0.0,0.09162455558174999,0.5,0.0
1784901238.044253,peer,0.0,0.1032587344478259,0.5,0.0
1784901238.066096,peer,0.0,0.11356253359358134,0.5,0.0
1784901238.091058,peer,0.0,0.12504497142336934,0.5,0.0
1784901238.120586,peer,0.0,0.13427390495850167,0.5,0.0
1784901238.140711,peer,0.0,0.1468437649012655,0.5,0.0
1784901238.165808,peer,0.0,0.15726986295592657,0.5,0.0
1784901238.189235,peer,0.0,0.16661265284441548,0.5,0.0
1784901238.210772,peer,0.0,0.17484772635477683,0.5,0.0
1784901238.234323,peer,0.0,0.18344513976299096,0.5,0.0
1784901238.255821,peer,0.0,0.1909037029493117,0.5,0.0
1784901238.277396,peer,0.0,0.19800096294689848,0.5,0.0
1784901238.301025,peer,0.0,0.2053085425407637,0.5,0.0
1784901238.324637,peer,0.0,0.21206433879546216,0.5,0.0
1784901238.348118,peer,0.0,0.21835817092325113,0.5,0.0
1784901238.373109,peer,0.0,0.22442737255220052,0.5,0.0
1784901238.398217,peer,0.0,0.22990296090413373,0.5,0.0
1784901238.421803,peer,0.0,0.23447688595881996,0.5,0.0
1784901238.442546,peer,0.0,0.2380192969836555,0.5,0.0
1784901238.466123,peer,0.0,0.24150215481614193,0.5,0.0
1784901238.490733,peer,0.0,0.2445112895219616,0.5,0.0
1784901238.512699,peer,0.0,0.24664913013336626,0.5,0.0
1784901238.532999,peer,0.0,0.2481604639716282,0.5,0.0
1784901238.557716,peer,0.0,0.249394300940837,0.5,0.0
1784901238.582720,peer,0.0,0.24996278065545588,0.5,0.0
1784901238.607489,peer,0.0,0.2498505171059988,0.5,0.0
1784901238.629301,peer,0.0,0.24919552688789284,0.5,0.0
1784901238.653795,peer,0.0,0.24783916168823603,0.5,0.0
1784901238.677638,peer,0.0,0.24589406979548284,0.5,0.0
1784901238.702858,peer,0.0,0.2431697609977071,0.5,0.0
1784901238.727613,peer,0.0,0.23983506767179005,0.5,0.0
1784901238.752772,peer,0.0,0.23579098807951837,0.5,0.0
1784901238.773753,peer,0.0,0.23190293644140436,0.5,0.0
1784901238.797896,peer,0.0,0.22688630807080792,0.5,0.0
1784901238.819689,peer,0.0,0.22186418174562722,0.5,0.0
1784901238.842336,approach,0.0,0.0,0.5,0.0
1784901238.867426,approach,0.0016750653584798178,0.0,0.5,0.0
1784901238.892097,approach,0.003319263458251953,0.0,0.5,0.0
1784901238.914406,approach,0.004809061686197917,0.0,0.5,0.0
1784901238.935054,approach,0.006185658772786459,0.0,0.5,0.0
1784901238.957347,approach,0.007671340306599935,0.0,0.5,0.0
1784901238.978438,approach,0.009078009923299154,0.0,0.5,0.0
1784901239.000495,approach,0.010547733306884766,0.0,0.5,0.0
1784901239.021308,approach,0.011934264500935873,0.0,0.5,0.0
1784901239.042394,approach,0.013340202967325847,0.0,0.5,0.0
1784901239.063789,approach,0.01476593017578125,0.0,0.5,0.0
1784901239.084750,approach,0.016162935892740884,0.0,0.5,0.0
1784901239.105276,approach,0.017531919479370116,0.0,0.5,0.0
1784901239.129322,approach,0.019134744008382165,0.0,0.5,0.0
1784901239.149638,approach,0.02048872311909994,0.0,0.5,0.0
1784901239.171771,approach,0.02196499506632487,0.0,0.5,0.0
1784901239.192066,approach,0.023318004608154298,0.0,0.5,0.0
1784901239.212385,approach,0.024672253926595056,0.0,0.5,0.0
1784901239.235945,approach,0.026243193944295248,0.0,0.5,0.0
1784901239.259362,approach,0.027683194478352866,0.0,0.5,0.0
1784901239.280688,approach,0.029226144154866535,0.0,0.5,0.0
1784901239.302860,approach,0.030703671773274738,0.0,0.5,0.0
1784901239.325014,approach,0.032181072235107425,0.0,0.5,0.0
1784901239.349460,approach,0.033810869852701826,0.0,0.5,0.0
1784901239.374562,approach,0.03548479080200195,0.0,0.5,0.0
1784901239.398875,approach,0.03710494041442871,0.0,0.5,0.0
1784901239.423498,approach,0.03874473571777344,0.0,0.5,0.0
1784901239.448455,approach,0.04040880203247071,0.0,0.5,0.0
1784901239.469007,approach,0.04178067843119304,0.0,0.5,0.0
1784901239.491156,approach,0.04325726826985677,0.0,0.5,0.0
1784901239.512010,approach,0.04464794794718425,0.0,0.5,0.0
1784901239.532699,approach,0.04602640469868978,0.0,0.5,0.0
1784901239.557296,approach,0.04766713778177897,0.0,0.5,0.0
1784901239.579765,approach,0.04916499455769857,0.0,0.5,0.0
1784901239.600110,approach,0.0505207379659017,0.0,0.5,0.0
1784901239.620391,approach,0.0518726666768392,0.0,0.5,0.0
1784901239.641620,approach,0.05328833262125651,0.0,0.5,0.0
1784901239.666551,approach,0.0549498716990153,0.0,0.5,0.0
1784901239.688707,approach,0.05642720858256022,0.0,0.5,0.0
1784901239.712756,approach,0.05803027153015137,0.0,0.5,0.0
1784901239.737704,approach,0.059693400065104166,0.0,0.5,0.0
1784901239.759511,approach,0.06114579836527506,0.0,0.5,0.0
1784901239.780074,approach,0.06251800855000815,0.0,0.5,0.0
1784901239.805182,approach,0.06419288317362468,0.0,0.5,0.0
1784901239.829955,approach,0.06584059397379557,0.0,0.5,0.0
1784901239.853002,approach,0.0673807462056478,0.0,0.5,0.0
1784901239.874403,approach,0.06880672772725424,0.0,0.5,0.0
1784901239.899214,approach,0.07045981089274088,0.0,0.5,0.0
1784901239.922551,approach,0.07201647758483887,0.0,0.5,0.0
1784901239.944400,approach,0.07347319920857748,0.0,0.5,0.0
1784901239.969284,approach,0.07513152758280436,0.0,0.5,0.0
1784901239.989832,approach,0.07650240262349448,0.0,0.5,0.0
1784901240.013688,approach,0.07809120814005534,0.0,0.5,0.0
1784901240.037062,approach,0.07965087890625,0.0,0.5,0.0
1784901240.057920,approach,0.08104133605957031,0.0,0.5,0.0
1784901240.082706,approach,0.0826944669087728,0.0,0.5,0.0
1784901240.106835,approach,0.08430333137512208,0.0,0.5,0.0
1784901240.128628,approach,0.08575654029846191,0.0,0.5,0.0
1784901240.149294,approach,0.0871338685353597,0.0,0.5,0.0
1784901240.172608,approach,0.08868680000305176,0.0,0.5,0.0
1784901240.193039,approach,0.09005034764607749,0.0,0.5,0.0
1784901240.215627,approach,0.09155580202738445,0.0,0.5,0.0
1784901240.236948,approach,0.09297739664713542,0.0,0.5,0.0
1784901240.260989,approach,0.09458026885986329,0.0,0.5,0.0
1784901240.284054,approach,0.09611821174621582,0.0,0.5,0.0
1784901240.306950,approach,0.09764432907104492,0.0,0.5,0.0
1784901240.327920,approach,0.09904239972432455,0.0,0.5,0.0
1784901240.349431,approach,0.10047647158304851,0.0,0.5,0.0
1784901240.373597,approach,0.10208721160888673,0.0,0.5,0.0
1784901240.396957,approach,0.10364465713500977,0.0,0.5,0.0
1784901240.420150,approach,0.10518867174784344,0.0,0.5,0.0
1784901240.440994,approach,0.10658019383748372,0.0,0.5,0.0
1784901240.465213,approach,0.10819567044576009,0.0,0.5,0.0
1784901240.485997,approach,0.10957860946655273,0.0,0.5,0.0
1784901240.506673,approach,0.11095925966898601,0.0,0.5,0.0
1784901240.529999,approach,0.1125144640604655,0.0,0.5,0.0
1784901240.553603,approach,0.11408780415852865,0.0,0.5,0.0
1784901240.574865,approach,0.11550528208414715,0.0,0.5,0.0
1784901240.599221,approach,0.11712913513183594,0.0,0.5,0.0
1784901240.623972,approach,0.11877913475036622,0.0,0.5,0.0
1784901240.648684,approach,0.12042640050252279,0.0,0.5,0.0
1784901240.673033,approach,0.12204906145731609,0.0,0.5,0.0
1784901240.693884,approach,0.12343894640604657,0.0,0.5,0.0
1784901240.718563,approach,0.12508513132731122,0.0,0.5,0.0
1784901240.740067,approach,0.12651859919230143,0.0,0.5,0.0
1784901240.764813,approach,0.12816847165425618,0.0,0.5,0.0
1784901240.788152,approach,0.12972434361775717,0.0,0.5,0.0
1784901240.812067,approach,0.13131874402364094,0.0,0.5,0.0
1784901240.836139,approach,0.13292353947957355,0.0,0.5,0.0
1784901240.859135,approach,0.1344568093617757,0.0,0.5,0.0
1784901240.879432,approach,0.13580905596415202,0.0,0.5,0.0
1784901240.900727,approach,0.13722912470499676,0.0,0.5,0.0
1784901240.922833,approach,0.13870326677958172,0.0,0.5,0.0
1784901240.943148,approach,0.14005719820658366,0.0,0.5,0.0
1784901240.967170,approach,0.14165813128153484,0.0,0.5,0.0
1784901240.988354,approach,0.14307200113932292,0.0,0.5,0.0
1784901241.010144,approach,0.1445128122965495,0.0,0.5,0.0
1784901241.031981,approach,0.1459805488586426,0.0,0.5,0.0
1784901241.052322,approach,0.14733532269795735,0.0,0.5,0.0
1784901241.074050,approach,0.14878447850545248,0.0,0.5,0.0
1784901241.094522,approach,0.150149138768514,0.0,0.5,0.0
1784901241.115554,approach,0.15155140558878583,0.0,0.5,0.0
1784901241.137057,approach,0.15298460324605306,0.0,0.5,0.0
1784901241.160980,approach,0.1545797348022461,0.0,0.5,0.0
1784901241.181287,approach,0.15593366622924806,0.0,0.5,0.0
1784901241.203497,approach,0.15741392771402996,0.0,0.5,0.0
1784901241.227444,approach,0.15901066462198896,0.0,0.5,0.0
1784901241.248675,approach,0.16042607625325522,0.0,0.5,0.0
1784901241.270621,approach,0.1618868668874105,0.0,0.5,0.0
1784901241.291084,approach,0.16325340270996094,0.0,0.5,0.0
1784901241.316353,approach,0.16491839090983074,0.0,0.5,0.0
1784901241.340275,approach,0.16653265953063967,0.0,0.5,0.0
1784901241.365346,approach,0.1682043234507243,0.0,0.5,0.0
1784901241.389984,approach,0.16984659830729168,0.0,0.5,0.0
1784901241.445996,approach,0.1715094089508057,0.0,0.5,0.0
1784901241.469261,approach,0.1751318136850993,0.0,0.5,0.0
1784901241.490524,approach,0.17654932339986165,0.0,0.5,0.0
1784901241.513662,approach,0.17809081077575684,0.0,0.5,0.0
1784901241.535933,approach,0.1795734723409017,0.0,0.5,0.0
1784901241.559641,approach,0.1811571439107259,0.0,0.5,0.0
1784901241.583760,approach,0.18276487986246748,0.0,0.5,0.0
1784901241.606887,approach,0.18430673281351728,0.0,0.5,0.0
1784901241.630037,approach,0.1858500639597575,0.0,0.5,0.0
1784901241.652447,approach,0.1873439947764079,0.0,0.5,0.0
1784901241.676061,approach,0.18891839981079103,0.0,0.5,0.0
1784901241.697704,approach,0.1903610070546468,0.0,0.5,0.0
1784901241.717816,approach,0.19170207977294923,0.0,0.5,0.0
1784901241.738968,approach,0.19311213493347168,0.0,0.5,0.0
1784901241.764269,approach,0.19463146527608235,0.0,0.5,0.0
1784901241.786391,approach,0.19627353350321453,0.0,0.5,0.0
1784901241.809965,approach,0.1978453318277995,0.0,0.5,0.0
1784901241.832768,approach,0.1993654727935791,0.0,0.5,0.0
1784901241.857838,approach,0.20103686650594077,0.0,0.5,0.0
1784901241.879380,approach,0.20247286160786948,0.0,0.5,0.0
1784901241.904323,approach,0.20413587888081872,0.0,0.5,0.0
1784901241.925831,approach,0.20557014147440592,0.0,0.5,0.0
1784901241.950889,approach,0.20724040667215982,0.0,0.5,0.0
1784901241.973287,approach,0.20873346328735354,0.0,0.5,0.0
1784901241.993595,approach,0.21008745829264322,0.0,0.5,0.0
1784901242.016039,approach,0.21158353487650552,0.0,0.5,0.0
1784901242.037239,approach,0.21299673716227213,0.0,0.5,0.0
1784901242.058023,approach,0.21438272794087732,0.0,0.5,0.0
1784901242.079308,approach,0.21580160458882652,0.0,0.5,0.0
1784901242.103903,approach,0.2174410661061605,0.0,0.5,0.0
1784901242.128593,approach,0.21908713976542155,0.0,0.5,0.0
1784901242.152401,approach,0.22067400614420574,0.0,0.5,0.0
1784901242.175632,approach,0.22214907010396323,0.0,0.5,0.0
1784901242.199349,approach,0.22380433082580567,0.0,0.5,0.0
1784901242.223454,approach,0.22541112899780275,0.0,0.5,0.0
1784901242.248515,approach,0.2270817279815674,0.0,0.5,0.0
1784901242.272376,approach,0.22867253621419273,0.0,0.5,0.0
1784901242.294100,approach,0.23012099266052247,0.0,0.5,0.0
1784901242.315762,approach,0.23156499862670898,0.0,0.5,0.0
1784901242.340840,approach,0.23323693275451662,0.0,0.5,0.0
1784901242.362952,approach,0.23471113840738933,0.0,0.5,0.0
1784901242.384547,approach,0.23615074157714844,0.0,0.5,0.0
1784901242.407538,approach,0.23768353462219238,0.0,0.5,0.0
1784901242.431717,approach,0.2392953395843506,0.0,0.5,0.0
1784901242.452758,approach,0.24069873491923013,0.0,0.5,0.0
1784901242.477287,approach,0.24233339627583825,0.0,0.5,0.0
1784901242.498516,approach,0.24374887148539226,0.0,0.5,0.0
1784901242.520554,approach,0.2452173391977946,0.0,0.5,0.0
1784901242.542828,approach,0.24670287768046062,0.0,0.5,0.0
1784901242.566053,approach,0.24825092951456706,0.0,0.5,0.0
1784901242.591009,approach,0.24991587003072105,0.0,0.5,0.0
1784901242.611351,approach,0.25127092997233075,0.0,0.5,0.0
1784901242.635131,approach,0.2528563976287842,0.0,0.5,0.0
1784901242.657293,approach,0.25433379809061685,0.0,0.5,0.0
1784901242.680524,approach,0.25588355064392093,0.0,0.5,0.0
1784901242.705297,approach,0.25753420193990073,0.0,0.5,0.0
1784901242.727127,approach,0.2589894771575928,0.0,0.5,0.0
1784901242.747748,approach,0.2603640079498291,0.0,0.5,0.0
1784901242.770824,approach,0.2619025230407715,0.0,0.5,0.0
1784901242.795920,approach,0.2635757287343343,0.0,0.5,0.0
1784901242.816074,approach,0.26491926511128744,0.0,0.5,0.0
1784901242.839801,approach,0.2665010770161947,0.0,0.5,0.0
1784901242.860549,approach,0.26788433392842614,0.0,0.5,0.0
1784901242.881105,approach,0.2692553202311198,0.0,0.5,0.0
1784901242.906193,approach,0.2709272702534994,0.0,0.5,0.0
1784901242.929080,approach,0.2724521319071452,0.0,0.5,0.0
1784901242.953846,approach,0.274104388554891,0.0,0.5,0.0
1784901242.976546,approach,0.2756172021230062,0.0,0.5,0.0
1784901242.999303,approach,0.2771344025929769,0.0,0.5,0.0
1784901243.023834,approach,0.2787699381510417,0.0,0.5,0.0
1784901243.048512,approach,0.28041507403055826,0.0,0.5,0.0
1784901243.073016,approach,0.28204873402913416,0.0,0.5,0.0
1784901243.095689,approach,0.2835604031880697,0.0,0.5,0.0
1784901243.116972,approach,0.28497934341430664,0.0,0.5,0.0
1784901243.138230,approach,0.2863962014516195,0.0,0.5,0.0
1784901243.162295,approach,0.2879980723063151,0.0,0.5,0.0
1784901243.185532,approach,0.289549732208252,0.0,0.5,0.0
1784901243.209831,approach,0.29116961161295574,0.0,0.5,0.0
1784901243.235159,approach,0.2927950700124105,0.0,0.5,0.0
1784901243.256750,approach,0.2942972660064697,0.0,0.5,0.0
1784901243.279915,approach,0.29584166208902996,0.0,0.5,0.0
1784901243.300671,approach,0.2972255229949951,0.0,0.5,0.0
1784901243.325276,approach,0.2988660017649333,0.0,0.5,0.0
1784901243.349360,approach,0.30047154426574707,0.0,0.5,0.0
1784901243.370568,approach,0.30188520749409997,0.0,0.5,0.0
1784901243.392013,approach,0.30331494013468424,0.0,0.5,0.0
1784901243.416617,approach,0.3049552122751872,0.0,0.5,0.0
1784901243.440067,approach,0.30651626586914066,0.0,0.5,0.0
1784901243.465041,approach,0.30818312962849936,0.0,0.5,0.0
1784901243.489958,approach,0.3098450660705567,0.0,0.5,0.0
1784901243.514329,approach,0.3114160696665446,0.0,0.5,0.0
1784901243.536136,approach,0.3129233996073405,0.0,0.5,0.0
1784901243.557362,approach,0.3143382708231608,0.0,0.5,0.0
1784901243.579825,approach,0.31583499908447266,0.0,0.5,0.0
1784901243.599963,approach,0.31717720031738283,0.0,0.5,0.0
1784901243.620108,approach,0.31852173805236816,0.0,0.5,0.0
1784901243.640386,approach,0.319871997833252,0.0,0.5,0.0
1784901243.665528,approach,0.32154693603515627,0.0,0.5,0.0
1784901243.689124,approach,0.32312113444010415,0.0,0.5,0.0
1784901243.713488,approach,0.3247354825337728,0.0,0.5,0.0
1784901243.737817,approach,0.32636826833089194,0.0,0.5,0.0
1784901243.759154,approach,0.32779033978780114,0.0,0.5,0.0
1784901243.784374,approach,0.32947133382161464,0.0,0.5,0.0
1784901243.804691,approach,0.33082653681437174,0.0,0.5,0.0
1784901243.829597,approach,0.33247734705607096,0.0,0.5,0.0
1784901243.852688,approach,0.3340265432993571,0.0,0.5,0.0
1784901243.877795,approach,0.3356998761494955,0.0,0.5,0.0
1784901243.901146,approach,0.3372567494710287,0.0,0.5,0.0
1784901243.924199,approach,0.33865693410237635,0.0,0.5,0.0
1784901243.948756,approach,0.34042906761169434,0.0,0.5,0.0
1784901243.970973,approach,0.3419116020202637,0.0,0.5,0.0
1784901243.992806,approach,0.34336746533711754,0.0,0.5,0.0
1784901244.016655,approach,0.34495685895284023,0.0,0.5,0.0
1784901244.041090,approach,0.34658659299214684,0.0,0.5,0.0
1784901244.063133,approach,0.34805634816487635,0.0,0.5,0.0
1784901244.086202,approach,0.34959440231323247,0.0,0.5,0.0
1784901244.106473,approach,0.3509460767110189,0.0,0.5,0.0
1784901244.129585,approach,0.3524866580963135,0.0,0.5,0.0
1784901244.152710,approach,0.3540280024210612,0.0,0.5,0.0
1784901244.176716,approach,0.3556282838185629,0.0,0.5,0.0
1784901244.200722,approach,0.35722867647806805,0.0,0.5,0.0
1784901244.224802,approach,0.3588338057200114,0.0,0.5,0.0
1784901244.245891,approach,0.360239855448405,0.0,0.5,0.0
1784901244.270834,approach,0.3619024594624838,0.0,0.5,0.0
1784901244.295774,approach,0.3635625998179118,0.0,0.5,0.0
1784901244.316993,approach,0.3649792035420736,0.0,0.5,0.0
1784901244.340053,approach,0.3665177345275879,0.0,0.5,0.0
1784901244.364538,approach,0.36814746856689456,0.0,0.5,0.0
1784901244.387092,approach,0.3696532726287842,0.0,0.5,0.0
1784901244.407687,approach,0.3710264046986898,0.0,0.5,0.0
1784901244.432397,approach,0.3726726055145264,0.0,0.5,0.0
1784901244.452666,approach,0.37402559916178385,0.0,0.5,0.0
1784901244.476679,approach,0.3756255944569906,0.0,0.5,0.0
1784901244.500018,approach,0.3771812756856283,0.0,0.5,0.0
1784901244.523748,approach,0.3787643273671468,0.0,0.5,0.0
1784901244.548656,approach,0.38042461077372236,0.0,0.5,0.0
1784901244.572828,approach,0.38203600247701014,0.0,0.5,0.0
1784901244.592947,approach,0.3833784103393555,0.0,0.5,0.0
1784901244.618004,approach,0.38504813512166347,0.0,0.5,0.0
1784901244.642695,approach,0.38669439951578777,0.0,0.5,0.0
1784901244.666818,approach,0.38830213546752934,0.0,0.5,0.0
1784901244.688048,approach,0.3897177378336589,0.0,0.5,0.0
1784901244.709329,approach,0.3911362648010254,0.0,0.5,0.0
1784901244.732407,approach,0.3926743984222412,0.0,0.5,0.0
1784901244.756995,approach,0.3943140824635824,0.0,0.5,0.0
1784901244.778642,approach,0.395757007598877,0.0,0.5,0.0
1784901244.801983,approach,0.3973130702972412,0.0,0.5,0.0
1784901244.822626,approach,0.3986892064412435,0.0,0.5,0.0
1784901244.847720,approach_hold,0.4,0.0,0.5,0.0
1784901244.870154,approach_hold,0.4,0.0037561125412328062,0.5,0.0
1784901244.895233,approach_hold,0.4,0.007948225728389243,0.5,0.0
1784901244.915514,approach_hold,0.4,0.011319811448051482,0.5,0.0
1784901244.939129,approach_hold,0.4,0.015221352435842186,0.5,0.0
1784901244.964225,approach_hold,0.4,0.019326987452729302,0.5,0.0
1784901244.985567,approach_hold,0.4,0.02277519764800619,0.5,0.0
1784901245.007468,approach_hold,0.4,0.02626927725464615,0.5,0.0
1784901245.028589,approach_hold,0.4,0.02958508626335405,0.5,0.0
1784901245.058201,approach_hold,0.4,0.0329628103179749,0.5,0.0
1784901245.082655,approach_hold,0.4,0.03779429333075178,0.5,0.0
1784901245.103707,approach_hold,0.4,0.040865113330610166,0.5,0.0
1784901245.124666,approach_hold,0.4,0.04384405568545704,0.5,0.0
1784901245.149840,approach_hold,0.4,0.04727576251050764,0.5,0.0
1784901245.174323,approach_hold,0.4,0.050554068742259796,0.5,0.0
1784901245.196689,approach_hold,0.4,0.05340266043431531,0.5,0.0
1784901245.217173,approach_hold,0.4,0.055906800077531606,0.5,0.0
1784901245.239140,approach_hold,0.4,0.05847984355156477,0.5,0.0
1784901245.259438,approach_hold,0.4,0.06074715975763909,0.5,0.0
1784901245.284597,approach_hold,0.4,0.06340496143143126,0.5,0.0
1784901245.308243,approach_hold,0.4,0.06574189815715899,0.5,0.0
1784901245.333310,approach_hold,0.4,0.06804351732640722,0.5,0.0
1784901245.358230,approach_hold,0.4,0.07001441183784989,0.5,0.0
1784901245.378513,approach_hold,0.4,0.0717162703904933,0.5,0.0
1784901245.402918,approach_hold,0.4,0.07343318746245955,0.5,0.0
1784901245.427998,approach_hold,0.4,0.07499900047032028,0.5,0.0
1784901245.452534,approach_hold,0.4,0.07632943715677899,0.5,0.0
1784901245.476058,approach_hold,0.4,0.07741692482169053,0.5,0.0
1784901245.501150,approach_hold,0.4,0.07836924254970087,0.5,0.0
1784901245.521581,approach_hold,0.4,0.07898503975469694,0.5,0.0
1784901245.546662,approach_hold,0.4,0.07954298725941258,0.5,0.0
1784901245.571433,approach_hold,0.4,0.07987879276502763,0.5,0.0
1784901245.594675,approach_hold,0.4,0.07999838779462444,0.5,0.0
1784901245.614896,approach_hold,0.4,0.07994830321222546,0.5,0.0
1784901245.635060,approach_hold,0.4,0.07975555207827041,0.5,0.0
1784901245.659259,approach_hold,0.4,0.07933651334207094,0.5,0.0
1784901245.680617,approach_hold,0.4,0.07879720117123178,0.5,0.0
1784901245.703852,approach_hold,0.4,0.07803193049613494,0.5,0.0
