image,host_time,phase,cmd_x,cmd_y,cmd_z,cmd_yaw_deg,frame_id,frame_width,frame_height,frame_bpp,frame_format,frame_gap8_timestamp,state_gap8_timestamp,state_stm32_timestamp,meta_x_m,meta_y_m,meta_z_m,meta_vx_mps,meta_vy_mps,meta_vz_mps,meta_quat,meta_rate_roll_rps,meta_rate_pitch_rps,meta_rate_yaw_rps,log_x,log_y,log_z,log_yaw_deg,log_vx,log_vy,log_vz,vbat,host_queue_dropped
frames/frame_000202.pgm,1784901224.153610,init,0.0,0.0,0.0,0.0,96,160,160,1,0,37763671,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0008795569883659482,0.004695484880357981,0.0137232830747962,0.045513857156038284,0.001913969055749476,-0.0008855177438817918,0.006702209822833538,4.106744766235352,0
frames/frame_000203.pgm,1784901224.186839,init,0.0,0.0,0.0,0.0,97,160,160,1,0,37796997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0008795569883659482,0.004695484880357981,0.0137232830747962,0.045513857156038284,0.0015308569418266416,-0.0003420058637857437,0.00520018395036459,4.106744766235352,0
frames/frame_000204.pgm,1784901224.220257,init,0.0,0.0,0.0,0.0,98,160,160,1,0,37830322,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0011055493960157037,0.00426121661439538,0.01323770172894001,0.04529469832777977,0.0002531984937377274,-0.0028271593619138002,0.0020660595037043095,4.106744766235352,0
frames/frame_000205.pgm,1784901224.254024,init,0.0,0.0,0.0,0.0,99,160,160,1,0,37863647,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.000843636691570282,0.0051782517693936825,0.012783443555235863,0.04478240758180618,0.0002531984937377274,-0.0028271593619138002,0.0020660595037043095,4.11202335357666,0
frames/frame_000206.pgm,1784901224.288217,init,0.0,0.0,0.0,0.0,100,160,160,1,0,37896972,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.000843636691570282,0.0051782517693936825,0.012783443555235863,0.04478240758180618,0.0023007516283541918,0.0024488307535648346,0.0001117612118832767,4.11202335357666,0
frames/frame_000207.pgm,1784901224.320421,init,0.0,0.0,0.0,0.0,101,160,160,1,0,37930328,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.001846593338996172,0.003909484017640352,0.012204175814986229,0.045642003417015076,-0.0033952004741877317,-0.004487699829041958,-0.002526360796764493,4.11202335357666,0
frames/frame_000208.pgm,1784901224.355738,init,0.0,0.0,0.0,0.0,102,160,160,1,0,37963653,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0018084628973156214,0.00399114191532135,0.01211191900074482,0.04444505646824837,-0.0033952004741877317,-0.004487699829041958,-0.002526360796764493,4.11202335357666,0
frames/frame_000209.pgm,1784901224.391701,init,0.0,0.0,0.0,0.0,103,160,160,1,0,37996978,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0018084628973156214,0.00399114191532135,0.01211191900074482,0.04444505646824837,-0.0029969459865242243,-0.0044801076874136925,-0.0021726577542722225,4.11202335357666,0
frames/frame_000210.pgm,1784901224.422310,init,0.0,0.0,0.0,0.0,104,160,160,1,0,38030303,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0008625732734799385,0.004248831421136856,0.012415927834808826,0.04365789145231247,0.0011057048104703426,-0.002755525754764676,-0.00010722300066845492,4.11202335357666,0
frames/frame_000211.pgm,1784901224.455384,init,0.0,0.0,0.0,0.0,105,160,160,1,0,38063629,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0017862118547782302,0.004011977929621935,0.011927423998713493,0.046174369752407074,0.0011057048104703426,-0.002755525754764676,-0.00010722300066845492,4.11202335357666,0
frames/frame_000212.pgm,1784901224.487854,init,0.0,0.0,0.0,0.0,106,160,160,1,0,38096954,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0017862118547782302,0.004011977929621935,0.011927423998713493,0.046174369752407074,-0.0037673423066735268,-0.0040445709601044655,-0.0024899656418710947,4.106744766235352,0
frames/frame_000213.pgm,1784901224.520502,init,0.0,0.0,0.0,0.0,107,160,160,1,0,38130310,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.001767270383425057,0.004031917545944452,0.011415276676416397,0.04545149579644203,-0.0042838710360229015,-0.004712442401796579,-0.00482701463624835,4.106744766235352,0
frames/frame_000214.pgm,1784901224.554603,init,0.0,0.0,0.0,0.0,108,160,160,1,0,38163635,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.000873509852681309,0.004910354036837816,0.010114820674061775,0.0448816753923893,5.329106716089882e-05,0.0004665073938667774,-0.009580407291650772,4.11202335357666,0
frames/frame_000215.pgm,1784901224.587826,init,0.0,0.0,0.0,0.0,109,160,160,1,0,38196960,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.000873509852681309,0.004910354036837816,0.010114820674061775,0.0448816753923893,5.329106716089882e-05,0.0004665073938667774,-0.009580407291650772,4.11202335357666,0
frames/frame_000216.pgm,1784901224.632524,init,0.0,0.0,0.0,0.0,110,160,160,1,0,38230285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0006573465070687234,0.004905359353870153,0.010100288316607475,0.04329267889261246,0.0016641323454678059,0.0005781739600934088,-0.00719553092494607,4.11202335357666,0
frames/frame_000217.pgm,1784901224.655645,init,0.0,0.0,0.0,0.0,111,160,160,1,0,38263610,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.001800459809601307,0.003997418563812971,0.011852972209453583,0.04562649130821228,0.0016641323454678059,0.0005781739600934088,-0.00719553092494607,4.11202335357666,0
frames/frame_000218.pgm,1784901224.686780,init,0.0,0.0,0.0,0.0,112,160,160,1,0,38296936,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.001800459809601307,0.003997418563812971,0.011852972209453583,0.04562649130821228,-0.004130252171307802,-0.004534387961030006,0.00453246058896184,4.11202335357666,0
frames/frame_000219.pgm,1784901224.720504,init,0.0,0.0,0.0,0.0,113,160,160,1,0,38330291,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0006513087428174913,0.004437446594238281,0.011710618622601032,0.04684539511799812,0.0024069712962955236,-0.001763079548254609,0.0025174706242978573,4.11202335357666,0
frames/frame_000220.pgm,1784901224.754339,init,0.0,0.0,0.0,0.0,114,160,160,1,0,38363616,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0006513087428174913,0.004437446594238281,0.011710618622601032,0.04684539511799812,0.0024069712962955236,-0.001763079548254609,0.0025174706242978573,4.11202335357666,0
frames/frame_000221.pgm,1784901224.788088,init,0.0,0.0,0.0,0.0,115,160,160,1,0,38396942,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00030988812795840204,0.006107043474912643,0.011498695239424706,0.04440605267882347,0.006539229303598404,0.006918607745319605,0.0009873912204056978,4.11202335357666,0
frames/frame_000222.pgm,1784901224.821980,init,0.0,0.0,0.0,0.0,116,160,160,1,0,38430267,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0019081671489402652,0.003872719593346119,0.012301837094128132,0.0426797941327095,-0.004501328803598881,-0.0054282029159367085,0.005506913643330336,4.11202335357666,0
frames/frame_000223.pgm,1784901225.003248,init,0.0,0.0,0.0,0.0,117,160,160,1,0,38463592,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.001877609291113913,0.0038689537905156612,0.008994526229798794,0.037730515003204346,-0.004209466744214296,-0.005628054030239582,-0.00974882859736681,4.11202335357666,0
frames/frame_000224.pgm,1784901225.023686,init,0.0,0.0,0.0,0.0,118,160,160,1,0,38496917,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.00039260523044504225,0.0016285385936498642,0.009586972184479237,0.0369386151432991,0.0026213773526251316,-0.013452575542032719,-0.004183076787739992,4.11202335357666,0
frames/frame_000225.pgm,1784901225.097828,init,0.0,0.0,0.0,0.0,119,160,160,1,0,38530273,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.00010169205779675394,0.00038824244984425604,0.010019494220614433,0.03925393894314766,0.0033017448149621487,-0.016963182017207146,-0.0011917613446712494,4.11202335357666,0
frames/frame_000226.pgm,1784901225.102663,init,0.0,0.0,0.0,0.0,120,160,160,1,0,38563598,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.00010169205779675394,0.00038824244984425604,0.010019494220614433,0.03925393894314766,0.0033017448149621487,-0.016963182017207146,-0.0011917613446712494,4.11202335357666,0
frames/frame_000227.pgm,1784901225.113161,init,0.0,0.0,0.0,0.0,124,160,160,1,0,38696899,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0022439013700932264,0.004413897171616554,0.010070854797959328,0.038630396127700806,0.0033017448149621487,-0.016963182017207146,-0.0011917613446712494,4.11202335357666,0
frames/frame_000228.pgm,1784901225.153738,init,0.0,0.0,0.0,0.0,126,160,160,1,0,38763580,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0021693764720112085,0.0043615493923425674,0.01004878431558609,0.03664121776819229,-0.007383211515843868,0.0034243077971041203,-0.0007457889732904732,4.106744766235352,0
frames/frame_000229.pgm,1784901225.186894,init,0.0,0.0,0.0,0.0,127,160,160,1,0,38796905,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0021693764720112085,0.0043615493923425674,0.01004878431558609,0.03664121776819229,-0.00625778129324317,0.0017592529766261578,-0.0005539698177017272,4.106744766235352,0
frames/frame_000230.pgm,1784901225.220801,init,0.0,0.0,0.0,0.0,128,160,160,1,0,38830230,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.00010362181637901813,0.006801951676607132,0.010471895337104797,0.03233349323272705,0.005017571616917849,0.012653971090912819,0.002082303399220109,4.106744766235352,0
frames/frame_000231.pgm,1784901225.254765,init,0.0,0.0,0.0,0.0,129,160,160,1,0,38863555,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.00216722022742033,0.005656624212861061,0.010932927019894123,0.035514652729034424,-0.0045726848766207695,0.005346961785107851,0.003701582085341215,4.11202335357666,0
frames/frame_000232.pgm,1784901225.293076,init,0.0,0.0,0.0,0.0,130,160,160,1,0,38896881,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.00216722022742033,0.005656624212861061,0.010932927019894123,0.035514652729034424,-0.0045726848766207695,0.005346961785107851,0.003701582085341215,4.11202335357666,0
frames/frame_000233.pgm,1784901225.320453,init,0.0,0.0,0.0,0.0,131,160,160,1,0,38930236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.002124331658706069,0.0044118198566138744,0.011107265949249268,0.03514338284730911,-0.003982790745794773,-0.0016437353333458304,0.004017671570181847,4.11202335357666,0
frames/frame_000234.pgm,1784901225.354865,init,0.0,0.0,0.0,0.0,132,160,160,1,0,38963562,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0021516496781259775,0.004390442278236151,0.012059017084538937,0.03491954505443573,-0.003982790745794773,-0.0016437353333458304,0.004017671570181847,4.11202335357666,0
frames/frame_000235.pgm,1784901225.386754,init,0.0,0.0,0.0,0.0,133,160,160,1,0,38996887,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0021516496781259775,0.004390442278236151,0.012059017084538937,0.03491954505443573,-0.0032099001109600067,-0.00235951435752213,0.0070469263009727,4.11202335357666,0
frames/frame_000236.pgm,1784901225.511074,init,0.0,0.0,0.0,0.0,134,160,160,1,0,39030212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0022431458346545696,0.004351312760263681,0.012759774923324585,0.03456754982471466,-0.0038343509659171104,-0.0038460190407931805,0.0024257490877062082,4.11202335357666,0
frames/frame_000237.pgm,1784901225.519009,init,0.0,0.0,0.0,0.0,135,160,160,1,0,39063537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0022431458346545696,0.004351312760263681,0.012759774923324585,0.03456754982471466,-0.0038343509659171104,-0.0038460190407931805,0.0024257490877062082,4.11202335357666,0
frames/frame_000238.pgm,1784901225.535972,init,0.0,0.0,0.0,0.0,136,160,160,1,0,39096862,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0022431458346545696,0.004351312760263681,0.012759774923324585,0.03456754982471466,-0.0038343509659171104,-0.0038460190407931805,0.0024257490877062082,4.11202335357666,0
frames/frame_000239.pgm,1784901225.800952,init,0.0,0.0,0.0,0.0,137,160,160,1,0,39130218,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0013487873366102576,0.0024997415021061897,0.011824931018054485,0.03754083439707756,-0.0018555058632045984,-0.0018434984376654029,0.0012871992075815797,4.096187591552734,0
frames/frame_000240.pgm,1784901225.801973,init,0.0,0.0,0.0,0.0,138,160,160,1,0,39163543,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0013487873366102576,0.0024997415021061897,0.011824931018054485,0.03754083439707756,-0.0018555058632045984,-0.0018434984376654029,0.0012871992075815797,4.096187591552734,0
frames/frame_000241.pgm,1784901225.823082,init,0.0,0.0,0.0,0.0,139,160,160,1,0,39196868,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0013217333471402526,0.00174955022521317,0.011532316915690899,0.03556517884135246,-0.0018555058632045984,-0.0018434984376654029,0.0012871992075815797,4.096187591552734,0
frames/frame_000242.pgm,1784901225.843983,takeoff,0.0,0.0,0.050000160932540894,0.0,140,160,160,1,0,39230194,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0013217333471402526,0.00174955022521317,0.011532316915690899,0.03556517884135246,-0.0007532962481491268,-0.004948351066559553,-0.0004559647641144693,4.096187591552734,0
frames/frame_000243.pgm,1784901225.861542,takeoff,0.0,0.0,0.05555630326271058,0.0,147,160,160,1,0,39463500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.00267246225848794,0.0017590696224942803,0.011069541797041893,0.03912367299199104,-0.0007532962481491268,-0.004948351066559553,-0.0004559647641144693,4.085630416870117,0
frames/frame_000244.pgm,1784901225.882173,takeoff,0.0,0.0,0.06082518100738526,0.0,148,160,160,1,0,39496826,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.00267246225848794,0.0017590696224942803,0.011069541797041893,0.03912367299199104,-0.007861590012907982,-0.004074260592460632,-0.003298589726909995,4.085630416870117,0
frames/frame_000245.pgm,1784901225.939118,takeoff,0.0,0.0,0.070387202501297,0.0,149,160,160,1,0,39530181,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0035308822989463806,0.002200170187279582,0.010961662046611309,0.03864927217364311,-0.009782010689377785,0.0038375973235815763,-0.0037537079770118,4.085630416870117,0
frames/frame_000246.pgm,1784901226.067880,takeoff,0.0,0.0,0.10149229764938356,0.0,150,160,160,1,0,39563507,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0019499800400808454,0.0009259991347789764,0.010634200647473335,-0.11206723004579544,0.016486650332808495,0.006455832626670599,-0.0004870908160228282,3.895601272583008,0
frames/frame_000247.pgm,1784901226.089831,takeoff,0.0,0.0,0.1066943347454071,0.0,151,160,160,1,0,39596832,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0019499800400808454,0.0009259991347789764,0.010634200647473335,-0.11206723004579544,0.016486650332808495,0.006455832626670599,-0.0004870908160228282,3.895601272583008,0
frames/frame_000248.pgm,1784901226.122079,takeoff,0.0,0.0,0.11166259050369262,0.0,152,160,160,1,0,39630157,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.007502836175262928,0.0016077096806839108,0.01095434371381998,-0.14777249097824097,0.0386991947889328,0.00841822475194931,0.012401554733514786,3.895601272583008,0
frames/frame_000249.pgm,1784901226.140899,takeoff,0.0,0.0,0.11720092296600343,0.0,156,160,160,1,0,39763488,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.007502836175262928,0.0016077096806839108,0.01095434371381998,-0.14777249097824097,0.0386991947889328,0.00841822475194931,0.012401554733514786,3.895601272583008,0
frames/frame_000250.pgm,1784901226.188033,takeoff,0.0,0.0,0.12719746232032775,0.0,157,160,160,1,0,39796813,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.014276726171374321,0.0014445185661315918,0.010812085121870041,-0.19392424821853638,0.05599408969283104,0.005898487288504839,0.026129186153411865,3.8850440979003906,0
frames/frame_000251.pgm,1784901226.220893,takeoff,0.0,0.0,0.13656352162361146,0.0,158,160,160,1,0,39830139,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.007358032278716564,-0.003271721303462982,0.008043958805501461,-0.1587967872619629,-0.0058391764760017395,-0.021989179775118828,0.03399254009127617,3.8850440979003906,0
frames/frame_000252.pgm,1784901226.255132,takeoff,0.0,0.0,0.14180471897125246,0.0,159,160,160,1,0,39863464,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.00147342961281538,-0.006732955574989319,0.005799198057502508,-0.13007530570030212,-0.06703738123178482,-0.037732526659965515,0.02919691987335682,3.8744869232177734,0
frames/frame_000253.pgm,1784901226.286986,takeoff,0.0,0.0,0.1516263782978058,0.0,160,160,160,1,0,39896789,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.00147342961281538,-0.006732955574989319,0.005799198057502508,-0.13007530570030212,-0.06703738123178482,-0.037732526659965515,0.02919691987335682,3.8744869232177734,0
frames/frame_000254.pgm,1784901226.322006,takeoff,0.0,0.0,0.15713166594505312,0.0,161,160,160,1,0,39930145,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.014182995073497295,-0.015024947933852673,0.0034667053259909153,-0.12177471816539764,-0.13174104690551758,-0.06950085610151291,0.028580056503415108,3.8744869232177734,0
frames/frame_000255.pgm,1784901226.355263,takeoff,0.0,0.0,0.16731456518173218,0.0,162,160,160,1,0,39963470,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.02566768229007721,-0.021345095708966255,0.003277771407738328,-0.05456100404262543,-0.13174104690551758,-0.06950085610151291,0.028580056503415108,3.8480939865112305,0
frames/frame_000256.pgm,1784901226.390306,takeoff,0.0,0.0,0.17275161743164064,0.0,163,160,160,1,0,39996795,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.02566768229007721,-0.021345095708966255,0.003277771407738328,-0.05456100404262543,-0.16486072540283203,-0.0806552991271019,0.04506722837686539,3.8480939865112305,0
frames/frame_000257.pgm,1784901226.421305,takeoff,0.0,0.0,0.18230720162391661,0.0,164,160,160,1,0,40030120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.036338161677122116,-0.024351289495825768,0.007383125834167004,-0.016387656331062317,-0.17284321784973145,-0.06522214412689209,0.07794313132762909,3.8480939865112305,0
frames/frame_000258.pgm,1784901226.453368,takeoff,0.0,0.0,0.18726328015327454,0.0,165,160,160,1,0,40063446,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.036338161677122116,-0.024351289495825768,0.007383125834167004,-0.016387656331062317,-0.17284321784973145,-0.06522214412689209,0.07794313132762909,3.8480939865112305,0
frames/frame_000259.pgm,1784901226.489553,takeoff,0.0,0.0,0.19783665537834166,0.0,166,160,160,1,0,40096801,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.03483256325125694,-0.025670381262898445,0.024084199219942093,0.0028755373787134886,-0.09917569905519485,-0.038909219205379486,0.1663936972618103,3.869208335876465,0
frames/frame_000260.pgm,1784901226.525780,takeoff,0.0,0.0,0.20302361845970157,0.0,167,160,160,1,0,40130126,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.03786048665642738,-0.023320304229855537,0.03725315257906914,0.012746967375278473,-0.05830569192767143,0.0022736245300620794,0.2002343237400055,3.869208335876465,0
frames/frame_000261.pgm,1784901226.556781,takeoff,0.0,0.0,0.21289387941360477,0.0,168,160,160,1,0,40163452,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.03683173656463623,-0.018862782046198845,0.054427165538072586,0.08267556875944138,-0.004543382674455643,0.04366435110569,0.222288578748703,3.8744869232177734,0
frames/frame_000262.pgm,1784901226.586708,takeoff,0.0,0.0,0.2178085446357727,0.0,169,160,160,1,0,40196777,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.03683173656463623,-0.018862782046198845,0.054427165538072586,0.08267556875944138,-0.004543382674455643,0.04366435110569,0.222288578748703,3.8744869232177734,0
frames/frame_000263.pgm,1784901226.620160,takeoff,0.0,0.0,0.22336694002151491,0.0,170,160,160,1,0,40230102,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.03151048719882965,-0.014412013813853264,0.0685548335313797,0.13683845102787018,0.05012907460331917,0.07013905048370361,0.21055644750595093,3.8744869232177734,0
frames/frame_000264.pgm,1784901226.653516,takeoff,0.0,0.0,0.23461451530456545,0.0,171,160,160,1,0,40263427,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.022469371557235718,-0.009391194209456444,0.08050528168678284,0.18995465338230133,0.05012907460331917,0.07013905048370361,0.21055644750595093,3.879765510559082,0
frames/frame_000265.pgm,1784901226.687098,takeoff,0.0,0.0,0.24024715423583987,0.0,172,160,160,1,0,40296783,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.022469371557235718,-0.009391194209456444,0.08050528168678284,0.18995465338230133,0.10283683985471725,0.08674051612615585,0.18337160348892212,3.879765510559082,0
frames/frame_000266.pgm,1784901226.719859,takeoff,0.0,0.0,0.250587660074234,0.0,173,160,160,1,0,40330108,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.011015715077519417,-0.004336729180067778,0.09063537418842316,0.18875838816165924,0.14777716994285583,0.0940861776471138,0.15565094351768494,3.879765510559082,0
frames/frame_000267.pgm,1784901226.755159,takeoff,0.0,0.0,0.25536349415779114,0.0,174,160,160,1,0,40363433,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0013668405590578914,-0.0012702745152637362,0.09536350518465042,0.16607147455215454,0.17754274606704712,0.0848897397518158,0.11649481952190399,3.8480939865112305,0
frames/frame_000268.pgm,1784901226.792050,takeoff,0.0,0.0,0.2655547082424164,0.0,175,160,160,1,0,40396759,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0013668405590578914,-0.0012702745152637362,0.09536350518465042,0.16607147455215454,0.17754274606704712,0.0848897397518158,0.11649481952190399,3.8480939865112305,0
frames/frame_000269.pgm,1784901226.820789,takeoff,0.0,0.0,0.2707913458347321,0.0,176,160,160,1,0,40430084,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009308147244155407,0.002012925688177347,0.0966058224439621,0.07646306604146957,0.1697249561548233,0.07472048699855804,0.08402500301599503,3.8480939865112305,0
frames/frame_000270.pgm,1784901226.916262,takeoff,0.0,0.0,0.29180543422698973,0.0,177,160,160,1,0,40463409,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02082320861518383,0.007625979837030172,0.10214916616678238,-0.026464616879820824,0.11304314434528351,0.048389874398708344,0.11711559444665909,3.816422462463379,0
frames/frame_000271.pgm,1784901226.948609,takeoff,0.0,0.0,0.29671897292137145,0.0,178,160,160,1,0,40496765,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02082320861518383,0.007625979837030172,0.10214916616678238,-0.026464616879820824,0.11304314434528351,0.048389874398708344,0.11711559444665909,3.816422462463379,0
frames/frame_000272.pgm,1784901226.951588,takeoff,0.0,0.0,0.3023027956485748,0.0,179,160,160,1,0,40530090,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02082320861518383,0.007625979837030172,0.10214916616678238,-0.026464616879820824,0.11304314434528351,0.048389874398708344,0.11711559444665909,3.816422462463379,0
frames/frame_000273.pgm,1784901226.962942,takeoff,0.0,0.0,0.3023027956485748,0.0,180,160,160,1,0,40563415,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02082320861518383,0.007625979837030172,0.10214916616678238,-0.026464616879820824,0.11304314434528351,0.048389874398708344,0.11711559444665909,3.816422462463379,0
frames/frame_000274.pgm,1784901226.987167,takeoff,0.0,0.0,0.3069402813911438,0.0,181,160,160,1,0,40596771,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.025220151990652084,0.00916146021336317,0.10741182416677475,-0.02916657365858555,0.07953201234340668,0.031639616936445236,0.14871914684772491,3.800586462020874,0
frames/frame_000275.pgm,1784901227.020206,takeoff,0.0,0.0,0.31732858419418336,0.0,182,160,160,1,0,40630065,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.026618599891662598,0.01003614068031311,0.11445854604244232,-0.00766656082123518,0.03830774873495102,0.01566833257675171,0.17905168235301971,3.800586462020874,0
frames/frame_000276.pgm,1784901227.053286,takeoff,0.0,0.0,0.32295129895210267,0.0,183,160,160,1,0,40663391,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.027683423832058907,0.010448167100548744,0.12313561141490936,0.0007189344032667577,0.03830774873495102,0.01566833257675171,0.17905168235301971,3.800586462020874,0
frames/frame_000277.pgm,1784901227.089374,takeoff,0.0,0.0,0.33371210694313047,0.0,184,160,160,1,0,40696746,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.027683423832058907,0.010448167100548744,0.12313561141490936,0.0007189344032667577,0.005911364685744047,0.0018194608855992556,0.2067955732345581,3.8111438751220703,0
frames/frame_000278.pgm,1784901227.119794,takeoff,0.0,0.0,0.33844250440597534,0.0,185,160,160,1,0,40730072,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.026202892884612083,0.005388869903981686,0.13428375124931335,-0.022184066474437714,-0.02689182572066784,-0.03231092914938927,0.23632147908210754,3.8111438751220703,0
