host_time,phase,cmd_x,cmd_y,cmd_z,cmd_speed_scale,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,pm.vbat,seqRx.rxOk,seqRx.crcErr,seqRx.badRx,seqRx.invalid,seqRx.duplicate,seqRx.seqGap,gate8.raw,gate8.qDrop,seqRx.d0,seqRx.d1,seqRx.d2,seqRx.d3,seqAvoid.valid,seqAvoid.stop,seqAvoid.mask,seqAvoid.sample,seqAvoid.side,seqAvoid.ageMs,seqAvoid.routePhase,seqAvoid.replans,seqAvoid.waypointX,seqAvoid.waypointY,seqAvoid.pathOffX,seqAvoid.pathOffY,seqAvoid.returnWait,seqAvoid.scanAvg,seqAvoid.scanCount,seqAvoid.scanRetries,seqAvoid.scanYaw,seqAvoid.scanYawGoal,seqAvoid.scanSettle,seqAvoid.scanDecision,seqAvoid.scanPidYaw,seqAvoid.barrier,seqAvoid.barrierA0,seqAvoid.barrierA1,seqAvoid.barrierB,seqAvoid.maxSlack,seqAvoid.dangerAvg,seqAvoid.avgCount,obs.mpcUs,obs.iter,obs.status,obs.priRes,obs.duaRes,obs.healthHold,obs.healthFaults,obs.scanBypass,obs.solveStart,obs.solveDone,obs.hbAge,obs.stallHold,obs.warmResets,obs.resetWhy,obs.solvePhase,obs.stackFree
1785861761.263535,monitor,,,,1.0,-0.7502726912498474,1.2045634984970093,0.3024112284183502,-0.008969726040959358,-0.05209323391318321,3.721407651901245,4334,0,0,0,0,0,208033,0,0.3624992370605469,0.1941385269165039,0.19992685317993164,0.2204446792602539,1,0,9,4335,0,11,0,0,-0.7503785490989685,1.2039942741394043,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,6595,5,-2,0.0050394535064697266,0.03431779146194458,0,18,0,12430,12430,19,0,1,1,0,244
1785861761.372651,monitor,,,,1.0,-0.7526038885116577,1.2020448446273804,0.30016443133354187,-0.019120827317237854,-0.05099770426750183,3.721407651901245,4336,0,0,0,0,0,208129,0,0.3924882411956787,0.19603252410888672,0.19056081771850586,0.21402740478515625,1,0,11,4336,0,54,0,0,-0.7526038885116577,1.2020448446273804,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,7482,5,-2,0.019209086894989014,0.23227500915527344,0,18,0,12435,12435,0,0,1,1,0,244
1785861761.409865,monitor,,,,1.0,-0.7535647749900818,1.1994764804840088,0.301066517829895,-0.01896820031106472,-0.05445905029773712,3.7266862392425537,4337,0,0,0,0,0,208177,0,0.3924882411956787,0.19603252410888672,0.19056081771850586,0.21402740478515625,1,0,9,4337,0,36,0,0,-0.7533759474754333,1.2000154256820679,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.7999999523162842,5,7482,5,-2,0.019209086894989014,0.23227500915527344,0,18,0,12435,12435,0,0,1,1,0,244
1785861761.470489,monitor,,,,1.0,-0.7535743713378906,1.198693037033081,0.30080732703208923,-0.020219849422574043,-0.054835010319948196,3.721407651901245,4337,0,0,0,0,0,208177,0,0.39596080780029297,0.2033984661102295,0.1993999481201172,0.214552640914917,1,0,11,4338,0,38,0,0,-0.7535743713378906,1.198693037033081,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,6878,5,-2,0.008898377418518066,0.09574735164642334,0,18,0,12440,12440,0,0,1,1,0,244
1785861761.508138,monitor,,,,1.0,-0.7545577883720398,1.195746660232544,0.30029183626174927,-0.01969633623957634,-0.061787236481904984,3.721407651901245,4339,0,0,0,0,0,208273,0,0.36565709114074707,0.19961166381835938,0.19761157035827637,0.21392059326171875,1,0,9,4339,0,21,0,0,-0.7535743713378906,1.198693037033081,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,6878,5,-2,0.008898377418518066,0.09574735164642334,0,18,0,12440,12440,0,0,1,1,0,244
1785861761.564904,monitor,,,,1.0,-0.7556625604629517,1.1965349912643433,0.3001103103160858,-0.020522858947515488,-0.056744929403066635,3.7266862392425537,4339,0,0,0,0,0,208273,0,0.3948040008544922,0.20066356658935547,0.20055723190307617,0.22497010231018066,1,0,15,4340,0,24,0,0,-0.7556625604629517,1.1965349912643433,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.2000000476837158,5,6861,5,-2,0.0006704926490783691,0.012996375560760498,0,18,0,12445,12445,20,0,1,1,0,244
1785861761.6128871,monitor,,,,1.0,-0.7552549839019775,1.1975038051605225,0.30015039443969727,-0.0178403127938509,-0.05588407441973686,3.721407651901245,4341,0,0,0,0,0,208369,0,0.4105870723724365,0.21076416969299316,0.20308375358581543,0.21413159370422363,1,0,15,4341,0,7,0,0,-0.7550735473632812,1.198038935661316,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,5,7103,5,-2,0.01219707727432251,0.13219428062438965,0,18,0,12445,12445,20,0,1,1,0,244
1785861761.672192,monitor,,,,1.0,-0.7528754472732544,1.1988550424575806,0.3006671965122223,-0.01664861850440502,-0.04527485370635986,3.7266862392425537,4341,0,0,0,0,0,208369,0,0.37996625900268555,0.1981372833251953,0.19961023330688477,0.2245490550994873,1,0,9,4342,0,10,0,0,-0.7528754472732544,1.1988550424575806,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,5,7103,5,-2,0.01219707727432251,0.13219428062438965,0,18,0,12450,12450,0,0,1,1,0,244
1785861761.7648928,monitor,,,,1.0,-0.7511415481567383,1.1984755992889404,0.30120426416397095,-0.014517201110720634,-0.04541757330298424,3.721407651901245,4343,0,0,0,0,0,208465,0,0.3857543468475342,0.20245122909545898,0.19466495513916016,0.22013068199157715,1,0,15,4343,0,52,0,0,-0.7511415481567383,1.1984755992889404,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.800000011920929,5,7431,5,-2,0.03296130895614624,0.3496817350387573,0,18,0,12455,12455,19,0,1,1,0,244
1785861761.813598,monitor,,,,1.0,-0.752097487449646,1.2020426988601685,0.3029373288154602,-0.011706001125276089,-0.045632921159267426,3.721407651901245,4344,0,0,0,0,0,208513,0,0.3857543468475342,0.20245122909545898,0.19466495513916016,0.22013068199157715,1,0,11,4344,0,35,0,0,-0.7519699931144714,1.202484130859375,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.6000000238418579,5,6875,5,-2,0.026004374027252197,0.3141247630119324,0,18,0,12455,12455,19,0,1,1,0,244
1785861761.869914,monitor,,,,1.0,-0.7505404353141785,1.202574610710144,0.30269789695739746,-0.006186251528561115,-0.0458558090031147,3.721407651901245,4344,0,0,0,0,0,208513,0,0.3290369510650635,0.18077635765075684,0.18645787239074707,0.20203113555908203,1,0,9,4345,0,38,0,0,-0.7505404353141785,1.202574610710144,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,5,6875,5,-2,0.026004374027252197,0.3141247630119324,0,18,0,12460,12460,0,0,1,1,0,244
1785861761.917541,monitor,,,,1.0,-0.7523567080497742,1.201857328414917,0.3028901517391205,-0.011854861862957478,-0.04353762045502663,3.721407651901245,4346,0,0,0,0,0,208609,0,0.3084142208099365,0.173936128616333,0.17982816696166992,0.19845199584960938,1,0,1,4346,0,21,0,0,-0.7522410750389099,1.2022851705551147,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,6913,5,-2,0.010964751243591309,0.12997877597808838,0,18,0,12460,12460,0,0,1,1,0,244
1785861761.967526,monitor,,,,1.0,-0.7527585029602051,1.1988458633422852,0.30199840664863586,-0.016828861087560654,-0.03964154049754143,3.7266862392425537,4346,0,0,0,0,0,208609,0,0.3979606628417969,0.20550274848937988,0.21002817153930664,0.22497081756591797,1,0,15,4347,0,24,0,0,-0.7527663707733154,1.1988582611083984,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.2000000476837158,5,6913,5,-2,0.010964751243591309,0.12997877597808838,0,18,0,12465,12465,21,0,1,1,0,244
1785861762.01551,monitor,,,,1.0,-0.7539899349212646,1.1992095708847046,0.3019481301307678,-0.02013835310935974,-0.03671886771917343,3.721407651901245,4348,0,0,0,0,0,208705,0,0.4039580821990967,0.19035124778747559,0.1870882511138916,0.21160602569580078,1,0,9,4348,0,7,0,0,-0.7538025975227356,1.199590802192688,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,7079,5,-2,0.016954660415649414,0.17573082447052002,0,18,0,12465,12465,21,0,1,1,0,244
1785861762.0620759,monitor,,,,1.0,-0.7510947585105896,1.1981455087661743,0.30199646949768066,-0.012432116083800793,-0.0454869382083416,3.7266862392425537,4348,0,0,0,0,0,208705,0,0.39511966705322266,0.18761515617370605,0.18140673637390137,0.21086955070495605,1,0,9,4349,0,9,0,0,-0.7510947585105896,1.1981455087661743,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.7999999523162842,5,7079,5,-2,0.016954660415649414,0.17573082447052002,0,18,0,12470,12470,0,0,1,1,0,244
1785861762.166544,monitor,,,,1.0,-0.7504792213439941,1.2051273584365845,0.3017735183238983,-0.0055227130651474,-0.040937960147857666,3.7266862392425537,4350,0,0,0,0,0,208801,0,0.3156740665435791,0.18687820434570312,0.19750595092773438,0.21897244453430176,1,0,13,4350,0,52,0,0,-0.7504792213439941,1.2051273584365845,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,7580,5,-2,0.021411001682281494,0.5361108183860779,0,18,0,12475,12475,19,0,1,1,0,244
1785861762.212699,monitor,,,,1.0,-0.751211941242218,1.2029963731765747,0.30170121788978577,-0.012511998414993286,-0.03659786656498909,3.721407651901245,4351,0,0,0,0,0,208849,0,0.3156740665435791,0.18687820434570312,0.19750595092773438,0.21897244453430176,1,0,9,4351,0,35,0,0,-0.7511318325996399,1.2038145065307617,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.399999976158142,5,7580,5,-2,0.021411001682281494,0.5361108183860779,0,18,0,12475,12475,19,0,1,1,0,244
1785861762.271225,monitor,,,,1.0,-0.752667248249054,1.2039976119995117,0.30161863565444946,-0.02173575758934021,-0.031232500448822975,3.721407651901245,4351,0,0,0,0,0,208849,0,0.374706506729126,0.19950628280639648,0.19782185554504395,0.21223783493041992,1,0,9,4352,0,38,0,0,-0.7524601221084595,1.204308271408081,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.7999999523162842,5,6911,5,-2,0.02343803644180298,0.3048759698867798,0,18,0,12480,12480,21,0,1,1,0,244
1785861762.319165,monitor,,,,1.0,-0.7530938386917114,1.20271897315979,0.30023857951164246,-0.023157168179750443,-0.030086370185017586,3.721407651901245,4353,0,0,0,0,0,208945,0,0.3984863758087158,0.1952953338623047,0.19256138801574707,0.20676612854003906,1,0,9,4353,0,20,0,0,-0.75285804271698,1.203019380569458,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.7999999523162842,5,6825,5,-2,0.01051563024520874,0.08432811498641968,0,18,0,12485,12485,19,0,1,1,0,244
1785861762.366534,monitor,,,,1.0,-0.754629909992218,1.2010319232940674,0.30068060755729675,-0.024352194741368294,-0.038551948964595795,3.7266862392425537,4353,0,0,0,0,0,208945,0,0.3512406349182129,0.19193053245544434,0.1912989616394043,0.22034120559692383,1,0,9,4354,0,23,0,0,-0.7543891072273254,1.2014131546020508,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.7999999523162842,5,6825,5,-2,0.01051563024520874,0.08432811498641968,0,18,0,12485,12485,19,0,1,1,0,244
1785861762.411867,monitor,,,,1.0,-0.7529090642929077,1.2024879455566406,0.3001311123371124,-0.013418120332062244,-0.04131823033094406,3.7266862392425537,4355,0,0,0,0,0,209041,0,0.32177734375,0.18277454376220703,0.18961381912231445,0.21076488494873047,1,0,9,4355,0,6,0,0,-0.7527531981468201,1.2029221057891846,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,5,6825,5,-2,0.01051563024520874,0.08432811498641968,0,18,0,12485,12485,19,0,1,1,0,244
1785861762.470227,monitor,,,,1.0,-0.7530088424682617,1.1993039846420288,0.30032211542129517,-0.013272959738969803,-0.045184604823589325,3.7266862392425537,4355,0,0,0,0,0,209041,0,0.34166574478149414,0.19666337966918945,0.2042405605316162,0.24422621726989746,1,0,13,4356,0,9,0,0,-0.7528823018074036,1.1997504234313965,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.7999999523162842,5,6980,5,-2,0.032806456089019775,0.4240250587463379,0,18,0,12490,12490,19,0,1,1,0,244
1785861762.562492,monitor,,,,1.0,-0.7508043050765991,1.20047926902771,0.3005005419254303,-0.012536304071545601,-0.038353994488716125,3.721407651901245,4357,0,0,0,0,0,209137,0,0.3482930660247803,0.1829853057861328,0.18530058860778809,0.20013761520385742,1,0,13,4357,0,51,0,0,-0.7504713535308838,1.2026227712631226,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,7511,5,-2,0.015744566917419434,0.21789300441741943,0,18,0,12495,12495,18,0,1,1,0,244
1785861762.609928,monitor,,,,1.0,-0.7510806322097778,1.198554515838623,0.29973018169403076,-0.014639423228800297,-0.043096285313367844,3.7266862392425537,4358,0,0,0,0,0,209185,0,0.3482930660247803,0.1829853057861328,0.18530058860778809,0.20013761520385742,1,0,9,4358,0,33,0,0,-0.7511958479881287,1.1992316246032715,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,7511,5,-2,0.015744566917419434,0.21789300441741943,0,18,0,12495,12495,18,0,1,1,0,244
1785861762.666275,monitor,,,,1.0,-0.7523179650306702,1.1974685192108154,0.2997257113456726,-0.013837046921253204,-0.04525616019964218,3.721407651901245,4358,0,0,0,0,0,209185,0,0.33429908752441406,0.1870889663696289,0.19203543663024902,0.2024519443511963,1,0,9,4359,0,36,0,0,-0.752172589302063,1.1979272365570068,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,6968,5,-2,0.018671393394470215,0.21406280994415283,0,18,0,12500,12500,20,0,1,1,0,244
1785861762.7105799,monitor,,,,1.0,-0.7527914643287659,1.1959909200668335,0.29974716901779175,-0.012329687364399433,-0.054821036756038666,3.721407651901245,4360,0,0,0,0,0,209281,0,0.36765480041503906,0.18487858772277832,0.18382716178894043,0.20413494110107422,1,0,9,4360,0,19,0,0,-0.7526623010635376,1.196528673171997,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,6968,5,-2,0.018671393394470215,0.21406280994415283,0,18,0,12500,12500,20,0,1,1,0,244
1785861762.765951,monitor,,,,1.0,-0.7533921599388123,1.1924874782562256,0.3005771338939667,-0.008909891359508038,-0.06355980783700943,3.7266862392425537,4360,0,0,0,0,0,209281,0,0.3610265254974365,0.20045208930969238,0.20182061195373535,0.22402286529541016,1,0,15,4361,0,22,0,0,-0.7533040046691895,1.1931153535842896,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.399999976158142,5,7228,5,-2,0.007197141647338867,0.08347570896148682,0,18,0,12505,12505,0,0,1,1,0,244
1785861762.8144488,monitor,,,,1.0,-0.7547738552093506,1.1923991441726685,0.3015871047973633,-0.011597263626754284,-0.06314542144536972,3.721407651901245,4362,0,0,0,0,0,209377,0,0.3186206817626953,0.19782161712646484,0.20992279052734375,0.24906682968139648,1,0,13,4362,0,5,0,0,-0.7540422677993774,1.1936345100402832,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.399999976158142,5,6629,5,-2,0.00811314582824707,0.06384032964706421,0,18,0,12505,12505,0,0,1,1,0,244
1785861762.860058,monitor,,,,1.0,-0.7535092830657959,1.196668028831482,0.3019511103630066,-0.01215363945811987,-0.049566879868507385,3.721407651901245,4362,0,0,0,0,0,209377,0,0.36965394020080566,0.20592427253723145,0.20876622200012207,0.23622941970825195,1,0,15,4363,0,8,0,0,-0.7540422677993774,1.1936345100402832,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,5,6629,5,-2,0.00811314582824707,0.06384032964706421,0,18,0,12510,12510,1,0,1,1,0,244
1785861762.966774,monitor,,,,1.0,-0.7502103447914124,1.1957679986953735,0.30205854773521423,-0.013204354792833328,-0.033652108162641525,3.721407651901245,4364,0,0,0,0,0,209473,0,0.34440064430236816,0.18435239791870117,0.18382740020751953,0.20876502990722656,1,0,9,4364,0,50,0,0,-0.7521591186523438,1.1953680515289307,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,5,6998,5,-2,0.006047368049621582,0.07810592651367188,0,18,0,12515,12515,20,0,1,1,0,244
1785861763.014855,monitor,,,,1.0,-0.7518094182014465,1.195344090461731,0.30106064677238464,-0.014234852977097034,-0.03878962993621826,3.721407651901245,4365,0,0,0,0,0,209521,0,0.34440064430236816,0.18435239791870117,0.18382740020751953,0.20876502990722656,1,0,9,4365,0,33,0,0,-0.7506269216537476,1.1946399211883545,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,5,6639,5,-2,0.012996315956115723,0.15524303913116455,0,18,0,12515,12515,20,0,1,1,0,244
1785861763.0632472,monitor,,,,1.0,-0.75259929895401,1.1940772533416748,0.3014494776725769,-0.00468855258077383,-0.04740575700998306,3.7266862392425537,4365,0,0,0,0,0,209521,0,0.39396142959594727,0.20076799392700195,0.1961374282836914,0.2258131504058838,1,0,11,4366,0,36,0,0,-0.7525450587272644,1.1945385932922363,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.2000000476837158,5,6639,5,-2,0.012996315956115723,0.15524303913116455,0,18,0,12520,12520,22,0,1,1,0,244
1785861763.1179252,monitor,,,,1.0,-0.7506335973739624,1.199191689491272,0.3026641011238098,0.010138764046132565,-0.04667158052325249,3.7266862392425537,4367,0,0,0,0,0,209617,0,0.35344862937927246,0.19792675971984863,0.2002418041229248,0.22917914390563965,1,0,13,4367,0,19,0,0,-0.7513734102249146,1.1979366540908813,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.2000000476837158,5,6879,5,-2,0.021042346954345703,0.24915790557861328,0,18,0,12525,12525,20,0,1,1,0,244
1785861763.167985,monitor,,,,1.0,-0.7456597685813904,1.1987354755401611,0.3030812740325928,0.03023221343755722,-0.04163016378879547,3.7266862392425537,4367,0,0,0,0,0,209617,0,0.3096754550933838,0.20066380500793457,0.21329092979431152,0.26758623123168945,1,0,15,4368,0,22,0,0,-0.745956301689148,1.1991581916809082,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.2000000476837158,5,6879,5,-2,0.021042346954345703,0.24915790557861328,0,18,0,12525,12525,20,0,1,1,0,244
1785861763.2149062,monitor,,,,1.0,-0.7435984015464783,1.199012041091919,0.30307358503341675,0.03661017492413521,-0.03398588299751282,3.721407651901245,4369,0,0,0,0,0,209713,0,0.3086225986480713,0.18666768074035645,0.1991899013519287,0.23044323921203613,1,0,9,4369,0,4,0,0,-0.7454604506492615,1.1986011266708374,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.2000000476837158,5,6684,5,-2,0.03514045476913452,0.3959144353866577,0,18,0,12525,12525,20,0,1,1,0,244
1785861763.2623732,monitor,,,,1.0,-0.7401018738746643,1.1995627880096436,0.3060038983821869,0.04937770590186119,-0.024466069415211678,3.7266862392425537,4369,0,0,0,0,0,209713,0,0.3398759365081787,0.18372058868408203,0.18856167793273926,0.19971585273742676,1,0,1,4370,0,7,0,0,-0.740592360496521,1.1998045444488525,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.399999976158142,5,6684,5,-2,0.03514045476913452,0.3959144353866577,0,18,0,12530,12530,20,0,1,1,0,244
1785861763.370037,monitor,,,,1.0,-0.7223684191703796,1.2069344520568848,0.30911219120025635,0.09223613142967224,-0.02127106674015522,3.721407651901245,4371,0,0,0,0,0,209809,0,0.28094959259033203,0.17961788177490234,0.1921403408050537,0.20655584335327148,1,0,9,4371,0,50,0,0,-0.7232721447944641,1.207204818725586,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.600000023841858,5,6745,5,-2,0.009111404418945312,0.1033439040184021,0,18,0,12535,12535,1,0,1,1,0,244
1785861763.417623,monitor,,,,1.0,-0.719110369682312,1.2109941244125366,0.31009629368782043,0.09866130352020264,-0.022595681250095367,3.721407651901245,4372,0,0,0,0,0,209857,0,0.28094959259033203,0.17961788177490234,0.1921403408050537,0.20655584335327148,1,0,9,4372,0,33,0,0,-0.7194618582725525,1.2089914083480835,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.7999999523162842,5,6639,5,-2,0.022191286087036133,0.23603010177612305,0,18,0,12535,12535,1,0,1,1,0,244
1785861763.465641,monitor,,,,1.0,-0.7119675278663635,1.2086920738220215,0.31324657797813416,0.10147351026535034,-0.03441667929291725,3.721407651901245,4372,0,0,0,0,0,209857,0,0.2711646556854248,0.17866992950439453,0.19371938705444336,0.22307586669921875,1,0,9,4373,0,35,0,0,-0.712980329990387,1.2090246677398682,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.200000047683716,5,6639,5,-2,0.022191286087036133,0.23603010177612305,0,18,0,12540,12540,21,0,1,1,0,244
1785861763.5123708,monitor,,,,1.0,-0.7085083723068237,1.2109259366989136,0.3148178160190582,0.10174601525068283,-0.04202962666749954,3.7266862392425537,4374,0,0,0,0,0,209953,0,0.2821071147918701,0.18435287475585938,0.1991889476776123,0.23665118217468262,1,0,9,4374,0,18,0,0,-0.7113912105560303,1.2105185985565186,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.200000047683716,5,6639,5,-2,0.022191286087036133,0.23603010177612305,0,18,0,12540,12540,21,0,1,1,0,244
1785861763.560353,monitor,,,,1.0,-0.7038182616233826,1.2087476253509521,0.315003365278244,0.0871676504611969,-0.04704277217388153,3.7266862392425537,4374,0,0,0,0,0,209953,0,0.2722158432006836,0.17635512351989746,0.18971967697143555,0.22076129913330078,1,0,9,4375,0,21,0,0,-0.7113912105560303,1.2105185985565186,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,5,6659,5,-2,0.03805255889892578,0.49269819259643555,0,18,0,12545,12545,19,0,1,1,0,244
1785861763.608613,monitor,,,,1.0,-0.6975355744361877,1.210959792137146,0.31508854031562805,0.07939812541007996,-0.03509132191538811,3.7266862392425537,4376,0,0,0,0,0,210049,0,0.2597992420196533,0.16015076637268066,0.17551422119140625,0.19992613792419434,1,0,1,4376,0,4,0,0,-0.7002117037773132,1.2113267183303833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.200000047683716,5,6659,5,-2,0.03805255889892578,0.49269819259643555,0,18,0,12545,12545,19,0,1,1,0,244
1785861763.6659899,monitor,,,,1.0,-0.6961292028427124,1.2085990905761719,0.31374526023864746,0.03983936831355095,-0.014740131795406342,3.721407651901245,4376,0,0,0,0,0,210049,0,0.23707008361816406,0.14384150505065918,0.15194368362426758,0.16046762466430664,1,0,1,4377,0,6,0,0,-0.695232629776001,1.2091988325119019,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.4000000953674316,5,6635,5,-2,0.010740160942077637,0.08980491757392883,0,18,0,12550,12550,19,0,1,1,0,244
1785861763.772236,monitor,,,,1.0,-0.6932992935180664,1.2133156061172485,0.30927422642707825,0.01840563863515854,-0.003661271184682846,3.721407651901245,4378,0,0,0,0,0,210145,0,0.26369237899780273,0.15804719924926758,0.1690959930419922,0.2033989429473877,1,0,9,4378,0,49,0,0,-0.6934840083122253,1.2133618593215942,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.4000000953674316,5,6681,5,-2,0.006154179573059082,0.048692286014556885,0,18,0,12555,12555,19,0,1,1,0,244
1785861763.812494,monitor,,,,1.0,-0.6913938522338867,1.21266770362854,0.30758437514305115,0.018047792837023735,-0.012701625004410744,3.721407651901245,4379,0,0,0,0,0,210193,0,0.26369237899780273,0.15804719924926758,0.1690959930419922,0.2033989429473877,1,0,9,4379,0,31,0,0,-0.6934840083122253,1.2133618593215942,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.4000000953674316,5,6681,5,-2,0.006154179573059082,0.048692286014556885,0,18,0,12555,12555,19,0,1,1,0,244
1785861763.860239,monitor,,,,1.0,-0.6911449432373047,1.2137371301651,0.30481746792793274,0.016475874930620193,-0.020048491656780243,3.7266862392425537,4379,0,0,0,0,0,210193,0,0.2267589569091797,0.16362357139587402,0.17530345916748047,0.1954023838043213,1,0,1,4380,0,34,0,0,-0.6915786862373352,1.2127703428268433,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.5999999046325684,5,6922,5,-2,0.02191096544265747,0.23480969667434692,0,18,0,12560,12560,19,0,1,1,0,244
1785861763.910484,monitor,,,,1.0,-0.689427375793457,1.2130794525146484,0.30426225066185,0.011103886179625988,-0.018726512789726257,3.7266862392425537,4381,0,0,0,0,0,210289,0,0.25864267349243164,0.16804242134094238,0.18024849891662598,0.19803309440612793,1,0,1,4381,0,17,0,0,-0.6910672783851624,1.2131398916244507,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.5999999046325684,5,6922,5,-2,0.02191096544265747,0.23480969667434692,0,18,0,12560,12560,19,0,1,1,0,244
