host_time,phase,cmd_x,cmd_y,cmd_z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,pm.vbat,seqRx.rxOk,seqRx.crcErr,seqRx.badRx,seqRx.invalid,seqRx.duplicate,seqRx.seqGap,gate8.raw,gate8.qDrop,seqRx.d0,seqRx.d1,seqRx.d2,seqRx.d3,seqAvoid.valid,seqAvoid.stop,seqAvoid.mask,seqAvoid.sample,seqAvoid.side,seqAvoid.ageMs,seqAvoid.routePhase,seqAvoid.replans,seqAvoid.waypointX,seqAvoid.waypointY,seqAvoid.pathOffX,seqAvoid.pathOffY,seqAvoid.returnWait,seqAvoid.scanAvg,seqAvoid.scanCount,seqAvoid.scanRetries,seqAvoid.scanYaw,seqAvoid.scanYawGoal,seqAvoid.scanSettle,seqAvoid.scanDecision,seqAvoid.scanPidYaw,seqAvoid.barrier,seqAvoid.barrierA0,seqAvoid.barrierA1,seqAvoid.barrierB,seqAvoid.maxSlack,seqAvoid.dangerAvg,seqAvoid.avgCount,seqAvoid.fwdClear,seqAvoid.speedCmd,seqAvoid.speedHalt,seqAvoid.goalDist,seqAvoid.goalReached,seqAvoid.openAvg0,seqAvoid.openAvg1,seqAvoid.openAvg2,seqAvoid.openAvg3,seqAvoid.sideScore0,seqAvoid.sideScore3,seqAvoid.scanClr0,seqAvoid.scanClr1,seqAvoid.scanClr2,seqAvoid.scanClr3,seqAvoid.scanSlope,seqAvoid.scanRetryWait,visGate.phase,visGate.laps,obs.mpcUs,obs.iter,obs.status,obs.priRes,obs.duaRes,obs.healthHold,obs.healthFaults,obs.scanBypass,obs.pidBypass,obs.solveStart,obs.solveDone,obs.hbAge,obs.stallHold,obs.warmResets,obs.resetWhy,obs.solvePhase,obs.stackFree
1785872733.8713322,settle,0.0,0.0,0.3,0.02837761864066124,-0.0032794608268886805,0.31467658281326294,-0.0257740318775177,-0.04031917825341225,3.499706745147705,184,0,0,0,0,0,8833,0,0.355449914932251,0.28568506240844727,0.30294251441955566,0.34471678733825684,1,0,15,184,-1,54,0,0,0.02867516316473484,-0.003669033758342266,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.28568506240844727,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,558,0,0,0,0,0,0,0,291
1785872733.894492,settle,0.0,0.0,0.3,0.02800454944372177,-0.00605930807068944,0.31895554065704346,-0.03379840403795242,-0.038613270968198776,3.499706745147705,184,0,0,0,0,0,8833,0,0.34755730628967285,0.27147960662841797,0.2845275402069092,0.3256700038909912,1,0,15,184,-1,54,0,0,0.02867516316473484,-0.003669033758342266,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.28568506240844727,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,558,0,0,0,0,0,0,0,291
1785872733.919491,settle,0.0,0.0,0.3,0.02800454944372177,-0.00605930807068944,0.31895554065704346,-0.03379840403795242,-0.038613270968198776,3.499706745147705,184,0,0,0,0,0,8833,0,0.34755730628967285,0.27147960662841797,0.2845275402069092,0.3256700038909912,1,0,15,185,-1,37,0,0,0.02800454944372177,-0.00605930807068944,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.27147960662841797,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,560,0,0,0,0,0,0,0,291
1785872733.944593,settle,0.0,0.0,0.3,0.025461824610829353,-0.008843471296131611,0.3222469985485077,-0.044341791421175,-0.03534015640616417,3.499706745147705,186,0,0,0,0,0,8929,0,0.34755730628967285,0.27147960662841797,0.2845275402069092,0.3256700038909912,1,0,15,185,-1,37,0,0,0.02800454944372177,-0.00605930807068944,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.27147960662841797,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,560,0,0,0,0,0,0,0,291
1785872733.968856,settle,0.0,0.0,0.3,0.025461824610829353,-0.008843471296131611,0.3222469985485077,-0.044341791421175,-0.03534015640616417,3.499706745147705,186,0,0,0,0,0,8929,0,0.3651306629180908,0.28179264068603516,0.29210519790649414,0.32840490341186523,1,0,15,186,-1,40,0,0,0.02500970847904682,-0.009190501645207405,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.28179264068603516,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,563,0,0,0,0,0,0,0,291
1785872733.993592,settle,0.0,0.0,0.3,0.0229963269084692,-0.012203271500766277,0.3241966664791107,-0.05284956097602844,-0.0316179096698761,3.499706745147705,186,0,0,0,0,0,8929,0,0.3651306629180908,0.28179264068603516,0.29210519790649414,0.32840490341186523,1,0,15,186,-1,40,0,0,0.02500970847904682,-0.009190501645207405,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.28179264068603516,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,563,0,0,0,0,0,0,0,291
1785872734.013985,settle,0.0,0.0,0.3,0.0229963269084692,-0.012203271500766277,0.3241966664791107,-0.05284956097602844,-0.0316179096698761,3.499706745147705,186,0,0,0,0,0,8929,0,0.36502528190612793,0.27958250045776367,0.29105114936828613,0.33029961585998535,1,0,15,187,-1,23,0,0,0.0229963269084692,-0.012203271500766277,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.27958250045776367,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,565,0,0,0,0,0,0,0,291
1785872734.0356932,settle,0.0,0.0,0.3,0.02200424298644066,-0.01388496533036232,0.32654643058776855,-0.055850379168987274,-0.0228920616209507,3.4944281578063965,186,0,0,0,0,0,8929,0,0.36502528190612793,0.27958250045776367,0.29105114936828613,0.33029961585998535,1,0,15,187,-1,23,0,0,0.0229963269084692,-0.012203271500766277,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.27958250045776367,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,565,0,0,0,0,0,0,0,291
1785872734.059246,settle,0.0,0.0,0.3,0.02200424298644066,-0.01388496533036232,0.32654643058776855,-0.055850379168987274,-0.0228920616209507,3.4944281578063965,188,0,0,0,0,0,9025,0,0.3776524066925049,0.29210352897644043,0.30294179916381836,0.34239935874938965,1,0,15,188,-1,26,0,0,0.022666852921247482,-0.014510920271277428,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.29210352897644043,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,568,0,0,0,0,0,0,0,291
1785872734.084106,settle,0.0,0.0,0.3,0.02200424298644066,-0.01388496533036232,0.32654643058776855,-0.055850379168987274,-0.0228920616209507,3.4944281578063965,188,0,0,0,0,0,9025,0,0.3776524066925049,0.29210352897644043,0.30294179916381836,0.34239935874938965,1,0,15,188,-1,26,0,0,0.022666852921247482,-0.014510920271277428,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.29210352897644043,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,568,0,0,0,0,0,0,0,291
1785872734.109227,settle,0.0,0.0,0.3,0.015884803608059883,-0.0154857337474823,0.32817497849464417,-0.06680084019899368,-0.013778148218989372,3.489149570465088,188,0,0,0,0,0,9025,0,0.3837547302246094,0.28694629669189453,0.29378652572631836,0.31630563735961914,1,0,15,189,-1,9,0,0,0.015884803608059883,-0.0154857337474823,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.28694629669189453,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,570,0,0,0,0,0,0,0,291
1785872734.132639,settle,0.0,0.0,0.3,0.015884803608059883,-0.0154857337474823,0.32817497849464417,-0.06680084019899368,-0.013778148218989372,3.489149570465088,188,0,0,0,0,0,9025,0,0.3837547302246094,0.28694629669189453,0.29378652572631836,0.31630563735961914,1,0,15,189,-1,9,0,0,0.015884803608059883,-0.0154857337474823,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.28694629669189453,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,570,0,0,0,0,0,0,0,291
1785872734.153566,settle,0.0,0.0,0.3,0.014653176069259644,-0.016418417915701866,0.32989659905433655,-0.06380707025527954,-0.0041784364730119705,3.489149570465088,190,0,0,0,0,0,9121,0,0.3559749126434326,0.26853227615356445,0.28094959259033203,0.29283976554870605,1,0,13,190,-1,11,0,0,0.013744033873081207,-0.01734270714223385,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.20000000298023224,5,0.28694629669189453,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,573,0,0,0,0,0,0,0,291
1785872734.175686,settle,0.0,0.0,0.3,0.014653176069259644,-0.016418417915701866,0.32989659905433655,-0.06380707025527954,-0.0041784364730119705,3.489149570465088,190,0,0,0,0,0,9121,0,0.3559749126434326,0.26853227615356445,0.28094959259033203,0.29283976554870605,1,0,13,190,-1,11,0,0,0.013744033873081207,-0.01734270714223385,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.20000000298023224,5,0.26853227615356445,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,573,0,0,0,0,0,0,0,291
1785872734.201067,settle,0.0,0.0,0.3,0.009594847448170185,-0.01786443591117859,0.3307206332683563,-0.06564276665449142,0.0034440639428794384,3.489149570465088,190,0,0,0,0,0,9121,0,0.3621833324432373,0.2924191951751709,0.3087291717529297,0.359973669052124,1,0,13,190,-1,51,0,0,0.013744033873081207,-0.01734270714223385,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.20000000298023224,5,0.26853227615356445,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,573,0,0,0,0,0,0,0,291
1785872734.223823,settle,0.0,0.0,0.3,0.009594847448170185,-0.01786443591117859,0.3307206332683563,-0.06564276665449142,0.0034440639428794384,3.489149570465088,190,0,0,0,0,0,9121,0,0.3621833324432373,0.2924191951751709,0.3087291717529297,0.359973669052124,1,0,13,190,-1,51,0,0,0.009594847448170185,-0.01786443591117859,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.20000000298023224,5,0.26853227615356445,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,575,0,0,0,0,0,0,0,291
1785872734.245627,settle,0.0,0.0,0.3,0.007628174964338541,-0.017909470945596695,0.33300554752349854,-0.05913538858294487,0.012339159846305847,3.4944281578063965,191,0,0,0,0,0,9169,0,0.3621833324432373,0.2924191951751709,0.3087291717529297,0.359973669052124,1,0,13,190,-1,51,0,0,0.009594847448170185,-0.01786443591117859,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.20000000298023224,5,0.26853227615356445,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,575,0,0,0,0,0,0,0,291
1785872734.270741,settle,0.0,0.0,0.3,0.007628174964338541,-0.017909470945596695,0.33300554752349854,-0.05913538858294487,0.012339159846305847,3.4944281578063965,191,0,0,0,0,0,9169,0,0.3621833324432373,0.2924191951751709,0.3087291717529297,0.359973669052124,1,0,15,191,-1,54,0,0,0.007042282726615667,-0.017776761204004288,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.20000000298023224,5,0.2924191951751709,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,578,0,0,0,0,0,0,0,291
1785872734.291188,settle,0.0,0.0,0.3,0.004503908567130566,-0.016533799469470978,0.3338356614112854,-0.05319846421480179,0.02211165614426136,3.489149570465088,191,0,0,0,0,0,9169,0,0.3621833324432373,0.2924191951751709,0.3087291717529297,0.359973669052124,1,0,15,191,-1,54,0,0,0.007042282726615667,-0.017776761204004288,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.20000000298023224,5,0.2924191951751709,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,578,0,0,0,0,0,0,0,291
1785872734.316293,settle,0.0,0.0,0.3,0.004503908567130566,-0.016533799469470978,0.3338356614112854,-0.05319846421480179,0.02211165614426136,3.489149570465088,191,0,0,0,0,0,9169,0,0.3854389190673828,0.30683445930480957,0.3174629211425781,0.34050607681274414,1,0,15,192,-1,37,0,0,0.004503908567130566,-0.016533799469470978,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.20000000298023224,5,0.30683445930480957,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,580,0,0,0,0,0,0,0,291
1785872734.428023,circle,0.0,0.0,0.3,0.004220885690301657,-0.015377581119537354,0.33791467547416687,-0.027630386874079704,0.031014882028102875,3.4944281578063965,193,0,0,0,0,0,9265,0,0.385753870010376,0.3026254177093506,0.32019901275634766,0.346820592880249,1,0,15,194,-1,23,0,0,0.004220885690301657,-0.015377581119537354,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.20000000298023224,5,0.3026254177093506,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,585,0,0,0,0,0,0,0,291
1785872734.4502752,circle,0.0,0.0,0.3,0.003984104376286268,-0.01357070729136467,0.3402232527732849,-0.01728725992143154,0.035372331738471985,3.4574780464172363,195,0,0,0,0,0,9361,0,0.3570265769958496,0.27789759635925293,0.30094242095947266,0.3439793586730957,1,0,15,194,-1,23,0,0,0.004220885690301657,-0.015377581119537354,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.20000000298023224,5,0.3026254177093506,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-10,0.0,0.0,0,0,0,585,0,0,0,0,0,0,0,291
1785872734.471885,circle,0.0,0.0,0.3,0.003984104376286268,-0.01357070729136467,0.3402232527732849,-0.01728725992143154,0.035372331738471985,3.4574780464172363,195,0,0,0,0,0,9361,0,0.3570265769958496,0.27789759635925293,0.30094242095947266,0.3439793586730957,1,0,15,195,-1,26,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.27789759635925293,0.026999998837709427,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1426727771759033,0,7158,5,-2,0.0,0.005925536155700684,0,0,0,585,3,3,2,0,1,1,0,291
1785872734.495177,circle,0.0,0.0,0.3,0.006417438387870789,-0.012106528505682945,0.3427157402038574,-0.002734267618507147,0.03691121190786362,3.462756633758545,195,0,0,0,0,0,9361,0,0.37091755867004395,0.2952597141265869,0.3186194896697998,0.36376190185546875,1,0,15,195,-1,26,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.27789759635925293,0.026999998837709427,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1426727771759033,0,7158,5,-2,0.0,0.005925536155700684,0,0,0,585,3,3,2,0,1,1,0,291
1785872734.516702,circle,0.0,0.0,0.3,0.006417438387870789,-0.012106528505682945,0.3427157402038574,-0.002734267618507147,0.03691121190786362,3.462756633758545,195,0,0,0,0,0,9361,0,0.37091755867004395,0.2952597141265869,0.3186194896697998,0.36376190185546875,1,0,15,196,-1,8,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.2952597141265869,0.044999998062849045,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1426727771759033,0,7158,5,-2,0.0,0.005925536155700684,0,0,0,585,3,3,2,0,1,1,0,291
1785872734.5417302,circle,0.0,0.0,0.3,0.007271504029631615,-0.011153223924338818,0.3440660238265991,0.006154777482151985,0.036727435886859894,3.4680352210998535,197,0,0,0,0,0,9361,0,0.37091755867004395,0.2952597141265869,0.3186194896697998,0.36376190185546875,1,0,15,196,-1,8,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.2952597141265869,0.044999998062849045,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1426727771759033,0,7158,5,-2,0.0,0.005925536155700684,0,0,0,585,3,3,2,0,1,1,0,291
1785872734.562906,circle,0.0,0.0,0.3,0.007271504029631615,-0.011153223924338818,0.3440660238265991,0.006154777482151985,0.036727435886859894,3.4680352210998535,197,0,0,0,0,0,9457,0,0.3787045478820801,0.30020618438720703,0.32609033584594727,0.3674437999725342,1,0,15,197,-1,11,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30020618438720703,0.07199999690055847,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1480729579925537,0,6963,5,-2,0.0,0.003957867622375488,0,0,0,585,8,8,4,0,1,1,0,291
1785872734.583391,circle,0.0,0.0,0.3,0.007271504029631615,-0.011153223924338818,0.3440660238265991,0.006154777482151985,0.036727435886859894,3.4680352210998535,197,0,0,0,0,0,9457,0,0.3787045478820801,0.30020618438720703,0.32609033584594727,0.3674437999725342,1,0,15,197,-1,11,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30020618438720703,0.07199999690055847,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1480729579925537,0,6963,5,-2,0.0,0.003957867622375488,0,0,0,585,8,8,4,0,1,1,0,291
1785872734.605518,circle,0.0,0.0,0.3,0.012799733318388462,-0.008924516849219799,0.34715282917022705,0.018316442146897316,0.0323508195579052,3.473313808441162,197,0,0,0,0,0,9457,0,0.3802824020385742,0.2915771007537842,0.30283570289611816,0.3300900459289551,1,0,15,197,-1,51,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30020618438720703,0.09000000357627869,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1480729579925537,0,6963,5,-2,0.0,0.003957867622375488,0,0,0,585,8,8,4,0,1,1,0,291
1785872734.630595,circle,0.0,0.0,0.3,0.012799733318388462,-0.008924516849219799,0.34715282917022705,0.018316442146897316,0.0323508195579052,3.473313808441162,197,0,0,0,0,0,9457,0,0.3802824020385742,0.2915771007537842,0.30283570289611816,0.3300900459289551,1,0,15,197,-1,51,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30020618438720703,0.09000000357627869,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1480729579925537,0,6963,5,-2,0.0,0.003957867622375488,0,0,0,585,8,8,4,0,1,1,0,291
1785872734.6542542,circle,0.0,0.0,0.3,0.01395097840577364,-0.008303364738821983,0.34981897473335266,0.022838888689875603,0.027102619409561157,3.4785923957824707,198,0,0,0,0,0,9505,0,0.3802824020385742,0.2915771007537842,0.30283570289611816,0.3300900459289551,1,0,15,197,-1,51,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30020618438720703,0.09000000357627869,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1480729579925537,0,6963,5,-2,0.0,0.003957867622375488,0,0,0,585,8,8,4,0,1,1,0,291
1785872734.6787572,circle,0.0,0.0,0.3,0.01395097840577364,-0.008303364738821983,0.34981897473335266,0.022838888689875603,0.027102619409561157,3.4785923957824707,198,0,0,0,0,0,9505,0,0.3802824020385742,0.2915771007537842,0.30283570289611816,0.3300900459289551,1,0,15,198,-1,54,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.2915771007537842,0.11700001358985901,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.157973289489746,0,7409,5,-2,0.0,0.004352152347564697,0,0,0,585,13,13,2,0,1,1,0,291
1785872734.702813,circle,0.0,0.0,0.3,0.018493633717298508,-0.007790800649672747,0.35302940011024475,0.026388809084892273,0.022836703807115555,3.526099681854248,198,0,0,0,0,0,9505,0,0.4006962776184082,0.3065180778503418,0.31798768043518066,0.3421919345855713,1,0,15,199,-1,36,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.2915771007537842,0.11700001358985901,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.157973289489746,0,7409,5,-2,0.0,0.004352152347564697,0,0,0,585,13,13,2,0,1,1,0,291
1785872734.7278779,circle,0.0,0.0,0.3,0.018493633717298508,-0.007790800649672747,0.35302940011024475,0.026388809084892273,0.022836703807115555,3.526099681854248,198,0,0,0,0,0,9505,0,0.4006962776184082,0.3065180778503418,0.31798768043518066,0.3421919345855713,1,0,15,199,-1,36,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3065180778503418,0.13500002026557922,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.157973289489746,0,7409,5,-2,0.0,0.004352152347564697,0,0,0,585,13,13,2,0,1,1,0,291
1785872734.74855,circle,0.0,0.0,0.3,0.021078068763017654,-0.007916010916233063,0.3571541905403137,0.02791503816843033,0.01718234457075596,3.515542507171631,200,0,0,0,0,0,9601,0,0.38291120529174805,0.3004167079925537,0.3145155906677246,0.3389289379119873,1,0,15,199,-1,36,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3065180778503418,0.13500002026557922,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.157973289489746,0,7409,5,-2,0.0,0.004352152347564697,0,0,0,585,13,13,2,0,1,1,0,291
1785872734.77272,circle,0.0,0.0,0.3,0.021078068763017654,-0.007916010916233063,0.3571541905403137,0.02791503816843033,0.01718234457075596,3.515542507171631,200,0,0,0,0,0,9601,0,0.38291120529174805,0.3004167079925537,0.3145155906677246,0.3389289379119873,1,0,15,200,-1,40,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3004167079925537,0.16200003027915955,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1723737716674805,0,6735,5,-2,0.0,0.002470850944519043,0,0,0,585,18,18,3,0,1,1,0,291
1785872734.795918,circle,0.0,0.0,0.3,0.024685904383659363,-0.01001756265759468,0.3594363331794739,0.03102099895477295,0.00919773057103157,3.5049853324890137,200,0,0,0,0,0,9601,0,0.3965926170349121,0.3013632297515869,0.316936731338501,0.3418741226196289,1,0,15,200,-1,40,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3004167079925537,0.16200003027915955,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1723737716674805,0,6735,5,-2,0.0,0.002470850944519043,0,0,0,585,18,18,3,0,1,1,0,291
