cmd_x,cmd_y,cmd_z,gate8.stackFree,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.048137535816618914,0.0,0.5,337,1785341667.856535,0.049720995128154755,0.047334011644124985,0.4953834116458893,5,6474,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.293841600418091,0.08056178689002991,0.0614396408200264,0.012431220151484013,0.03731202334165573,0.8986199498176575,0.37905508279800415
0.051575931232091685,0.0,0.5,337,1785341667.879837,0.049720995128154755,0.047334011644124985,0.4953834116458893,5,6474,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.293841600418091,0.08056178689002991,0.0614396408200264,0.012431220151484013,0.03731202334165573,0.8986199498176575,0.37905508279800415
0.05501432664756447,0.0,0.5,337,1785341667.901131,0.04804268479347229,0.03181654214859009,0.4954414963722229,5,5951,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2885630130767822,0.0839744433760643,0.03910784795880318,0.01131561491638422,0.028475511819124222,0.9488638043403625,0.35803571343421936
0.05845272206303725,0.0,0.5,337,1785341667.925548,0.04804268479347229,0.03181654214859009,0.4954414963722229,5,5951,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2885630130767822,0.0839744433760643,0.03910784795880318,0.01131561491638422,0.028475511819124222,0.9488638043403625,0.35803571343421936
0.061891117478510026,0.0,0.5,337,1785341667.950648,0.0641225278377533,0.0189591646194458,0.49564456939697266,5,6230,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2885630130767822,0.10288878530263901,0.018648697063326836,0.02516702562570572,0.02102271094918251,1.0075544118881226,0.34051018953323364
0.06532951289398281,0.0,0.5,337,1785341667.975113,0.0641225278377533,0.0189591646194458,0.49564456939697266,5,6230,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2885630130767822,0.10288878530263901,0.018648697063326836,0.02516702562570572,0.02102271094918251,1.0075544118881226,0.34051018953323364
0.06876790830945559,0.0,0.5,337,1785341667.999844,0.054814066737890244,0.002987093525007367,0.4960400462150574,5,6434,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.09665027260780334,-0.00025709051988087595,0.02426675148308277,0.013356289826333523,1.0667924880981445,0.3275403082370758
0.07220630372492837,0.0,0.5,337,1785341668.024039,0.054814066737890244,0.002987093525007367,0.4960400462150574,5,6434,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.09665027260780334,-0.00025709051988087595,0.02426675148308277,0.013356289826333523,1.0667924880981445,0.3275403082370758
0.07564469914040114,0.0,0.5,337,1785341668.0478468,0.058397725224494934,-0.00145041907671839,0.4963158965110779,5,6431,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.09105938673019409,-0.014324583113193512,0.025749068707227707,0.007261914201080799,1.124045491218567,0.31559625267982483
0.07908309455587391,0.0,0.5,337,1785341668.070954,0.058397725224494934,-0.00145041907671839,0.4963158965110779,5,6431,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.09105938673019409,-0.014324583113193512,0.025749068707227707,0.007261914201080799,1.124045491218567,0.31559625267982483
0.0825214899713467,0.0,0.5,337,1785341668.0938408,0.058397725224494934,-0.00145041907671839,0.4963158965110779,5,6431,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.06419771909713745,-0.03488992899656296,0.013669396750628948,-0.004938427358865738,1.1828007698059082,0.308889776468277
0.08595988538681948,0.0,0.5,337,1785341668.116844,0.04033151641488075,-0.01737760379910469,0.4968559145927429,5,6365,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.06419771909713745,-0.03488992899656296,0.013669396750628948,-0.004938427358865738,1.1828007698059082,0.308889776468277
0.08939828080229227,0.0,0.5,337,1785341668.140842,0.04182790219783783,-0.028810255229473114,0.49711206555366516,5,6212,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.06039765477180481,-0.04951408505439758,0.016029557213187218,-0.014996499754488468,1.2358574867248535,0.3026908040046692
0.09283667621776504,0.0,0.5,337,1785341668.1618838,0.04182790219783783,-0.028810255229473114,0.49711206555366516,5,6212,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.06039765477180481,-0.04951408505439758,0.016029557213187218,-0.014996499754488468,1.2358574867248535,0.3026908040046692
0.09627507163323783,0.0,0.5,337,1785341668.1828349,0.04182790219783783,-0.028810255229473114,0.49711206555366516,5,6212,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.06039765477180481,-0.04951408505439758,0.016029557213187218,-0.014996499754488468,1.2358574867248535,0.3026908040046692
0.0997134670487106,0.0,0.5,337,1785341668.226433,0.04182790219783783,-0.028810255229473114,0.49711206555366516,5,6212,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.06039765477180481,-0.04951408505439758,0.016029557213187218,-0.014996499754488468,1.2358574867248535,0.3026908040046692
0.10315186246418337,0.0,0.5,337,1785341668.2515461,0.0430283360183239,-0.0324627123773098,0.4978770613670349,5,6582,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.314955949783325,0.050652697682380676,-0.05030030012130737,0.01829247549176216,-0.0219736211001873,1.2871224880218506,0.30124107003211975
0.10659025787965616,0.0,0.5,337,1785341668.276648,0.0430283360183239,-0.0324627123773098,0.4978770613670349,5,6582,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.314955949783325,0.050652697682380676,-0.05030030012130737,0.01829247549176216,-0.0219736211001873,1.2871224880218506,0.30124107003211975
0.11002865329512894,0.0,0.5,337,1785341668.300695,0.0430283360183239,-0.0324627123773098,0.4978770613670349,5,6582,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.04674641042947769,-0.0532769113779068,0.019018862396478653,-0.028483515605330467,1.260824203491211,0.3028295040130615
0.11346704871060172,0.0,0.5,337,1785341668.3251681,0.04362519830465317,-0.03749740868806839,0.4982536733150482,5,6254,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.04674641042947769,-0.0532769113779068,0.019018862396478653,-0.028483515605330467,1.260824203491211,0.3028295040130615
0.1169054441260745,0.0,0.5,337,1785341668.3459089,0.04538093879818916,-0.041790761053562164,0.4984952211380005,5,6184,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.043583787977695465,-0.05318489298224449,0.019729627296328545,-0.0339621976017952,1.2250922918319702,0.3065868020057678
0.12034383954154726,0.0,0.5,337,1785341668.3708138,0.04538093879818916,-0.041790761053562164,0.4984952211380005,5,6184,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.043583787977695465,-0.05318489298224449,0.019729627296328545,-0.0339621976017952,1.2250922918319702,0.3065868020057678
0.12378223495702005,0.0,0.5,337,1785341668.393811,0.04538093879818916,-0.041790761053562164,0.4984952211380005,5,6184,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.04326758161187172,-0.04958105832338333,0.02146786078810692,-0.037894777953624725,1.1626631021499634,0.30733585357666016
0.12722063037249282,0.0,0.5,337,1785341668.416225,0.04802345111966133,-0.042632561177015305,0.49854522943496704,5,6402,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.04326758161187172,-0.04958105832338333,0.02146786078810692,-0.037894777953624725,1.1626631021499634,0.30733585357666016
0.13065902578796562,0.0,0.5,337,1785341668.436824,0.04802345111966133,-0.042632561177015305,0.49854522943496704,5,6402,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.044373027980327606,-0.045727524906396866,0.023605208843946457,-0.04215475544333458,1.0767515897750854,0.3095468580722809
0.1340974212034384,0.0,0.5,337,1785341668.457579,0.05192996934056282,-0.04459194466471672,0.4986044764518738,5,6197,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.044373027980327606,-0.045727524906396866,0.023605208843946457,-0.04215475544333458,1.0767515897750854,0.3095468580722809
0.13753581661891118,0.0,0.5,337,1785341668.481824,0.05192996934056282,-0.04459194466471672,0.4986044764518738,5,6197,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.044373027980327606,-0.045727524906396866,0.023605208843946457,-0.04215475544333458,1.0767515897750854,0.3095468580722809
0.14097421203438396,0.0,0.5,337,1785341668.504549,0.06145084649324417,-0.04309433698654175,0.4987848401069641,5,6472,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.314955949783325,0.05107438564300537,-0.03873734176158905,0.028244096785783768,-0.04481082782149315,1.0143306255340576,0.3131704032421112
0.14441260744985673,0.0,0.5,337,1785341668.524823,0.06145084649324417,-0.04309433698654175,0.4987848401069641,5,6472,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.314955949783325,0.05107438564300537,-0.03873734176158905,0.028244096785783768,-0.04481082782149315,1.0143306255340576,0.3131704032421112
0.1478510028653295,0.0,0.5,337,1785341668.549197,0.06274128705263138,-0.045056965202093124,0.49895089864730835,5,6233,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.314955949783325,0.051990531384944916,-0.03282015398144722,0.030005546286702156,-0.04784764349460602,0.9627048373222351,0.3178068995475769
0.1512893982808023,0.0,0.5,337,1785341668.573823,0.06274128705263138,-0.045056965202093124,0.49895089864730835,5,6233,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.314955949783325,0.051990531384944916,-0.03282015398144722,0.030005546286702156,-0.04784764349460602,0.9627048373222351,0.3178068995475769
0.15472779369627507,0.0,0.5,337,1785341668.594827,0.06274128705263138,-0.045056965202093124,0.49895089864730835,5,6233,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.05624767020344734,-0.02483336441218853,0.03349848464131355,-0.04966503009200096,0.9265060424804688,0.32271304726600647
0.15816618911174782,0.0,0.5,337,1785341668.617007,0.06801564246416092,-0.044410914182662964,0.49914827942848206,5,6247,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.05624767020344734,-0.02483336441218853,0.03349848464131355,-0.04966503009200096,0.9265060424804688,0.32271304726600647
0.16160458452722062,0.0,0.5,337,1785341668.63781,0.06801564246416092,-0.044410914182662964,0.49914827942848206,5,6247,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.05672156810760498,-0.02112886682152748,0.035121746361255646,-0.05301465466618538,0.8872448205947876,0.32891789078712463
0.1650429799426934,0.0,0.5,337,1785341668.6625211,0.07077952474355698,-0.04592041298747063,0.49924376606941223,5,6204,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.05672156810760498,-0.02112886682152748,0.035121746361255646,-0.05301465466618538,0.8872448205947876,0.32891789078712463
0.16848137535816618,0.0,0.5,337,1785341668.6858308,0.07077952474355698,-0.04592041298747063,0.49924376606941223,5,6204,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.05672156810760498,-0.02112886682152748,0.035121746361255646,-0.05301465466618538,0.8872448205947876,0.32891789078712463
0.17191977077363896,0.0,0.5,337,1785341668.708823,0.0845382884144783,-0.04304025322198868,0.4992910623550415,5,6620,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.06983400881290436,-0.011900605633854866,0.042408786714076996,-0.053647901862859726,0.8444368839263916,0.33362510800361633
0.17535816618911176,0.0,0.5,337,1785341668.729907,0.0845382884144783,-0.04304025322198868,0.4992910623550415,5,6620,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.06983400881290436,-0.011900605633854866,0.042408786714076996,-0.053647901862859726,0.8444368839263916,0.33362510800361633
0.17879656160458454,0.0,0.5,337,1785341668.754991,0.08825558423995972,-0.04218439757823944,0.49931272864341736,5,6706,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.07404334098100662,-0.0044604716822505,0.04595663771033287,-0.05452938377857208,0.8121237754821777,0.3389970660209656
0.1822349570200573,0.0,0.5,337,1785341668.779186,0.08825558423995972,-0.04218439757823944,0.49931272864341736,5,6706,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.07404334098100662,-0.0044604716822505,0.04595663771033287,-0.05452938377857208,0.8121237754821777,0.3389970660209656
0.18567335243553007,0.0,0.5,337,1785341668.803828,0.09815936535596848,-0.038156528025865555,0.49949854612350464,5,6468,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.08286306262016296,0.0037605096586048603,0.05198799446225166,-0.05454416945576668,0.7539849877357483,0.3476315140724182
0.18911174785100285,0.0,0.5,337,1785341668.825828,0.09815936535596848,-0.038156528025865555,0.49949854612350464,5,6468,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.08286306262016296,0.0037605096586048603,0.05198799446225166,-0.05454416945576668,0.7539849877357483,0.3476315140724182
0.19255014326647565,0.0,0.5,337,1785341668.846835,0.10313696414232254,-0.03837205842137337,0.4994984269142151,5,6418,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.08761183172464371,0.010727974586188793,0.056702010333538055,-0.054471325129270554,0.6959144473075867,0.3538335859775543
0.19598853868194843,0.0,0.5,337,1785341668.871946,0.10313696414232254,-0.03837205842137337,0.4994984269142151,5,6418,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.08761183172464371,0.010727974586188793,0.056702010333538055,-0.054471325129270554,0.6959144473075867,0.3538335859775543
0.1994269340974212,0.0,0.5,337,1785341668.893905,0.10313696414232254,-0.03837205842137337,0.4994984269142151,5,6418,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.33079195022583,0.09243151545524597,0.015951478853821754,0.06187793239951134,-0.05453379824757576,0.6463185548782349,0.358178973197937
0.20286532951289396,0.0,0.5,337,1785341668.914874,0.1110777035355568,-0.03690732643008232,0.49944499135017395,5,6352,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.33079195022583,0.09243151545524597,0.015951478853821754,0.06187793239951134,-0.05453379824757576,0.6463185548782349,0.358178973197937
0.20630372492836674,0.0,0.5,337,1785341668.937131,0.1110777035355568,-0.03690732643008232,0.49944499135017395,5,6352,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.33079195022583,0.09014865756034851,0.02220974862575531,0.06460733711719513,-0.05367207154631615,0.5804008841514587,0.3626621961593628
0.20974212034383954,0.0,0.5,337,1785341668.9588459,0.11165932565927505,-0.03499956801533699,0.49941661953926086,5,6185,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.33079195022583,0.09014865756034851,0.02220974862575531,0.06460733711719513,-0.05367207154631615,0.5804008841514587,0.3626621961593628
0.21318051575931232,0.0,0.5,337,1785341668.979821,0.11165932565927505,-0.03499956801533699,0.49941661953926086,5,6185,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.33079195022583,0.09014865756034851,0.02220974862575531,0.06460733711719513,-0.05367207154631615,0.5804008841514587,0.3626621961593628
0.2166189111747851,0.0,0.5,337,1785341669.004831,0.11931972205638885,-0.031357165426015854,0.4994387626647949,5,6168,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.09427164494991302,0.02987045794725418,0.07013620436191559,-0.05147683620452881,0.5414875149726868,0.3691505491733551
0.22005730659025788,0.0,0.5,337,1785341669.0298948,0.11931972205638885,-0.031357165426015854,0.4994387626647949,5,6168,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.09427164494991302,0.02987045794725418,0.07013620436191559,-0.05147683620452881,0.5414875149726868,0.3691505491733551
0.22349570200573063,0.0,0.5,337,1785341669.0531142,0.12439581006765366,-0.028325511142611504,0.49945658445358276,5,6226,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.09697946906089783,0.036093730479478836,0.07524573057889938,-0.049289051443338394,0.4975493252277374,0.3752111494541168
0.22693409742120343,0.0,0.5,337,1785341669.076882,0.12439581006765366,-0.028325511142611504,0.49945658445358276,5,6226,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.09697946906089783,0.036093730479478836,0.07524573057889938,-0.049289051443338394,0.4975493252277374,0.3752111494541168
0.2303724928366762,0.0,0.5,337,1785341669.100964,0.13242150843143463,-0.02673146314918995,0.49945926666259766,5,6424,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.097203828394413,0.039724063128232956,0.07955309748649597,-0.04741785675287247,0.4559611976146698,0.381539911031723
0.233810888252149,0.0,0.5,337,1785341669.123008,0.13242150843143463,-0.02673146314918995,0.49945926666259766,5,6424,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.097203828394413,0.039724063128232956,0.07955309748649597,-0.04741785675287247,0.4559611976146698,0.381539911031723
0.23724928366762177,0.0,0.5,337,1785341669.146842,0.13643552362918854,-0.023967651650309563,0.49943116307258606,5,6632,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.10081866383552551,0.04277363047003746,0.08541300147771835,-0.045235320925712585,0.4096662700176239,0.3876434862613678
0.24068767908309452,0.0,0.5,337,1785341669.1698759,0.13643552362918854,-0.023967651650309563,0.49943116307258606,5,6632,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.10081866383552551,0.04277363047003746,0.08541300147771835,-0.045235320925712585,0.4096662700176239,0.3876434862613678
0.24412607449856732,0.0,0.5,337,1785341669.191553,0.13643552362918854,-0.023967651650309563,0.49943116307258606,5,6632,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.10617087036371231,0.04480227828025818,0.09214261174201965,-0.04311700910329819,0.3607775568962097,0.3934077322483063
0.2475644699140401,0.0,0.5,337,1785341669.2136,0.14598342776298523,-0.021865544840693474,0.4993896782398224,5,6451,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.10617087036371231,0.04480227828025818,0.09214261174201965,-0.04311700910329819,0.3607775568962097,0.3934077322483063
0.2510028653295129,0.0,0.5,337,1785341669.235596,0.14598342776298523,-0.021865544840693474,0.4993896782398224,5,6451,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.11251375079154968,0.046048909425735474,0.0995640680193901,-0.04084485024213791,0.3075042963027954,0.4009699523448944
0.25444126074498563,0.0,0.5,337,1785341669.260658,0.15434648096561432,-0.020717499777674675,0.4993743598461151,5,6453,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.11251375079154968,0.046048909425735474,0.0995640680193901,-0.04084485024213791,0.3075042963027954,0.4009699523448944
0.25787965616045844,0.0,0.5,337,1785341669.2859268,0.15434648096561432,-0.020717499777674675,0.4993743598461151,5,6453,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.11221116781234741,0.04622267559170723,0.10454411059617996,-0.038670651614665985,0.2443627268075943,0.4068182110786438
0.26131805157593124,0.0,0.5,337,1785341669.3098829,0.15627218782901764,-0.018942929804325104,0.4993181526660919,5,6453,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.11221116781234741,0.04622267559170723,0.10454411059617996,-0.038670651614665985,0.2443627268075943,0.4068182110786438
0.264756446991404,0.0,0.5,337,1785341669.334864,0.15627218782901764,-0.018942929804325104,0.4993181526660919,5,6453,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.11221116781234741,0.04622267559170723,0.10454411059617996,-0.038670651614665985,0.2443627268075943,0.4068182110786438
0.2681948424068768,0.0,0.5,337,1785341669.356862,0.16392430663108826,-0.01864241622388363,0.49926814436912537,5,6206,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.11169619858264923,0.044466085731983185,0.10969102382659912,-0.037296995520591736,0.19886736571788788,0.41103705763816833
0.27163323782234955,0.0,0.5,337,1785341669.378811,0.16392430663108826,-0.01864241622388363,0.49926814436912537,5,6206,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3255133628845215,0.11169619858264923,0.044466085731983185,0.10969102382659912,-0.037296995520591736,0.19886736571788788,0.41103705763816833
0.27507163323782235,0.0,0.5,337,1785341669.3998148,0.16862405836582184,-0.019746433943510056,0.4992181062698364,5,6762,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.11078751087188721,0.04133908450603485,0.11472422629594803,-0.03630264103412628,0.1512848436832428,0.4151851534843445
0.2785100286532951,0.0,0.5,337,1785341669.424886,0.16862405836582184,-0.019746433943510056,0.4992181062698364,5,6762,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.11078751087188721,0.04133908450603485,0.11472422629594803,-0.03630264103412628,0.1512848436832428,0.4151851534843445
0.2819484240687679,0.0,0.5,337,1785341669.449985,0.17739523947238922,-0.017161965370178223,0.4991993308067322,5,6269,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.320234775543213,0.11577636748552322,0.04159596189856529,0.12256307899951935,-0.033837009221315384,0.10973483324050903,0.4203837513923645
