cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.safeU,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.048137535816618914,0.0,0.0,0.5,335,1785345421.831658,0.048424575477838516,-0.04630240052938461,0.49535349011421204,0.0,5,6486,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.06580323725938797,-0.06938882917165756,0.03318268060684204,-0.04333028942346573,2.680762767791748,0.3587891161441803
0.051575931232091685,0.0,0.0,0.5,335,1785345421.856699,0.05031338706612587,-0.06115921959280968,0.49528709053993225,0.0,5,6456,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.06580323725938797,-0.06938882917165756,0.03318268060684204,-0.04333028942346573,2.680762767791748,0.3587891161441803
0.05501432664756447,0.0,0.0,0.5,335,1785345421.879961,0.05031338706612587,-0.06115921959280968,0.49528709053993225,0.0,5,6456,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.05995607376098633,-0.08517037332057953,0.03536810725927353,-0.05415554344654083,2.492345094680786,0.34178557991981506
0.05845272206303725,0.0,0.0,0.5,335,1785345421.900704,0.05240543559193611,-0.07862377911806107,0.49235808849334717,73.33099365234375,5,6848,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.05995607376098633,-0.08517037332057953,0.03536810725927353,-0.05415554344654083,2.492345094680786,0.34178557991981506
0.061891117478510026,0.0,0.0,0.5,335,1785345421.9226902,0.05240543559193611,-0.07862377911806107,0.49235808849334717,73.33099365234375,5,6848,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.05995607376098633,-0.08517037332057953,0.03536810725927353,-0.05415554344654083,2.492345094680786,0.34178557991981506
0.06532951289398281,0.0,0.0,0.5,335,1785345421.94777,0.04980066046118736,-0.09180226922035217,0.4945962131023407,69.26435852050781,5,7572,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.0510207898914814,-0.09976766258478165,0.035668179392814636,-0.06644536554813385,5.744935989379883,0.3294103443622589
0.06876790830945559,0.0,0.0,0.5,335,1785345421.969714,0.04980066046118736,-0.09180226922035217,0.4945962131023407,69.26435852050781,5,7572,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.0510207898914814,-0.09976766258478165,0.035668179392814636,-0.06644536554813385,5.744935989379883,0.3294103443622589
0.07220630372492837,0.0,0.0,0.5,335,1785345421.991938,0.03935468941926956,-0.1133527010679245,0.48334068059921265,65.91018676757812,5,6715,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.0333247110247612,-0.11750528961420059,0.0321282334625721,-0.08194810897111893,13.756378173828125,0.3143950402736664
0.07564469914040114,0.0,0.0,0.5,335,1785345422.014706,0.03935468941926956,-0.1133527010679245,0.48334068059921265,65.91018676757812,5,6715,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.0333247110247612,-0.11750528961420059,0.0321282334625721,-0.08194810897111893,13.756378173828125,0.3143950402736664
0.07908309455587391,0.0,0.0,0.5,335,1785345422.0369549,0.04800338298082352,-0.12986668944358826,0.47584062814712524,70.37617492675781,5,6678,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.03231881558895111,-0.13593825697898865,0.0409715473651886,-0.10091022402048111,22.671918869018555,0.3001489043235779
0.0825214899713467,0.0,0.0,0.5,335,1785345422.061407,0.04800338298082352,-0.12986668944358826,0.47584062814712524,70.37617492675781,5,6678,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.03231881558895111,-0.13593825697898865,0.0409715473651886,-0.10091022402048111,22.671918869018555,0.3001489043235779
0.08595988538681948,0.0,0.0,0.5,335,1785345422.0845308,0.04800338298082352,-0.12986668944358826,0.47584062814712524,70.37617492675781,5,6678,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,-0.006543472409248352,-0.1376507580280304,0.025379573926329613,-0.11053689569234848,31.508224487304688,0.28604021668434143
0.08939828080229227,0.0,0.0,0.5,335,1785345422.105741,0.023590123280882835,-0.14121471345424652,0.4664927124977112,62.66334915161133,5,7152,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,-0.006543472409248352,-0.1376507580280304,0.025379573926329613,-0.11053689569234848,31.508224487304688,0.28604021668434143
0.09283667621776504,0.0,0.0,0.5,335,1785345422.12975,0.023590123280882835,-0.14121471345424652,0.4664927124977112,62.66334915161133,5,7152,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,-0.006543472409248352,-0.1376507580280304,0.025379573926329613,-0.11053689569234848,31.508224487304688,0.28604021668434143
0.09627507163323783,0.0,0.0,0.5,289,1785345422.151244,0.015933779999613762,-0.14068949222564697,0.46539461612701416,58.744625091552734,5,7142,58,0,0,0.004627309273928404,1.0,0.0,0,1,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,-0.025156211107969284,-0.12654507160186768,0.01982780545949936,-0.11407289654016495,39.58054733276367,0.27442988753318787
0.0997134670487106,0.0,0.0,0.5,289,1785345422.174708,0.015933779999613762,-0.14068949222564697,0.46539461612701416,58.744625091552734,5,7142,58,0,0,0.004627309273928404,1.0,0.0,0,1,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,-0.025156211107969284,-0.12654507160186768,0.01982780545949936,-0.11407289654016495,39.58054733276367,0.27442988753318787
0.10315186246418337,0.0,0.0,0.5,289,1785345422.195025,0.013656016439199448,-0.1454036980867386,0.47162508964538574,56.405120849609375,5,7978,98,0,0,0.004627309273928404,1.0,0.0,0,1,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,-0.036587949842214584,-0.12901051342487335,0.015065577812492847,-0.1274300366640091,45.84600830078125,0.2648729085922241
0.10659025787965616,0.0,0.0,0.5,289,1785345422.2200708,0.013656016439199448,-0.1454036980867386,0.47162508964538574,56.405120849609375,5,7978,98,0,0,0.004627309273928404,1.0,0.0,0,1,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,-0.036587949842214584,-0.12901051342487335,0.015065577812492847,-0.1274300366640091,45.84600830078125,0.2648729085922241
0.11002865329512894,0.0,0.0,0.5,289,1785345422.243933,0.013011777773499489,-0.14968076348304749,0.4787006974220276,56.08942413330078,5,7062,44,0,0,0.002677447395399213,1.0,0.0,0,2,0,1,1023,0,0,0,8,0,0,0,0,1023,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,-0.040428727865219116,-0.11590562015771866,0.01189523097127676,-0.13332144916057587,50.756103515625,0.2622239887714386
0.11346704871060172,0.0,0.0,0.5,289,1785345422.2647119,0.013011777773499489,-0.14968076348304749,0.4787006974220276,56.08942413330078,5,7062,44,0,0,0.002677447395399213,1.0,0.0,0,2,0,1,1023,0,0,0,8,0,0,0,0,1023,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,-0.040428727865219116,-0.11590562015771866,0.01189523097127676,-0.13332144916057587,50.756103515625,0.2622239887714386
0.1169054441260745,0.0,0.0,0.5,289,1785345422.287701,0.013011777773499489,-0.14968076348304749,0.4787006974220276,56.08942413330078,5,7062,83,0,0,0.002677447395399213,1.0,0.0,0,2,0,1,1023,0,0,0,8,0,0,0,0,1023,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,-0.02918251045048237,-0.09363780915737152,0.014780440367758274,-0.13547909259796143,54.32197952270508,0.260893315076828
0.12034383954154726,0.0,0.0,0.5,289,1785345422.3116999,0.0233688373118639,-0.13566157221794128,0.48915722966194153,53.92939758300781,5,7978,83,0,0,0.002677447395399213,1.0,0.0,0,2,0,1,1023,0,0,0,8,0,0,0,0,1023,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,-0.02918251045048237,-0.09363780915737152,0.014780440367758274,-0.13547909259796143,54.32197952270508,0.260893315076828
0.12378223495702005,0.0,0.0,0.5,289,1785345422.334989,0.0233688373118639,-0.13566157221794128,0.48915722966194153,53.92939758300781,5,7978,30,0,0,0.0014739291509613395,1.0,0.0,0,3,0,1,1023,0,0,32,1,0,0,0,4,1023,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,-0.025910701602697372,-0.07974936068058014,0.012486360035836697,-0.14193005859851837,56.749427795410156,0.2620733380317688
0.12722063037249282,0.0,0.0,0.5,289,1785345422.356611,0.02335580438375473,-0.1369224488735199,0.49365442991256714,52.37147903442383,5,7628,30,0,0,0.0014739291509613395,1.0,0.0,0,3,0,1,1023,0,0,32,1,0,0,0,4,1023,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,-0.025910701602697372,-0.07974936068058014,0.012486360035836697,-0.14193005859851837,56.749427795410156,0.2620733380317688
0.13065902578796562,0.0,0.0,0.5,289,1785345422.37801,0.02335580438375473,-0.1369224488735199,0.49365442991256714,52.37147903442383,5,7628,30,0,0,0.0014739291509613395,1.0,0.0,0,3,0,1,1023,0,0,32,1,0,0,0,4,1023,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,-0.025910701602697372,-0.07974936068058014,0.012486360035836697,-0.14193005859851837,56.749427795410156,0.2620733380317688
0.1340974212034384,0.0,0.0,0.5,289,1785345422.400707,0.0334436371922493,-0.13124465942382812,0.49718722701072693,51.88309097290039,5,7438,70,0,0,0.0014739291509613395,1.0,0.0,0,3,0,1,1023,0,0,32,1,0,0,0,4,1023,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,-0.012373574078083038,-0.05813207849860191,0.014476187527179718,-0.14370097219944,58.21348571777344,0.26708242297172546
0.13753581661891118,0.0,0.0,0.5,289,1785345422.4245079,0.0334436371922493,-0.13124465942382812,0.49718722701072693,51.88309097290039,5,7438,70,0,0,0.0014739291509613395,1.0,0.0,0,3,0,1,1023,0,0,32,1,0,0,0,4,1023,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,-0.012373574078083038,-0.05813207849860191,0.014476187527179718,-0.14370097219944,58.21348571777344,0.26708242297172546
0.14097421203438396,0.0,0.0,0.5,289,1785345422.444719,0.036065466701984406,-0.13231948018074036,0.4983269274234772,50.886962890625,5,7500,17,0,0,0.002795611508190632,1.0,0.0,0,4,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,-0.005387397948652506,-0.04605761170387268,0.013117234222590923,-0.1491975486278534,58.98038864135742,0.2754375636577606
0.14441260744985673,0.0,0.0,0.5,289,1785345422.46574,0.036065466701984406,-0.13231948018074036,0.4983269274234772,50.886962890625,5,7500,17,0,0,0.002795611508190632,1.0,0.0,0,4,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,-0.005387397948652506,-0.04605761170387268,0.013117234222590923,-0.1491975486278534,58.98038864135742,0.2754375636577606
0.1478510028653295,0.0,0.0,0.5,289,1785345422.488677,0.036065466701984406,-0.13231948018074036,0.4983269274234772,50.886962890625,5,7500,57,0,0,0.002795611508190632,1.0,0.0,0,4,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.0059414636343717575,-0.025963833555579185,0.013880566693842411,-0.15016645193099976,59.202552795410156,0.2847627103328705
0.1512893982808023,0.0,0.0,0.5,289,1785345422.513738,0.042797379195690155,-0.12466354668140411,0.4990500509738922,49.001224517822266,5,7053,57,0,0,0.002795611508190632,1.0,0.0,0,4,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.0059414636343717575,-0.025963833555579185,0.013880566693842411,-0.15016645193099976,59.202552795410156,0.2847627103328705
0.15472779369627507,0.0,0.0,0.5,289,1785345422.534705,0.042797379195690155,-0.12466354668140411,0.4990500509738922,49.001224517822266,5,7053,5,0,0,0.0027151566464453936,1.0,0.0,0,4,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.278005838394165,0.034179698675870895,-0.01358744129538536,0.022470824420452118,-0.15360283851623535,58.97138595581055,0.29264333844184875
0.15816618911174782,0.0,0.0,0.5,289,1785345422.555422,0.045903101563453674,-0.12084025889635086,0.499254047870636,47.66501998901367,5,8017,5,0,0,0.0027151566464453936,1.0,0.0,0,5,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.278005838394165,0.034179698675870895,-0.01358744129538536,0.022470824420452118,-0.15360283851623535,58.97138595581055,0.29264333844184875
0.16160458452722062,0.0,0.0,0.5,289,1785345422.576247,0.045903101563453674,-0.12084025889635086,0.499254047870636,47.66501998901367,5,8017,5,0,0,0.0027151566464453936,1.0,0.0,0,5,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.278005838394165,0.034179698675870895,-0.01358744129538536,0.022470824420452118,-0.15360283851623535,58.97138595581055,0.29264333844184875
0.1650429799426934,0.0,0.0,0.5,289,1785345422.6006021,0.06609001755714417,-0.11545275896787643,0.4994795024394989,47.7750244140625,5,6928,45,0,0,0.0027151566464453936,1.0,0.0,0,5,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.278005838394165,0.04563510790467262,0.009764407761394978,0.024580057710409164,-0.15095478296279907,58.34550094604492,0.3039117455482483
0.16848137535816618,0.0,0.0,0.5,289,1785345422.621791,0.06609001755714417,-0.11545275896787643,0.4994795024394989,47.7750244140625,5,6928,45,0,0,0.0027151566464453936,1.0,0.0,0,5,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.278005838394165,0.04563510790467262,0.009764407761394978,0.024580057710409164,-0.15095478296279907,58.34550094604492,0.3039117455482483
0.17191977077363896,0.0,0.0,0.5,289,1785345422.6457,0.06915568560361862,-0.11441740393638611,0.49943727254867554,47.62955856323242,5,7423,105,0,0,0.0027151566464453936,1.0,0.0,0,5,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.05441386625170708,0.021368293091654778,0.02700650691986084,-0.15171660482883453,57.58565139770508,0.31109291315078735
0.17535816618911176,0.0,0.0,0.5,289,1785345422.667706,0.06915568560361862,-0.11441740393638611,0.49943727254867554,47.62955856323242,5,7423,105,0,0,0.0027151566464453936,1.0,0.0,0,5,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.05441386625170708,0.021368293091654778,0.02700650691986084,-0.15171660482883453,57.58565139770508,0.31109291315078735
0.17879656160458454,0.0,0.0,0.5,289,1785345422.692698,0.07580384612083435,-0.09612151235342026,0.49955520033836365,44.72455978393555,5,7307,29,0,0,0.002876798389479518,1.0,0.0,0,5,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.06458237767219543,0.05201936513185501,0.030739009380340576,-0.14323535561561584,56.65635681152344,0.3199988603591919
0.1822349570200573,0.0,0.0,0.5,289,1785345422.7153358,0.07580384612083435,-0.09612151235342026,0.49955520033836365,44.72455978393555,5,7307,29,0,0,0.002876798389479518,1.0,0.0,0,5,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.06458237767219543,0.05201936513185501,0.030739009380340576,-0.14323535561561584,56.65635681152344,0.3199988603591919
0.18567335243553007,0.0,0.0,0.5,289,1785345422.740386,0.07746970653533936,-0.0977342426776886,0.4995199143886566,44.0212516784668,5,7446,89,0,0,0.002876798389479518,1.0,0.0,0,6,0,1,1023,256,0,0,0,0,0,0,0,1023,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.06918826699256897,0.062269940972328186,0.033778976649045944,-0.1417061686515808,55.418575286865234,0.32851648330688477
0.18911174785100285,0.0,0.0,0.5,289,1785345422.7646499,0.07746970653533936,-0.0977342426776886,0.4995199143886566,44.0212516784668,5,7446,89,0,0,0.002876798389479518,1.0,0.0,0,6,0,1,1023,256,0,0,0,0,0,0,0,1023,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.06918826699256897,0.062269940972328186,0.033778976649045944,-0.1417061686515808,55.418575286865234,0.32851648330688477
0.19255014326647565,0.0,0.0,0.5,289,1785345422.789713,0.07746970653533936,-0.0977342426776886,0.4995199143886566,44.0212516784668,5,7446,129,0,0,0.002876798389479518,1.0,0.0,0,6,0,1,1023,256,0,0,0,0,0,0,0,1023,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.06868653744459152,0.0725158080458641,0.03592359647154808,-0.13845659792423248,53.951744079589844,0.33887678384780884
0.19598853868194843,0.0,0.0,0.5,289,1785345422.812798,0.07824613898992538,-0.08869031816720963,0.4995957911014557,42.108333587646484,5,8484,129,0,0,0.002876798389479518,1.0,0.0,0,6,0,1,1023,256,0,0,0,0,0,0,0,1023,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.06868653744459152,0.0725158080458641,0.03592359647154808,-0.13845659792423248,53.951744079589844,0.33887678384780884
0.1994269340974212,0.0,0.0,0.5,289,1785345422.835242,0.08145925402641296,-0.08373600244522095,0.49955299496650696,40.858924865722656,5,7856,32,0,0,0.00329198339022696,1.0,0.0,0,7,0,1,1023,0,0,2,2,0,0,0,0,1023,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2885630130767822,0.0750076025724411,0.08811835944652557,0.04168262332677841,-0.13194017112255096,52.316917419433594,0.3490239977836609
0.20286532951289396,0.0,0.0,0.5,289,1785345422.8563032,0.08145925402641296,-0.08373600244522095,0.49955299496650696,40.858924865722656,5,7856,32,0,0,0.00329198339022696,1.0,0.0,0,7,0,1,1023,0,0,2,2,0,0,0,0,1023,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2885630130767822,0.0750076025724411,0.08811835944652557,0.04168262332677841,-0.13194017112255096,52.316917419433594,0.3490239977836609
0.20630372492836674,0.0,0.0,0.5,289,1785345422.876711,0.08145925402641296,-0.08373600244522095,0.49955299496650696,40.858924865722656,5,7856,32,0,0,0.00329198339022696,1.0,0.0,0,7,0,1,1023,0,0,2,2,0,0,0,0,1023,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2885630130767822,0.0750076025724411,0.08811835944652557,0.04168262332677841,-0.13194017112255096,52.316917419433594,0.3490239977836609
0.20974212034383954,0.0,0.0,0.5,289,1785345422.899738,0.08485810458660126,-0.07149620354175568,0.4994462728500366,38.088623046875,5,6933,72,0,0,0.00329198339022696,1.0,0.0,0,7,0,1,1023,0,0,2,2,0,0,0,0,1023,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2885630130767822,0.06986191868782043,0.09726657718420029,0.04376823827624321,-0.1273919939994812,50.53098678588867,0.35642603039741516
0.21318051575931232,0.0,0.0,0.5,289,1785345422.9227011,0.08485810458660126,-0.07149620354175568,0.4994462728500366,38.088623046875,5,6933,72,0,0,0.00329198339022696,1.0,0.0,0,7,0,1,1023,0,0,2,2,0,0,0,0,1023,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2885630130767822,0.06986191868782043,0.09726657718420029,0.04376823827624321,-0.1273919939994812,50.53098678588867,0.35642603039741516
0.2166189111747851,0.0,0.0,0.5,289,1785345422.947596,0.08854354172945023,-0.0599585622549057,0.49940693378448486,36.46940612792969,5,8881,132,0,0,0.00329198339022696,1.0,0.0,0,7,0,1,1023,0,0,2,2,0,0,0,0,1023,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.07044088840484619,0.11349507421255112,0.04823070392012596,-0.11924836039543152,48.62224197387695,0.3642348349094391
0.22005730659025788,0.0,0.0,0.5,289,1785345422.968713,0.08854354172945023,-0.0599585622549057,0.49940693378448486,36.46940612792969,5,8881,132,0,0,0.00329198339022696,1.0,0.0,0,7,0,1,1023,0,0,2,2,0,0,0,0,1023,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.07044088840484619,0.11349507421255112,0.04823070392012596,-0.11924836039543152,48.62224197387695,0.3642348349094391
0.22349570200573063,0.0,0.0,0.5,289,1785345422.993817,0.08798547089099884,-0.057010307908058167,0.4992985427379608,34.146949768066406,5,7399,19,0,0,0.0032008227426558733,1.0,0.0,0,7,0,1,1023,0,0,2,2,0,0,0,0,1023,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.06309320032596588,0.11650844663381577,0.050049543380737305,-0.11530718207359314,46.5931396484375,0.3710118532180786
0.22693409742120343,0.0,0.0,0.5,289,1785345423.014747,0.08798547089099884,-0.057010307908058167,0.4992985427379608,34.146949768066406,5,7399,19,0,0,0.0032008227426558733,1.0,0.0,0,7,0,1,1023,0,0,2,2,0,0,0,0,1023,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2832844257354736,0.06309320032596588,0.11650844663381577,0.050049543380737305,-0.11530718207359314,46.5931396484375,0.3710118532180786
0.2303724928366762,0.0,0.0,0.5,289,1785345423.0357308,0.08824444562196732,-0.04884222149848938,0.4993205666542053,31.840932846069336,5,6789,79,0,0,0.0032008227426558733,1.0,0.0,0,8,0,1,1023,0,0,512,0,0,0,0,0,1023,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.05702231451869011,0.12506480515003204,0.05131050944328308,-0.10906501114368439,44.85093688964844,0.3791689872741699
0.233810888252149,0.0,0.0,0.5,289,1785345423.057725,0.08824444562196732,-0.04884222149848938,0.4993205666542053,31.840932846069336,5,6789,79,0,0,0.0032008227426558733,1.0,0.0,0,8,0,1,1023,0,0,512,0,0,0,0,0,1023,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.05702231451869011,0.12506480515003204,0.05131050944328308,-0.10906501114368439,44.85093688964844,0.3791689872741699
0.23724928366762177,0.0,0.0,0.5,289,1785345423.080828,0.08824444562196732,-0.04884222149848938,0.4993205666542053,31.840932846069336,5,6789,119,0,0,0.0032008227426558733,1.0,0.0,0,8,0,1,1023,0,0,512,0,0,0,0,0,1023,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.050510287284851074,0.12900948524475098,0.05302555859088898,-0.10344843566417694,42.567626953125,0.38630878925323486
0.24068767908309452,0.0,0.0,0.5,289,1785345423.1017191,0.0889696329832077,-0.04293278604745865,0.4992508888244629,29.53701400756836,5,8564,119,0,0,0.0032008227426558733,1.0,0.0,0,8,0,1,1023,0,0,512,0,0,0,0,0,1023,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.050510287284851074,0.12900948524475098,0.05302555859088898,-0.10344843566417694,42.567626953125,0.38630878925323486
0.24412607449856732,0.0,0.0,0.5,289,1785345423.124757,0.0889696329832077,-0.04293278604745865,0.4992508888244629,29.53701400756836,5,8564,119,0,0,0.0032008227426558733,1.0,0.0,0,8,0,1,1023,0,0,512,0,0,0,0,0,1023,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.050510287284851074,0.12900948524475098,0.05302555859088898,-0.10344843566417694,42.567626953125,0.38630878925323486
0.2475644699140401,0.0,0.0,0.5,289,1785345423.147773,0.0920523926615715,-0.03885280340909958,0.49919721484184265,27.715085983276367,5,6697,38,0,0,0.003121796064078808,1.0,0.0,0,9,0,1,1023,8,0,0,8,0,0,128,0,1023,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.04772054776549339,0.13232794404029846,0.05554132163524628,-0.09726621210575104,40.1823616027832,0.39190709590911865
0.2510028653295129,0.0,0.0,0.5,289,1785345423.1686988,0.0920523926615715,-0.03885280340909958,0.49919721484184265,27.715085983276367,5,6697,38,0,0,0.003121796064078808,1.0,0.0,0,9,0,1,1023,8,0,0,8,0,0,128,0,1023,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.04772054776549339,0.13232794404029846,0.05554132163524628,-0.09726621210575104,40.1823616027832,0.39190709590911865
0.25444126074498563,0.0,0.0,0.5,289,1785345423.191714,0.0874510407447815,-0.03404129296541214,0.49908873438835144,24.65962028503418,5,7574,78,0,0,0.003121796064078808,1.0,0.0,0,9,0,1,1023,8,0,0,8,0,0,128,0,1023,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2727272510528564,0.03314648196101189,0.13245336711406708,0.052657824009656906,-0.09223508089780807,37.76299285888672,0.39567139744758606
