cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.hold,percept.holdAge,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptBox.cells,perceptBox.lineU,perceptBox.side,perceptBox.valid,perceptBox.x0,perceptBox.x1,perceptBox.y0,perceptBox.y1,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptMass.cells,perceptMass.cluster,perceptMass.detected,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.safeU,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.010315186246418338,0.0,0.0,0.5,337,1785353066.28319,0.019944801926612854,-0.005312805529683828,0.49758750200271606,2.826936960220337,5,7801,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.890322685241699,0.0070946174673736095,-0.00966800656169653,0.019224738702178,-0.009976115077733994,2.858163595199585,0.5186855792999268
0.013753581661891117,0.0,0.0,0.5,337,1785353066.308247,0.019944801926612854,-0.005312805529683828,0.49758750200271606,2.826936960220337,5,7801,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.890322685241699,0.0070946174673736095,-0.00966800656169653,0.019224738702178,-0.009976115077733994,2.858163595199585,0.5186855792999268
0.017191977077363897,0.0,0.0,0.5,337,1785353066.332575,0.019677424803376198,-0.0025495782028883696,0.49752554297447205,2.8459255695343018,5,7558,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8586511611938477,-0.003647844074293971,-0.0017470623133704066,0.016065211966633797,-0.008215358480811119,2.824070930480957,0.5023038387298584
0.020630372492836675,0.0,0.0,0.5,337,1785353066.354795,0.019677424803376198,-0.0025495782028883696,0.49752554297447205,2.8459255695343018,5,7558,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8586511611938477,-0.003647844074293971,-0.0017470623133704066,0.016065211966633797,-0.008215358480811119,2.824070930480957,0.5023038387298584
0.024068767908309457,0.0,0.0,0.5,337,1785353066.37918,0.030700938776135445,-0.015052489936351776,0.49754610657691956,2.7440595626831055,5,6718,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8586511611938477,0.013509011827409267,-0.011167277581989765,0.030126547440886497,-0.017802787944674492,2.7089734077453613,0.48676759004592896
0.027507163323782235,0.0,0.0,0.5,337,1785353066.40364,0.030700938776135445,-0.015052489936351776,0.49754610657691956,2.7440595626831055,5,6718,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8586511611938477,0.013509011827409267,-0.011167277581989765,0.030126547440886497,-0.017802787944674492,2.7089734077453613,0.48676759004592896
0.030945558739255013,0.0,0.0,0.5,337,1785353066.428731,0.03528285771608353,-0.016308126971125603,0.4976753890514374,2.4880049228668213,5,6686,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.01454849075525999,-0.008463110774755478,0.03375944867730141,-0.02082781493663788,2.441183090209961,0.46409475803375244
0.034383954154727794,0.0,0.0,0.5,337,1785353066.4518661,0.03528285771608353,-0.016308126971125603,0.4976753890514374,2.4880049228668213,5,6686,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.01454849075525999,-0.008463110774755478,0.03375944867730141,-0.02082781493663788,2.441183090209961,0.46409475803375244
0.03782234957020057,0.0,0.0,0.5,337,1785353066.474634,0.029374992474913597,-0.012905735522508621,0.4978140592575073,2.3011927604675293,5,7420,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.00710573373362422,-0.0019291318021714687,0.030714984983205795,-0.019772028550505638,2.2477312088012695,0.4522065818309784
0.04126074498567335,0.0,0.0,0.5,337,1785353066.4956548,0.029374992474913597,-0.012905735522508621,0.4978140592575073,2.3011927604675293,5,7420,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.00710573373362422,-0.0019291318021714687,0.030714984983205795,-0.019772028550505638,2.2477312088012695,0.4522065818309784
0.044699140401146135,0.0,0.0,0.5,337,1785353066.517077,0.029374992474913597,-0.012905735522508621,0.4978140592575073,2.3011927604675293,5,7420,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.00710573373362422,-0.0019291318021714687,0.030714984983205795,-0.019772028550505638,2.2477312088012695,0.4522065818309784
0.048137535816618914,0.0,0.0,0.5,337,1785353066.541636,0.024351920932531357,-0.010238396003842354,0.4980317950248718,1.972322702407837,5,7765,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,-0.006236466579139233,0.011428529396653175,0.024293530732393265,-0.014781801030039787,1.9161306619644165,0.4376959800720215
0.051575931232091685,0.0,0.0,0.5,337,1785353066.562639,0.024351920932531357,-0.010238396003842354,0.4980317950248718,1.972322702407837,5,7765,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,-0.006236466579139233,0.011428529396653175,0.024293530732393265,-0.014781801030039787,1.9161306619644165,0.4376959800720215
0.05501432664756447,0.0,0.0,0.5,337,1785353066.5836768,0.03204008936882019,-0.012097653932869434,0.49815812706947327,1.7484939098358154,5,7262,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,0.01779148355126381,0.009492376819252968,0.0420023538172245,-0.018137235194444656,1.6911102533340454,0.42653706669807434
0.05845272206303725,0.0,0.0,0.5,337,1785353066.6056871,0.03204008936882019,-0.012097653932869434,0.49815812706947327,1.7484939098358154,5,7262,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,0.01779148355126381,0.009492376819252968,0.0420023538172245,-0.018137235194444656,1.6911102533340454,0.42653706669807434
0.061891117478510026,0.0,0.0,0.5,337,1785353066.627681,0.03204008936882019,-0.012097653932869434,0.49815812706947327,1.7484939098358154,5,7262,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.0417943000793457,0.009083270095288754,0.002317639999091625,-0.020447708666324615,1.3097466230392456,0.412445068359375
0.06532951289398281,0.0,0.0,0.5,337,1785353066.652054,0.021081136539578438,-0.009150637313723564,0.49821725487709045,1.381226897239685,5,7471,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.0417943000793457,0.009083270095288754,0.002317639999091625,-0.020447708666324615,1.3097466230392456,0.412445068359375
0.06876790830945559,0.0,0.0,0.5,337,1785353066.6771321,-0.004969514906406403,-0.011992931365966797,0.4980714023113251,1.1030747890472412,5,7445,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.04387284070253372,0.012306313030421734,0.0014842342352494597,-0.019230931997299194,1.0337133407592773,0.40478163957595825
0.07220630372492837,0.0,0.0,0.5,337,1785353066.701646,-0.004969514906406403,-0.011992931365966797,0.4980714023113251,1.1030747890472412,5,7445,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.04387284070253372,0.012306313030421734,0.0014842342352494597,-0.019230931997299194,1.0337133407592773,0.40478163957595825
0.07564469914040114,0.0,0.0,0.5,337,1785353066.722639,-0.004969514906406403,-0.011992931365966797,0.4980714023113251,1.1030747890472412,5,7445,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.04387284070253372,0.012306313030421734,0.0014842342352494597,-0.019230931997299194,1.0337133407592773,0.40478163957595825
0.07908309455587391,0.0,0.0,0.5,337,1785353066.746835,-0.005770169664174318,-0.008875173516571522,0.4983019232749939,0.6851944327354431,5,7430,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.04494136571884155,0.017801230773329735,-0.0018214306328445673,-0.015881363302469254,0.6125093102455139,0.3960135281085968
0.0825214899713467,0.0,0.0,0.5,337,1785353066.7682612,-0.005770169664174318,-0.008875173516571522,0.4983019232749939,0.6851944327354431,5,7430,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.04494136571884155,0.017801230773329735,-0.0018214306328445673,-0.015881363302469254,0.6125093102455139,0.3960135281085968
0.08595988538681948,0.0,0.0,0.5,337,1785353066.7916958,-0.005169060081243515,-0.007344821467995644,0.4984113872051239,0.4064182639122009,5,7270,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.04106343910098076,0.018011199310421944,-0.0019373941468074918,-0.015543095767498016,0.328498899936676,0.39038872718811035
0.08939828080229227,0.0,0.0,0.5,337,1785353066.815983,-0.005169060081243515,-0.007344821467995644,0.4984113872051239,0.4064182639122009,5,7270,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.04106343910098076,0.018011199310421944,-0.0019373941468074918,-0.015543095767498016,0.328498899936676,0.39038872718811035
0.09283667621776504,0.0,0.0,0.5,289,1785353066.840968,-0.0022715989034622908,-0.01235579326748848,0.49857908487319946,-0.05401529371738434,5,8109,13,0,0,0.0012391583295539021,0,0,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,-0.0356764942407608,0.01445151399821043,-0.0041733537800610065,-0.016878632828593254,-0.1337008774280548,0.3864428699016571
0.09627507163323783,0.0,0.0,0.5,289,1785353066.862676,-0.0022715989034622908,-0.01235579326748848,0.49857908487319946,-0.05401529371738434,5,8109,13,0,0,0.0012391583295539021,0,0,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,-0.0356764942407608,0.01445151399821043,-0.0041733537800610065,-0.016878632828593254,-0.1337008774280548,0.3864428699016571
0.0997134670487106,0.0,0.0,0.5,289,1785353066.885854,0.004560563247650862,-0.013278722763061523,0.49864768981933594,-0.3860095143318176,5,6666,53,0,0,0.0012391583295539021,0,0,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,-0.02854953706264496,0.010223589837551117,-0.004293153062462807,-0.018644288182258606,-0.46432235836982727,0.3832717537879944
0.10315186246418337,0.0,0.0,0.5,289,1785353066.90763,0.004560563247650862,-0.013278722763061523,0.49864768981933594,-0.3860095143318176,5,6666,53,0,0,0.0012391583295539021,0,0,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,-0.02854953706264496,0.010223589837551117,-0.004293153062462807,-0.018644288182258606,-0.46432235836982727,0.3832717537879944
0.10659025787965616,0.0,0.0,0.5,289,1785353066.931833,0.007383944466710091,-0.013849583454430103,0.4987976551055908,-0.8877851963043213,5,7591,113,0,0,0.0012391583295539021,0,0,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.016060667112469673,0.005422788672149181,-0.0038865376263856888,-0.0199220459908247,-0.9640602469444275,0.38188672065734863
0.11002865329512894,0.0,0.0,0.5,289,1785353066.9554482,0.007383944466710091,-0.013849583454430103,0.4987976551055908,-0.8877851963043213,5,7591,113,0,0,0.0012391583295539021,0,0,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.016060667112469673,0.005422788672149181,-0.0038865376263856888,-0.0199220459908247,-0.9640602469444275,0.38188672065734863
0.11346704871060172,0.0,0.0,0.5,289,1785353066.979627,0.015365214087069035,-0.016715602949261665,0.4988457262516022,-1.2036776542663574,5,8105,153,0,0,0.0012391583295539021,0,0,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.006903198082000017,0.003461733926087618,-0.00314045837149024,-0.019882291555404663,-1.2792595624923706,0.3813088834285736
0.1169054441260745,0.0,0.0,0.5,289,1785353067.004705,0.015365214087069035,-0.016715602949261665,0.4988457262516022,-1.2036776542663574,5,8105,153,0,0,0.0012391583295539021,0,0,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,-0.006903198082000017,0.003461733926087618,-0.00314045837149024,-0.019882291555404663,-1.2792595624923706,0.3813088834285736
0.12034383954154726,0.0,0.0,0.5,289,1785353067.028637,0.01973739266395569,-0.019229725003242493,0.49894410371780396,-1.6487494707107544,5,7274,55,0,0,9.447865886613727e-05,0,0,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,1023,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.009051027707755566,-0.0011462861439213157,0.0002280065236845985,-0.021693311631679535,-1.7244138717651367,0.38277220726013184
0.12378223495702005,0.0,0.0,0.5,289,1785353067.053704,0.01973739266395569,-0.019229725003242493,0.49894410371780396,-1.6487494707107544,5,7274,55,0,0,9.447865886613727e-05,0,0,1.0,0.0,0,2,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,8,0,0,0,0,1023,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.009051027707755566,-0.0011462861439213157,0.0002280065236845985,-0.021693311631679535,-1.7244138717651367,0.38277220726013184
0.12722063037249282,0.0,0.0,0.5,289,1785353067.0760498,0.026065275073051453,-0.021622309461236,0.4990106523036957,-1.9329988956451416,5,6669,95,0,0,9.447865886613727e-05,0,0,1.0,0.0,0,2,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,8,0,0,0,0,1023,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.01484586764127016,-0.004288549069315195,-4.092582094017416e-05,-0.023097995668649673,-2.006772994995117,0.38501936197280884
0.13065902578796562,0.0,0.0,0.5,289,1785353067.1011121,0.026065275073051453,-0.021622309461236,0.4990106523036957,-1.9329988956451416,5,6669,95,0,0,9.447865886613727e-05,0,0,1.0,0.0,0,2,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,8,0,0,0,0,1023,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.01484586764127016,-0.004288549069315195,-4.092582094017416e-05,-0.023097995668649673,-2.006772994995117,0.38501936197280884
0.1340974212034384,0.0,0.0,0.5,289,1785353067.122622,0.026065275073051453,-0.021622309461236,0.4990106523036957,-1.9329988956451416,5,6669,95,0,0,9.447865886613727e-05,0,0,1.0,0.0,0,2,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,8,0,0,0,0,1023,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.01484586764127016,-0.004288549069315195,-4.092582094017416e-05,-0.023097995668649673,-2.006772994995117,0.38501936197280884
0.13753581661891118,0.0,0.0,0.5,289,1785353067.145133,0.03327737748622894,-0.02326759696006775,0.4990428388118744,-2.3714983463287354,5,8168,3,0,0,0.0007556923665106297,0,0,1.0,0.0,0,3,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,16,0,64,0,0,1023,0,0,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,0.028867483139038086,-0.0066263615153729916,0.0041208467446267605,-0.02393253892660141,-2.4520509243011475,0.38797619938850403
0.14097421203438396,0.0,0.0,0.5,289,1785353067.166118,0.03327737748622894,-0.02326759696006775,0.4990428388118744,-2.3714983463287354,5,8168,3,0,0,0.0007556923665106297,0,0,1.0,0.0,0,3,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,16,0,64,0,0,1023,0,0,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,0.028867483139038086,-0.0066263615153729916,0.0041208467446267605,-0.02393253892660141,-2.4520509243011475,0.38797619938850403
0.14441260744985673,0.0,0.0,0.5,289,1785353067.18735,0.03972698375582695,-0.02858889475464821,0.4990084767341614,-2.6944332122802734,5,7159,43,0,0,0.0007556923665106297,0,0,1.0,0.0,0,3,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,16,0,64,0,0,1023,0,0,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,0.038293708115816116,-0.01327526941895485,0.007985759526491165,-0.027911674231290817,-2.771860122680664,0.3883940875530243
0.1478510028653295,0.0,0.0,0.5,289,1785353067.2086349,0.03972698375582695,-0.02858889475464821,0.4990084767341614,-2.6944332122802734,5,7159,43,0,0,0.0007556923665106297,0,0,1.0,0.0,0,3,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,16,0,64,0,0,1023,0,0,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,0.038293708115816116,-0.01327526941895485,0.007985759526491165,-0.027911674231290817,-2.771860122680664,0.3883940875530243
0.1512893982808023,0.0,0.0,0.5,289,1785353067.23169,0.05030767619609833,-0.030665598809719086,0.49902790784835815,-3.1517136096954346,5,7280,103,0,0,0.0007556923665106297,0,0,1.0,0.0,0,3,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,16,0,64,0,0,1023,0,0,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,0.05409793555736542,-0.015152569860219955,0.016469627618789673,-0.028612757101655006,-3.2237045764923096,0.3914072811603546
0.15472779369627507,0.0,0.0,0.5,289,1785353067.253721,0.05030767619609833,-0.030665598809719086,0.49902790784835815,-3.1517136096954346,5,7280,103,0,0,0.0007556923665106297,0,0,1.0,0.0,0,3,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,16,0,64,0,0,1023,0,0,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,0.05409793555736542,-0.015152569860219955,0.016469627618789673,-0.028612757101655006,-3.2237045764923096,0.3914072811603546
0.15816618911174782,0.0,0.0,0.5,289,1785353067.2784781,0.057069871574640274,-0.03072226420044899,0.499015748500824,-3.4473800659179688,5,8352,143,0,0,0.0007556923665106297,0,0,1.0,0.0,0,3,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,16,0,64,0,0,1023,0,0,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,0.061431027948856354,-0.020306216552853584,0.02121073752641678,-0.03160620853304863,-3.5187435150146484,0.3923608064651489
0.16160458452722062,0.0,0.0,0.5,289,1785353067.302644,0.057069871574640274,-0.03072226420044899,0.499015748500824,-3.4473800659179688,5,8352,143,0,0,0.0007556923665106297,0,0,1.0,0.0,0,3,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,16,0,64,0,0,1023,0,0,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.842815399169922,0.061431027948856354,-0.020306216552853584,0.02121073752641678,-0.03160620853304863,-3.5187435150146484,0.3923608064651489
0.1650429799426934,0.0,0.0,0.5,289,1785353067.325312,0.057069871574640274,-0.03072226420044899,0.499015748500824,-3.4473800659179688,5,8352,143,0,0,0.0007556923665106297,0,0,1.0,0.0,0,3,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,16,0,64,0,0,1023,0,0,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.06460889428853989,-0.02677498757839203,0.025268884375691414,-0.03607823699712753,-3.980940580368042,0.3958043158054352
0.16848137535816618,0.0,0.0,0.5,289,1785353067.350304,0.06502258032560349,-0.03683120757341385,0.49903082847595215,-3.9068405628204346,5,7544,46,0,0,0.0011984085431322455,0,0,1.0,0.0,0,4,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,2,0,0,1023,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.06460889428853989,-0.02677498757839203,0.025268884375691414,-0.03607823699712753,-3.980940580368042,0.3958043158054352
0.17191977077363896,0.0,0.0,0.5,289,1785353067.37183,0.06502258032560349,-0.03683120757341385,0.49903082847595215,-3.9068405628204346,5,7544,86,0,0,0.0011984085431322455,0,0,1.0,0.0,0,4,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,2,0,0,1023,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.06964646279811859,-0.030513746663928032,0.030637776479125023,-0.03907729685306549,-4.259891033172607,0.39962533116340637
0.17535816618911176,0.0,0.0,0.5,289,1785353067.395469,0.06918217241764069,-0.04465781897306442,0.49902957677841187,-4.19036340713501,5,7436,86,0,0,0.0011984085431322455,0,0,1.0,0.0,0,4,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,2,0,0,1023,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.06964646279811859,-0.030513746663928032,0.030637776479125023,-0.03907729685306549,-4.259891033172607,0.39962533116340637
0.17879656160458454,0.0,0.0,0.5,289,1785353067.417372,0.06918217241764069,-0.04465781897306442,0.49902957677841187,-4.19036340713501,5,7436,86,0,0,0.0011984085431322455,0,0,1.0,0.0,0,4,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,2,0,0,1023,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.06964646279811859,-0.030513746663928032,0.030637776479125023,-0.03907729685306549,-4.259891033172607,0.39962533116340637
0.1822349570200573,0.0,0.0,0.5,289,1785353067.441628,0.07440444827079773,-0.04603917524218559,0.4990115463733673,-4.60325813293457,5,8269,146,0,0,0.0011984085431322455,0,0,1.0,0.0,0,4,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,2,0,0,1023,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.07366632670164108,-0.031569208949804306,0.03722964972257614,-0.041363753378391266,-4.673579692840576,0.40117642283439636
0.18567335243553007,0.0,0.0,0.5,289,1785353067.465638,0.07440444827079773,-0.04603917524218559,0.4990115463733673,-4.60325813293457,5,8269,146,0,0,0.0011984085431322455,0,0,1.0,0.0,0,4,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,2,0,0,1023,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.07366632670164108,-0.031569208949804306,0.03722964972257614,-0.041363753378391266,-4.673579692840576,0.40117642283439636
0.18911174785100285,0.0,0.0,0.5,289,1785353067.48767,0.07826933264732361,-0.04912124201655388,0.4989970326423645,-4.865780830383301,5,8201,28,0,0,0.0014626929769292474,0,0,1.0,0.0,0,4,0,1,0,0.0,0,0,0,0,0,0,1023,0,0,0,0,0,2,0,0,1023,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.8375368118286133,0.06795043498277664,-0.036903634667396545,0.03726782277226448,-0.04586157575249672,-4.925426006317139,0.40226972103118896
