cmd_x,cmd_y,cmd_yaw_deg,cmd_z,host_time,mpcDiag.k1Vio,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.safe,mpcDiag.yawCmd,obs.iter,obs.mpcUs,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z,testPlane.applied,testPlane.ax,testPlane.ay,testPlane.az,testPlane.b,testPlane.nCstr,testPlane.valid,testPlane.worstK,testPlaneVio.output,testPlaneVio.plan,testPlaneVio.state
0.0,0.0,0.0,0.42727272727272725,1785360202.671427,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8375368118286133,0.029205651953816414,0.07435967028141022,0.03240256756544113,0.0030324177350848913,0.8226778507232666,0.2757543623447418,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4318181818181818,1785360202.6957839,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8375368118286133,0.029205651953816414,0.07435967028141022,0.03240256756544113,0.0030324177350848913,0.8226778507232666,0.2757543623447418,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.43636363636363634,1785360202.719341,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8375368118286133,0.006913418415933847,0.06534479558467865,0.03326497599482536,0.006851471960544586,0.784493088722229,0.29028141498565674,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4409090909090909,1785360202.742272,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8375368118286133,0.006913418415933847,0.06534479558467865,0.03326497599482536,0.006851471960544586,0.784493088722229,0.29028141498565674,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.44545454545454544,1785360202.765459,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8375368118286133,-0.01798255555331707,0.053619395941495895,0.03181234002113342,0.01018928736448288,0.779219388961792,0.3034159541130066,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.44999999999999996,1785360202.7865431,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8322582244873047,-0.01798255555331707,0.053619395941495895,0.03181234002113342,0.01018928736448288,0.779219388961792,0.3034159541130066,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.45454545454545453,1785360202.811048,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8322582244873047,-0.01798255555331707,0.053619395941495895,0.03181234002113342,0.01018928736448288,0.779219388961792,0.3034159541130066,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.45909090909090905,1785360202.833944,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8322582244873047,-0.03005092591047287,0.042181286960840225,0.03286024183034897,0.013618542812764645,0.7859347462654114,0.31900978088378906,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4636363636363636,1785360202.8565068,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8322582244873047,-0.03005092591047287,0.042181286960840225,0.03286024183034897,0.013618542812764645,0.7859347462654114,0.31900978088378906,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4681818181818182,1785360202.8778281,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.826979637145996,-0.04660218954086304,0.025043148547410965,0.030633991584181786,0.01456592045724392,0.7846009135246277,0.33094969391822815,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4727272727272728,1785360202.901684,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.826979637145996,-0.04660218954086304,0.025043148547410965,0.030633991584181786,0.01456592045724392,0.7846009135246277,0.33094969391822815,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4772727272727273,1785360202.926563,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.826979637145996,-0.06862195581197739,0.011587206274271011,0.024508390575647354,0.01607765257358551,0.7921927571296692,0.3464928865432739,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4818181818181818,1785360202.949557,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.826979637145996,-0.06862195581197739,0.011587206274271011,0.024508390575647354,0.01607765257358551,0.7921927571296692,0.3464928865432739,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4863636363636364,1785360202.970473,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.826979637145996,-0.07525806128978729,-0.0033984349574893713,0.021592669188976288,0.015914909541606903,0.8136979937553406,0.3606396019458771,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4909090909090909,1785360202.9941251,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8322582244873047,-0.07525806128978729,-0.0033984349574893713,0.021592669188976288,0.015914909541606903,0.8136979937553406,0.3606396019458771,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4954545454545455,1785360203.0174038,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8322582244873047,-0.08089395612478256,-0.019172556698322296,0.016944406554102898,0.014011052437126637,0.8309241533279419,0.37282490730285645,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.041858,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8322582244873047,-0.08089395612478256,-0.019172556698322296,0.016944406554102898,0.014011052437126637,0.8309241533279419,0.37282490730285645,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.064557,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,-0.07529299706220627,-0.0329691618680954,0.014911573380231857,0.011144493706524372,0.8283807039260864,0.38661324977874756,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.090032,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,-0.07529299706220627,-0.0329691618680954,0.014911573380231857,0.011144493706524372,0.8283807039260864,0.38661324977874756,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.110556,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,-0.07529299706220627,-0.0329691618680954,0.014911573380231857,0.011144493706524372,0.8283807039260864,0.38661324977874756,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.132538,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,-0.07365871220827103,-0.04097006469964981,0.009879525750875473,0.008950195275247097,0.8573809862136841,0.40139472484588623,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.1573498,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,-0.07365871220827103,-0.04097006469964981,0.009879525750875473,0.008950195275247097,0.8573809862136841,0.40139472484588623,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.179928,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8375368118286133,-0.0630631297826767,-0.04501577094197273,0.007672036532312632,0.0069137741811573505,0.8851765394210815,0.41527795791625977,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.203365,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8375368118286133,-0.0630631297826767,-0.04501577094197273,0.007672036532312632,0.0069137741811573505,0.8851765394210815,0.41527795791625977,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.2235022,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8375368118286133,-0.05284832790493965,-0.053643226623535156,0.005270265508443117,0.0013481208588927984,0.8954788446426392,0.42816466093063354,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.24846,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8375368118286133,-0.05284832790493965,-0.053643226623535156,0.005270265508443117,0.0013481208588927984,0.8954788446426392,0.42816466093063354,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.2691069,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8375368118286133,-0.040853869169950485,-0.052943360060453415,0.0038849287666380405,-0.0014558170223608613,0.9278900027275085,0.4391036927700043,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.293522,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,-0.040853869169950485,-0.052943360060453415,0.0038849287666380405,-0.0014558170223608613,0.9278900027275085,0.4391036927700043,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.3183439,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,-0.028856029734015465,-0.05296729505062103,0.0029529344756156206,-0.005926496349275112,0.9751489162445068,0.45078927278518677,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.343355,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,-0.028856029734015465,-0.05296729505062103,0.0029529344756156206,-0.005926496349275112,0.9751489162445068,0.45078927278518677,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.369102,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,-0.018627900630235672,-0.0495704784989357,0.002040977356955409,-0.010210578329861164,1.0445345640182495,0.46183767914772034,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.389493,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8375368118286133,-0.018627900630235672,-0.0495704784989357,0.002040977356955409,-0.010210578329861164,1.0445345640182495,0.46183767914772034,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.412672,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8375368118286133,-0.018627900630235672,-0.0495704784989357,0.002040977356955409,-0.010210578329861164,1.0445345640182495,0.46183767914772034,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.437752,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8375368118286133,-0.00632002716884017,-0.041077520698308945,0.003380558919161558,-0.012935768812894821,1.1062161922454834,0.4733906686306,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.4579892,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8375368118286133,-0.00632002716884017,-0.041077520698308945,0.003380558919161558,-0.012935768812894821,1.1062161922454834,0.4733906686306,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.482506,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,0.0037380866706371307,-0.030584895983338356,0.004768544342368841,-0.015111375600099564,1.1519004106521606,0.4831099510192871,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.50284,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,0.0037380866706371307,-0.030584895983338356,0.004768544342368841,-0.015111375600099564,1.1519004106521606,0.4831099510192871,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.527713,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,0.011336649768054485,-0.020202750340104103,0.00659463694319129,-0.017510240897536278,1.1763501167297363,0.49087730050086975,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.550693,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,0.011336649768054485,-0.020202750340104103,0.00659463694319129,-0.017510240897536278,1.1763501167297363,0.49087730050086975,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.57564,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,0.019732782617211342,-0.0055104149505496025,0.01032486092299223,-0.016973357647657394,1.1881288290023804,0.4963879883289337,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.6003149,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,0.019732782617211342,-0.0055104149505496025,0.01032486092299223,-0.016973357647657394,1.1881288290023804,0.4963879883289337,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.625373,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,0.02544524520635605,0.008030134253203869,0.014173910953104496,-0.01630452089011669,1.1787511110305786,0.5015988349914551,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.649608,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8322582244873047,0.02544524520635605,0.008030134253203869,0.014173910953104496,-0.01630452089011669,1.1787511110305786,0.5015988349914551,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.67352,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,0.03323011100292206,0.02444668859243393,0.021145079284906387,-0.01278343703597784,1.17665433883667,0.5056349039077759,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.6955168,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,0.03323011100292206,0.02444668859243393,0.021145079284906387,-0.01278343703597784,1.17665433883667,0.5056349039077759,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.716535,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,0.02710811048746109,0.030757026746869087,0.02228013426065445,-0.013093961402773857,1.1499254703521729,0.5106792449951172,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.7376142,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,0.02710811048746109,0.030757026746869087,0.02228013426065445,-0.013093961402773857,1.1499254703521729,0.5106792449951172,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.759551,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,0.02710811048746109,0.030757026746869087,0.02228013426065445,-0.013093961402773857,1.1499254703521729,0.5106792449951172,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.784756,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,0.02474031038582325,0.04118998348712921,0.027230340987443924,-0.009202216751873493,1.1366794109344482,0.51468825340271,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.807071,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,0.02474031038582325,0.04118998348712921,0.027230340987443924,-0.009202216751873493,1.1366794109344482,0.51468825340271,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.82952,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,0.01807156391441822,0.04542332887649536,0.030631614848971367,-0.006820697337388992,1.127194881439209,0.517559826374054,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.853392,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,0.01807156391441822,0.04542332887649536,0.030631614848971367,-0.006820697337388992,1.127194881439209,0.517559826374054,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.877686,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8217010498046875,0.008209272287786007,0.04928993433713913,0.03319581225514412,-0.002884544199332595,1.117596983909607,0.5203912258148193,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.901694,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8217010498046875,0.008209272287786007,0.04928993433713913,0.03319581225514412,-0.002884544199332595,1.117596983909607,0.5203912258148193,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.923668,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8217010498046875,-0.006261452101171017,0.04879504442214966,0.033419519662857056,0.00018732587341219187,1.1033660173416138,0.5224500894546509,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.944352,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8217010498046875,-0.006261452101171017,0.04879504442214966,0.033419519662857056,0.00018732587341219187,1.1033660173416138,0.5224500894546509,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.9655108,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8217010498046875,-0.02033313550055027,0.0492386519908905,0.033226530998945236,0.005506706889718771,1.1263059377670288,0.5255724787712097,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360203.9891899,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8217010498046875,-0.02033313550055027,0.0492386519908905,0.033226530998945236,0.005506706889718771,1.1263059377670288,0.5255724787712097,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360204.011541,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8217010498046875,-0.02033313550055027,0.0492386519908905,0.033226530998945236,0.005506706889718771,1.1263059377670288,0.5255724787712097,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360204.0327182,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8217010498046875,-0.03297736123204231,0.044534385204315186,0.03288710489869118,0.008826179429888725,1.1438121795654297,0.5298885703086853,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360204.0575821,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.8217010498046875,-0.03297736123204231,0.044534385204315186,0.03288710489869118,0.008826179429888725,1.1438121795654297,0.5298885703086853,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360204.080371,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,-0.043832674622535706,0.0350259393453598,0.032110702246427536,0.010143952444195747,1.1789618730545044,0.5311409831047058,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360204.101522,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,-0.043832674622535706,0.0350259393453598,0.032110702246427536,0.010143952444195747,1.1789618730545044,0.5311409831047058,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360204.1241899,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,-0.06296055018901825,0.024659451097249985,0.02431223727762699,0.011673040688037872,1.2190425395965576,0.5338493585586548,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360204.1492748,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,-0.06296055018901825,0.024659451097249985,0.02431223727762699,0.011673040688037872,1.2190425395965576,0.5338493585586548,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360204.172557,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,-0.06938988715410233,0.014544054865837097,0.022623851895332336,0.013148453086614609,1.2707877159118652,0.5370859503746033,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360204.197234,0.0,0.0,0.0,0.0,0,0.0,0,0,settle,3.826979637145996,-0.06938988715410233,0.014544054865837097,0.022623851895332336,0.013148453086614609,1.2707877159118652,0.5370859503746033,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,1785360204.4086459,-0.24791228771209717,0.005999620072543621,0.006600538734346628,0.5385312438011169,1,0.0,5,9720,plane_test,3.8744869232177734,-0.07089059054851532,-0.029964836314320564,0.005799654871225357,0.0038804442156106234,1.7625243663787842,0.5384271740913391,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,1,-0.24791227281093597,-0.24791227281093597,-0.24726395308971405
0.0020057306590257878,0.0,0.0,0.5,1785360204.4337,-0.24588513374328613,0.0010984842665493488,-0.0011674436973407865,0.530791699886322,1,0.0,5,9906,plane_test,3.8744869232177734,-0.06271649897098541,-0.03385070711374283,0.0018351951148360968,0.00019511679420247674,1.9971518516540527,0.5332002639770508,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,1,-0.24588511884212494,-0.24588511884212494,-0.24550242722034454
0.0040114613180515755,0.0,0.0,0.5,1785360204.4587772,-0.24588513374328613,0.0010984842665493488,-0.0011674436973407865,0.530791699886322,1,0.0,5,9906,plane_test,3.8744869232177734,-0.06271649897098541,-0.03385070711374283,0.0018351951148360968,0.00019511679420247674,1.9971518516540527,0.5332002639770508,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,1,-0.24588511884212494,-0.24588511884212494,-0.24550242722034454
0.006017191977077363,0.0,0.0,0.5,1785360204.4795132,-0.24488875269889832,0.0005995791289024055,-0.0030754359904676676,0.5212929844856262,1,0.0,5,9975,plane_test,3.8322582244873047,-0.04811897873878479,-0.035903606563806534,0.0007049596169963479,-0.003900313749909401,2.2571158409118652,0.5205036401748657,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,1,-0.24488873779773712,-0.24488873779773712,-0.24467243254184723
0.008022922636103151,0.0,0.0,0.5,1785360204.502369,-0.24488875269889832,0.0005995791289024055,-0.0030754359904676676,0.5212929844856262,1,0.0,5,9975,plane_test,3.8322582244873047,-0.04811897873878479,-0.035903606563806534,0.0007049596169963479,-0.003900313749909401,2.2571158409118652,0.5205036401748657,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,1,-0.24488873779773712,-0.24488873779773712,-0.24467243254184723
0.01002865329512894,0.0,0.0,0.5,1785360204.5267031,-0.24411115050315857,-0.0024258641060441732,-0.007200571708381176,0.5012456178665161,1,0.0,5,8799,plane_test,3.8322582244873047,-0.03513132408261299,-0.03427712619304657,-0.002092592418193817,-0.00686350604519248,2.523808240890503,0.5039702653884888,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,12,-0.24411113560199738,-0.2432224601507187,-0.24410082399845123
0.012034383954154727,0.0,0.0,0.5,1785360204.5516748,-0.24411115050315857,-0.0024258641060441732,-0.007200571708381176,0.5012456178665161,1,0.0,5,8799,plane_test,3.8322582244873047,-0.03513132408261299,-0.03427712619304657,-0.002092592418193817,-0.00686350604519248,2.523808240890503,0.5039702653884888,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,12,-0.24411113560199738,-0.2432224601507187,-0.24410082399845123
0.014040114613180516,0.0,0.0,0.5,1785360204.576532,-0.24704395234584808,-0.005894861184060574,-0.0065219649113714695,0.49008530378341675,1,0.0,5,9474,plane_test,3.8322582244873047,-0.01206064410507679,-0.023024672642350197,0.0015913895331323147,-0.005347791127860546,2.8274261951446533,0.4896779954433441,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,24,-0.2470439374446869,-0.24464347958564758,-0.24704793095588684
0.016045845272206302,0.0,0.0,0.5,1785360204.6016269,-0.24704395234584808,-0.005894861184060574,-0.0065219649113714695,0.49008530378341675,1,0.0,5,9474,plane_test,3.642228841781616,-0.01206064410507679,-0.023024672642350197,0.0015913895331323147,-0.005347791127860546,2.8274261951446533,0.4896779954433441,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,24,-0.2470439374446869,-0.24464347958564758,-0.24704793095588684
0.01805157593123209,0.0,0.0,0.5,1785360204.625559,-0.23448175191879272,0.006534155923873186,-0.011858589947223663,0.48267287015914917,1,0.0,5,9494,plane_test,3.642228841781616,-0.006093456409871578,-0.023829611018300056,0.004990292713046074,-0.015299675054848194,3.1187477111816406,0.4829797148704529,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,24,-0.23448173701763153,-0.23123681545257568,-0.2347102016210556
0.02005730659025788,0.0,0.0,0.5,1785360204.646532,-0.23448175191879272,0.006534155923873186,-0.011858589947223663,0.48267287015914917,1,0.0,5,9494,plane_test,3.642228841781616,-0.006093456409871578,-0.023829611018300056,0.004990292713046074,-0.015299675054848194,3.1187477111816406,0.4829797148704529,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,24,-0.23448173701763153,-0.23123681545257568,-0.2347102016210556
0.022063037249283667,0.0,0.0,0.5,1785360204.670159,-0.23244577646255493,0.00693123321980238,-0.014340801164507866,0.4875238835811615,1,0.0,5,9647,plane_test,3.642228841781616,-0.008984832093119621,-0.012105145491659641,0.004925842396914959,-0.013395040296018124,2.991943597793579,0.48628920316696167,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,12,-0.23244576156139374,-0.23153448104858398,-0.23255854845046997
0.024068767908309453,0.0,0.0,0.5,1785360204.694517,-0.23244577646255493,0.00693123321980238,-0.014340801164507866,0.4875238835811615,1,0.0,5,9647,plane_test,3.8375368118286133,-0.008984832093119621,-0.012105145491659641,0.004925842396914959,-0.013395040296018124,2.991943597793579,0.48628920316696167,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,12,-0.23244576156139374,-0.23153448104858398,-0.23255854845046997
0.026074498567335243,0.0,0.0,0.5,1785360204.717201,-0.23244577646255493,0.00693123321980238,-0.014340801164507866,0.4875238835811615,1,0.0,5,9647,plane_test,3.8375368118286133,-0.008984832093119621,-0.012105145491659641,0.004925842396914959,-0.013395040296018124,2.991943597793579,0.48628920316696167,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,12,-0.23244576156139374,-0.23153448104858398,-0.23255854845046997
0.028080229226361032,0.0,0.0,0.5,1785360204.740521,-0.2442728579044342,-0.005581418983638287,-0.010127441957592964,0.5006319880485535,1,0.0,5,9875,plane_test,3.8375368118286133,-0.009666879661381245,0.0005018907831981778,-0.0057684010826051235,-0.014043976552784443,2.6053988933563232,0.49869778752326965,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,24,-0.244272843003273,-0.23099468648433685,-0.2440449297428131
