cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,host_time,mpcDiag.outVio,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.safe,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.clearCnt,percept.corridor,percept.ctrDanger,percept.fakeAct,percept.hold,percept.holdAge,percept.maxDanger,percept.minTtc,percept.mode,percept.nCstr,percept.persist,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptMass.cells,perceptMass.centerQ,perceptMass.cluster,perceptMass.detected,perceptMass.maxQ,perceptPath.hit,perceptPath.knot,perceptPath.q,perceptPath.safeL,perceptPath.safeR,perceptPath.u,perceptPath.v,perceptPlane.avoidX,perceptPlane.avoidY,perceptPlane.avoidZ,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.refOff,perceptPlane.safeU,perceptVio.plan,perceptVio.state,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.1879759519038076,0.0,0.0,0.5,289,1785417118.709579,0.0,0.09386199712753296,-0.005082393065094948,0.43810275197029114,1,5.719295978546143,5,7018,0,0,0,0,0.0028672339394688606,0,0,0,0.0028672339394688606,0.0,0,0,0,2147483679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,0.03647224232554436,0.02587313950061798,0.09007728844881058,-0.011296715587377548,9.531418800354004,0.3675658404827118
0.18937875751503006,0.0,0.0,0.5,289,1785417118.734247,0.0,0.09386199712753296,-0.005082393065094948,0.43810275197029114,1,5.719295978546143,5,7018,0,0,0,0,0.0028672339394688606,0,0,0,0.0028672339394688606,0.0,0,0,0,2147483679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,0.03647224232554436,0.02587313950061798,0.09007728844881058,-0.011296715587377548,9.531418800354004,0.3675658404827118
0.1907815631262525,0.0,0.0,0.5,289,1785417118.757579,0.0,0.09295730292797089,-0.013108574785292149,0.44155505299568176,1,8.239131927490234,5,11346,0,0,0,0,0.0026671721134334803,0,0,0,0.0026671721134334803,0.0,0,0,0,2147483680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.023020833730697632,0.009669685736298561,0.090532086789608,-0.014563598670065403,8.434115409851074,0.37698251008987427
0.19218436873747494,0.0,0.0,0.5,289,1785417118.782656,0.0,0.09295730292797089,-0.013108574785292149,0.44155505299568176,1,8.239131927490234,5,11346,0,0,0,0,0.0026671721134334803,0,0,0,0.0026671721134334803,0.0,0,0,0,2147483680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.023020833730697632,0.009669685736298561,0.090532086789608,-0.014563598670065403,8.434115409851074,0.37698251008987427
0.19358717434869738,0.0,0.0,0.5,289,1785417118.8055701,0.0,0.09295730292797089,-0.013108574785292149,0.44155505299568176,1,8.239131927490234,5,11346,0,0,0,0,0.0026671721134334803,0,0,0,0.0026671721134334803,0.0,0,0,0,2147483680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.014277184382081032,0.013653622008860111,0.091830775141716,-0.010580207221210003,7.7089128494262695,0.38674572110176086
0.19498997995991982,0.0,0.0,0.5,289,1785417118.825963,0.0,0.09220056980848312,-0.01097496971487999,0.4478859603404999,1,6.808980464935303,5,6988,0,0,0,0,0.0026671721134334803,0,0,0,0.0026671721134334803,0.0,0,0,0,2147483680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.014277184382081032,0.013653622008860111,0.091830775141716,-0.010580207221210003,7.7089128494262695,0.38674572110176086
0.1963927855711423,0.0,0.0,0.5,289,1785417118.848918,0.0,0.09220056980848312,-0.01097496971487999,0.4478859603404999,1,6.808980464935303,5,6988,0,0,0,0,0.0026671721134334803,0,0,0,0.0026671721134334803,0.0,0,0,0,2147483680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.014277184382081032,0.013653622008860111,0.091830775141716,-0.010580207221210003,7.7089128494262695,0.38674572110176086
0.19779559118236473,0.0,0.0,0.5,289,1785417118.872203,0.0,0.09387864172458649,-0.007906225509941578,0.45111700892448425,1,5.440988540649414,5,6776,0,0,0,0,0.0024116120766848326,0,0,0,0.0024116120766848326,0.0,0,0,0,2147483681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.004570824094116688,0.007908592000603676,0.09112060070037842,-0.011041839607059956,7.042391777038574,0.3939149081707001
0.19919839679358717,0.0,0.0,0.5,289,1785417118.897263,0.0,0.09387864172458649,-0.007906225509941578,0.45111700892448425,1,5.440988540649414,5,6776,0,0,0,0,0.0024116120766848326,0,0,0,0.0024116120766848326,0.0,0,0,0,2147483681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.004570824094116688,0.007908592000603676,0.09112060070037842,-0.011041839607059956,7.042391777038574,0.3939149081707001
0.2006012024048096,0.0,0.0,0.5,289,1785417118.919879,0.0,0.094120554625988,-0.01051990408450365,0.4542829990386963,1,5.871058940887451,5,10293,0,0,0,0,0.0024116120766848326,0,0,0,0.0024116120766848326,0.0,0,0,0,2147483681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.006482193246483803,0.004934132564812899,0.09428735822439194,-0.010715650394558907,6.368093967437744,0.4031285345554352
0.20200400801603205,0.0,0.0,0.5,289,1785417118.9449651,0.0,0.094120554625988,-0.01051990408450365,0.4542829990386963,1,5.871058940887451,5,10293,0,0,0,0,0.0024116120766848326,0,0,0,0.0024116120766848326,0.0,0,0,0,2147483681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.006482193246483803,0.004934132564812899,0.09428735822439194,-0.010715650394558907,6.368093967437744,0.4031285345554352
0.20340681362725452,0.0,0.0,0.5,289,1785417118.9686651,0.0,0.0963941216468811,-0.009723499417304993,0.4578566253185272,1,5.313472270965576,5,7092,0,0,0,0,0.0022093134466558695,0,0,0,0.0022093134466558695,0.0,0,0,0,2147483682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.006567100528627634,0.005186718888580799,0.09600044786930084,-0.008937953040003777,5.7585601806640625,0.41220006346702576
0.20480961923847696,0.0,0.0,0.5,289,1785417118.989276,0.0,0.0963941216468811,-0.009723499417304993,0.4578566253185272,1,5.313472270965576,5,7092,0,0,0,0,0.0022093134466558695,0,0,0,0.0022093134466558695,0.0,0,0,0,2147483682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.006567100528627634,0.005186718888580799,0.09600044786930084,-0.008937953040003777,5.7585601806640625,0.41220006346702576
0.2062124248496994,0.0,0.0,0.5,289,1785417119.0095282,0.0,0.0950828343629837,-0.009768139570951462,0.46236538887023926,1,4.889956951141357,5,10407,0,0,0,0,0.0022093134466558695,0,0,0,0.0022093134466558695,0.0,0,0,0,2147483682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.0008675095159560442,-0.0005033038323745131,0.09485802799463272,-0.009998525492846966,5.118142127990723,0.41995298862457275
0.20761523046092184,0.0,0.0,0.5,289,1785417119.033032,0.0,0.0950828343629837,-0.009768139570951462,0.46236538887023926,1,4.889956951141357,5,10407,0,0,0,0,0.0022093134466558695,0,0,0,0.0022093134466558695,0.0,0,0,0,2147483682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.0008675095159560442,-0.0005033038323745131,0.09485802799463272,-0.009998525492846966,5.118142127990723,0.41995298862457275
0.20901803607214428,0.0,0.0,0.5,289,1785417119.056747,0.0,0.0943370908498764,-0.013480981811881065,0.46482840180397034,1,5.943102836608887,5,10271,0,0,0,0,0.002059599384665489,0,0,0,0.002059599384665489,0.0,0,0,0,2147483682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,0.0004305601760279387,-0.008159405551850796,0.09565508365631104,-0.012425916269421577,4.74818754196167,0.42731067538261414
0.21042084168336675,0.0,0.0,0.5,289,1785417119.0806558,0.0,0.0943370908498764,-0.013480981811881065,0.46482840180397034,1,5.943102836608887,5,10271,0,0,0,0,0.002059599384665489,0,0,0,0.002059599384665489,0.0,0,0,0,2147483683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,0.0004305601760279387,-0.008159405551850796,0.09565508365631104,-0.012425916269421577,4.74818754196167,0.42731067538261414
0.2118236472945892,0.0,0.0,0.5,289,1785417119.105729,0.0,0.0943370908498764,-0.013480981811881065,0.46482840180397034,1,5.943102836608887,5,10271,0,0,0,0,0.002059599384665489,0,0,0,0.002059599384665489,0.0,0,0,0,2147483683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,0.002411176450550556,-0.013217856176197529,0.09698820859193802,-0.014100994914770126,4.54462194442749,0.43461543321609497
0.21322645290581163,0.0,0.0,0.5,289,1785417119.125928,0.0,0.09842419624328613,-0.016873076558113098,0.46864452958106995,1,7.020118713378906,5,7041,0,0,0,0,0.002059599384665489,0,0,0,0.002059599384665489,0.0,0,0,0,2147483683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,0.002411176450550556,-0.013217856176197529,0.09698820859193802,-0.014100994914770126,4.54462194442749,0.43461543321609497
0.21462925851703404,0.0,0.0,0.5,289,1785417119.146237,0.0,0.09842419624328613,-0.016873076558113098,0.46864452958106995,1,7.020118713378906,5,7041,0,0,0,0,0.002059599384665489,0,0,0,0.002059599384665489,0.0,0,0,0,2147483683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,0.002411176450550556,-0.013217856176197529,0.09698820859193802,-0.014100994914770126,4.54462194442749,0.43461543321609497
0.21603206412825648,0.0,0.0,0.5,289,1785417119.169881,0.0,0.10052604228258133,-0.01631409116089344,0.4716898202896118,1,6.821061611175537,5,11438,0,0,0,0,0.0019761468283832073,0,0,0,0.0019761468283832073,0.0,0,0,0,2147483684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.003076154040172696,-0.00775608466938138,0.09736829251050949,-0.011033042334020138,4.459028720855713,0.4427042603492737
0.21743486973947893,0.0,0.0,0.5,289,1785417119.1925042,0.0,0.10052604228258133,-0.01631409116089344,0.4716898202896118,1,6.821061611175537,5,11438,0,0,0,0,0.0019761468283832073,0,0,0,0.0019761468283832073,0.0,0,0,0,2147483684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.003076154040172696,-0.00775608466938138,0.09736829251050949,-0.011033042334020138,4.459028720855713,0.4427042603492737
0.21883767535070137,0.0,0.0,0.5,289,1785417119.213591,0.0,0.0999639630317688,-0.015354505740106106,0.4762338399887085,1,6.197916030883789,5,7926,0,0,0,0,0.0019761468283832073,0,0,0,0.0019761468283832073,0.0,0,0,0,2147483684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.003962676506489515,-0.010105680674314499,0.09759512543678284,-0.01190442219376564,4.335066318511963,0.45238035917282104
0.2202404809619238,0.0,0.0,0.5,289,1785417119.236639,0.0,0.0999639630317688,-0.015354505740106106,0.4762338399887085,1,6.197916030883789,5,7926,0,0,0,0,0.0019761468283832073,0,0,0,0.0019761468283832073,0.0,0,0,0,2147483684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.003962676506489515,-0.010105680674314499,0.09759512543678284,-0.01190442219376564,4.335066318511963,0.45238035917282104
0.22164328657314628,0.0,0.0,0.5,289,1785417119.261715,0.0,0.09918011724948883,-0.01620856672525406,0.47924038767814636,1,6.372300148010254,5,6443,0,0,0,0,0.0018858686089515686,0,0,0,0.0018858686089515686,0.0,0,0,0,2147483685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.0036282995715737343,-0.013887887820601463,0.09743300080299377,-0.01383973378688097,4.1604790687561035,0.4599003791809082
0.22304609218436872,0.0,0.0,0.5,289,1785417119.2837398,0.0,0.09918011724948883,-0.01620856672525406,0.47924038767814636,1,6.372300148010254,5,6443,0,0,0,0,0.0018858686089515686,0,0,0,0.0018858686089515686,0.0,0,0,0,2147483685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.0036282995715737343,-0.013887887820601463,0.09743300080299377,-0.01383973378688097,4.1604790687561035,0.4599003791809082
0.22444889779559116,0.0,0.0,0.5,289,1785417119.306735,0.0,0.0963842049241066,-0.0159827321767807,0.48245251178741455,1,6.114543914794922,5,10173,0,0,0,0,0.0018858686089515686,0,0,0,0.0018858686089515686,0.0,0,0,0,2147483685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.005231181159615517,-0.012190280482172966,0.09838103502988815,-0.01337973028421402,4.104276180267334,0.46608150005340576
0.2258517034068136,0.0,0.0,0.5,289,1785417119.328008,0.0,0.0963842049241066,-0.0159827321767807,0.48245251178741455,1,6.114543914794922,5,10173,0,0,0,0,0.0018858686089515686,0,0,0,0.0018858686089515686,0.0,0,0,0,2147483685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.005231181159615517,-0.012190280482172966,0.09838103502988815,-0.01337973028421402,4.104276180267334,0.46608150005340576
0.22725450901803604,0.0,0.0,0.5,289,1785417119.34832,0.0,0.0963842049241066,-0.0159827321767807,0.48245251178741455,1,6.114543914794922,5,10173,0,0,0,0,0.0018858686089515686,0,0,0,0.0018858686089515686,0.0,0,0,0,2147483685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.005231181159615517,-0.012190280482172966,0.09838103502988815,-0.01337973028421402,4.104276180267334,0.46608150005340576
0.2286573146292585,0.0,0.0,0.5,289,1785417119.372333,0.0,0.1006888747215271,-0.015909206122159958,0.48450320959091187,1,6.2303972244262695,5,6625,0,0,0,0,0.0015166200464591384,0,0,0,0.0015166200464591384,0.0,0,0,0,2147483686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.004786945413798094,-0.0037067432422190905,0.09835506975650787,-0.009379674680531025,4.038338661193848,0.47143158316612244
0.23006012024048095,0.0,0.0,0.5,289,1785417119.3926332,0.0,0.1006888747215271,-0.015909206122159958,0.48450320959091187,1,6.2303972244262695,5,6625,0,0,0,0,0.0015166200464591384,0,0,0,0.0015166200464591384,0.0,0,0,0,2147483686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.004786945413798094,-0.0037067432422190905,0.09835506975650787,-0.009379674680531025,4.038338661193848,0.47143158316612244
0.2314629258517034,0.0,0.0,0.5,289,1785417119.417691,0.0,0.10045790672302246,-0.007104580756276846,0.4869428873062134,1,3.193699359893799,5,6985,0,0,0,0,0.0015166200464591384,0,0,0,0.0015166200464591384,0.0,0,0,0,2147483686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.010912241414189339,0.0004632133641280234,0.10187268257141113,-0.007297023199498653,3.885420322418213,0.4770837724208832
0.23286573146292583,0.0,0.0,0.5,289,1785417119.440137,0.0,0.10045790672302246,-0.007104580756276846,0.4869428873062134,1,3.193699359893799,5,6985,0,0,0,0,0.0015166200464591384,0,0,0,0.0015166200464591384,0.0,0,0,0,2147483686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.4521994590759277,0.010912241414189339,0.0004632133641280234,0.10187268257141113,-0.007297023199498653,3.885420322418213,0.4770837724208832
0.23426853707414827,0.0,0.0,0.5,289,1785417119.463147,0.0,0.09852579236030579,-0.003906599245965481,0.48866766691207886,1,2.043224811553955,5,10885,0,0,0,0,0.0013696147361770272,0,0,0,0.0013696147361770272,0.0,0,0,0,2147483687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,0.005085221491754055,-0.0012896526604890823,0.09887264668941498,-0.008044075220823288,3.405466318130493,0.48222965002059937
0.23567134268537074,0.0,0.0,0.5,289,1785417119.484044,0.0,0.09852579236030579,-0.003906599245965481,0.48866766691207886,1,2.043224811553955,5,10885,0,0,0,0,0.0013696147361770272,0,0,0,0.0013696147361770272,0.0,0,0,0,2147483687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,0.005085221491754055,-0.0012896526604890823,0.09887264668941498,-0.008044075220823288,3.405466318130493,0.48222965002059937
0.23707414829659318,0.0,0.0,0.5,289,1785417119.508425,0.0,0.1012837141752243,-0.0068713100627064705,0.49182984232902527,1,2.8240928649902344,5,7871,0,0,0,0,0.0013696147361770272,0,0,0,0.0013696147361770272,0.0,0,0,0,2147483687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,-0.0004558765795081854,-0.014187859371304512,0.0961027592420578,-0.01486891508102417,2.838629722595215,0.48811593651771545
0.23847695390781562,0.0,0.0,0.5,289,1785417119.532369,0.0,0.1012837141752243,-0.0068713100627064705,0.49182984232902527,1,2.8240928649902344,5,7871,0,0,0,0,0.0013696147361770272,0,0,0,0.0013696147361770272,0.0,0,0,0,2147483687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,-0.0004558765795081854,-0.014187859371304512,0.0961027592420578,-0.01486891508102417,2.838629722595215,0.48811593651771545
0.23987975951903806,0.0,0.0,0.5,289,1785417119.557427,0.0,0.09565157443284988,-0.017094746232032776,0.4931924641132355,1,5.766226291656494,5,6905,0,0,0,0,1.0,0,0,0,1.0,0.0,0,0,0,2147483688,0,1,0,48,48,48,48,48,48,48,48,0,0,0,28,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,-0.004310129676014185,-0.011618789285421371,0.09391828626394272,-0.013198393397033215,2.356166362762451,0.4935375154018402
0.2412825651302605,0.0,0.0,0.5,289,1785417119.5799181,0.0,0.09565157443284988,-0.017094746232032776,0.4931924641132355,1,5.766226291656494,5,6905,0,0,0,0,1.0,1,0,0,1.0,0.0,0,0,1,2147483688,0,1,0,48,48,48,48,48,48,48,48,0,0,0,28,16,255,16,1,255,1,1,255,1,2,76.64151000976562,69.33895874023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,-0.004310129676014185,-0.011618789285421371,0.09391828626394272,-0.013198393397033215,2.356166362762451,0.4935375154018402
0.24268537074148297,0.0,0.0,0.5,289,1785417119.6016572,0.0,0.09565157443284988,-0.017094746232032776,0.4931924641132355,1,5.766226291656494,5,6905,0,0,0,0,1.0,1,0,0,1.0,0.0,0,0,1,2147483688,0,1,0,48,48,48,48,48,48,48,48,0,0,0,28,16,255,16,1,255,1,1,255,1,2,76.64151000976562,69.33895874023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,3.066743738600053e-05,-0.01528054941445589,0.0959278792142868,-0.015508060343563557,2.202786684036255,0.49738165736198425
0.2440881763527054,0.0,0.0,0.5,289,1785417119.6233869,0.0,0.09717235714197159,-0.01660728082060814,0.49624472856521606,1,5.5407304763793945,5,11188,0,0,0,0,1.0,1,0,0,1.0,0.0,0,0,1,2147483688,0,1,0,48,48,48,48,48,48,48,48,0,0,0,28,16,255,16,1,255,1,1,255,1,2,76.64151000976562,69.33895874023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,3.066743738600053e-05,-0.01528054941445589,0.0959278792142868,-0.015508060343563557,2.202786684036255,0.49738165736198425
0.24549098196392785,0.0,0.0,0.5,289,1785417119.647486,0.0,0.09717235714197159,-0.01660728082060814,0.49624472856521606,1,5.5407304763793945,5,11188,0,0,0,0,1.0,1,0,0,1.0,0.0,0,0,1,2147483688,0,1,0,48,48,48,48,48,48,48,48,0,0,0,28,16,255,16,1,255,1,1,255,1,2,76.64151000976562,69.33895874023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,3.066743738600053e-05,-0.01528054941445589,0.0959278792142868,-0.015508060343563557,2.202786684036255,0.49738165736198425
0.2468937875751503,0.0,0.0,0.5,289,1785417119.6713889,0.0,0.0993313193321228,-0.018163038417696953,0.49703365564346313,1,5.982705593109131,5,7153,0,0,0,0,1.0,1,0,0,1.0,0.0,0,0,1,2147483688,0,1,0,48,48,48,48,48,48,48,48,0,0,0,29,16,255,16,1,255,1,1,255,1,2,76.64151000976562,69.33895874023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,-0.0014166494365781546,-0.007575937546789646,0.09451986849308014,-0.011292100884020329,1.9668222665786743,0.500368595123291
0.24829659318637273,0.0,0.0,0.5,289,1785417119.69355,0.0,0.0993313193321228,-0.018163038417696953,0.49703365564346313,1,5.982705593109131,5,7153,0,0,0,0,1.0,1,0,0,1.0,0.0,0,0,1,2147483688,0,1,0,48,48,48,48,48,48,48,48,0,0,0,29,16,255,16,1,255,1,1,255,1,2,76.64151000976562,69.33895874023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.446920871734619,-0.0014166494365781546,-0.007575937546789646,0.09451986849308014,-0.011292100884020329,1.9668222665786743,0.500368595123291
