cmd_x,cmd_y,cmd_yaw_deg,cmd_z,host_time,mpcDiag.outVio,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.safe,mpcDiag.yawCmd,obs.ageMs,obs.dropWake,obs.duaRes,obs.iter,obs.mpcUs,obs.priRes,obs.rho,obs.stackFree,obs.staleWake,obs.taskUs,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z,testPlane.applied,testPlane.ax,testPlane.ay,testPlane.az,testPlane.b,testPlane.nCstr,testPlane.valid,testPlane.worstK,testPlaneVio.output,testPlaneVio.plan,testPlaneVio.state
0.03810888252148997,0.0,0.0,0.5,1785372550.288745,-0.04646281525492668,0.028251344338059425,0.025390082970261574,0.47720783948898315,1,0.0,20,0,42.645423889160156,5,10449,0.141718327999115,250.0,300,0,11844,plane_test,3.541935443878174,-0.00020934375061187893,-0.022419976070523262,0.028526216745376587,0.027582842856645584,-0.592399537563324,0.38103142380714417,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.028949493542313576,-0.027111399918794632,-0.03660329431295395
0.04011461318051576,0.0,0.0,0.5,1785372550.310315,-0.05138272047042847,0.014532039873301983,0.02680746465921402,0.47661060094833374,1,0.0,11,0,45.99210739135742,5,10447,0.1424461007118225,250.0,300,0,11262,plane_test,3.5472140312194824,-0.01897585205733776,-0.026028186082839966,0.016506515443325043,0.02822868339717388,-0.429110050201416,0.3677671253681183,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.05138272047042847,-0.038195736706256866,-0.05636240914463997
0.042120343839541545,0.0,0.0,0.5,1785372550.3353431,-0.05138272047042847,0.014532039873301983,0.02680746465921402,0.47661060094833374,1,0.0,11,0,45.99210739135742,5,10447,0.1424461007118225,250.0,300,0,11262,plane_test,3.5472140312194824,-0.01897585205733776,-0.026028186082839966,0.016506515443325043,0.02822868339717388,-0.429110050201416,0.3677671253681183,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.05138272047042847,-0.038195736706256866,-0.05636240914463997
0.044126074498567334,0.0,0.0,0.5,1785372550.3573499,-0.05138272047042847,0.014532039873301983,0.02680746465921402,0.47661060094833374,1,0.0,11,0,216.8797607421875,5,10077,0.5512946248054504,250.0,300,0,11262,plane_test,3.5472140312194824,-0.039012327790260315,-0.01547290850430727,0.002267572795972228,0.03696649521589279,-0.37475472688674927,0.35624760389328003,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.05957841873168945,-0.041122037917375565,-0.06336641311645508
0.04613180515759312,0.0,0.0,0.5,1785372550.3813279,-0.061150163412094116,-0.0011642398312687874,0.03271366283297539,0.4371633231639862,1,-43.24676513671875,1,0,216.8797607421875,5,10077,0.5512946248054504,250.0,300,0,11259,plane_test,3.5472140312194824,-0.039012327790260315,-0.01547290850430727,0.002267572795972228,0.03696649521589279,-0.37475472688674927,0.35624760389328003,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.05957841873168945,-0.041122037917375565,-0.06336641311645508
0.04813753581661891,0.0,0.0,0.5,1785372550.405746,-0.061150163412094116,-0.0011642398312687874,0.03271366283297539,0.4371633231639862,1,-43.24676513671875,1,0,310.9963073730469,5,15451,1.1376142501831055,250.0,300,0,11259,plane_test,3.5472140312194824,-0.03447423502802849,-0.024056987836956978,0.002836528467014432,0.032690927386283875,-4.644896507263184,0.3479602634906769,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.059442780911922455,-0.0395333468914032,-0.06431248784065247
0.050143266475644696,0.0,0.0,0.5,1785372550.427715,-0.059442780911922455,0.0013775682309642434,0.031627122312784195,0.43788406252861023,1,-42.318267822265625,5,0,310.9963073730469,5,15451,1.1376142501831055,250.0,300,0,16922,plane_test,3.5049853324890137,-0.03447423502802849,-0.024056987836956978,0.002836528467014432,0.032690927386283875,-4.644896507263184,0.3479602634906769,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.059442780911922455,-0.0395333468914032,-0.06431248784065247
0.052148997134670486,0.0,0.0,0.5,1785372550.4499872,-0.059442780911922455,0.0013775682309642434,0.031627122312784195,0.43788406252861023,1,-42.318267822265625,5,0,310.9963073730469,5,15451,1.1376142501831055,250.0,300,0,16922,plane_test,3.5049853324890137,-0.03447423502802849,-0.024056987836956978,0.002836528467014432,0.032690927386283875,-4.644896507263184,0.3479602634906769,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.059442780911922455,-0.0395333468914032,-0.06431248784065247
0.05415472779369627,0.0,0.0,0.5,1785372550.471303,-0.04979884251952171,0.007756718434393406,0.023352274671196938,0.4421875774860382,1,-37.3476448059082,20,0,275.8531494140625,5,11423,1.1421592235565186,250.0,300,0,12171,plane_test,3.5049853324890137,-0.010608554817736149,-0.030439479276537895,0.016076432541012764,0.030684057623147964,-10.501494407653809,0.3431463837623596,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.04979884251952171,-0.03450450301170349,-0.056582171469926834
0.056160458452722065,0.0,0.0,0.5,1785372550.492419,-0.04979884251952171,0.007756718434393406,0.023352274671196938,0.4421875774860382,1,-37.3476448059082,20,0,275.8531494140625,5,11423,1.1421592235565186,250.0,300,0,12171,plane_test,3.5049853324890137,-0.010608554817736149,-0.030439479276537895,0.016076432541012764,0.030684057623147964,-10.501494407653809,0.3431463837623596,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.04979884251952171,-0.03450450301170349,-0.056582171469926834
0.05816618911174785,0.0,0.0,0.5,1785372550.517518,-0.05145123973488808,0.017167644575238228,0.027584612369537354,0.431141197681427,1,-41.4691276550293,9,0,166.0746307373047,5,11718,0.31131255626678467,250.0,300,0,12910,plane_test,3.4416422843933105,-0.01680215448141098,0.009806698188185692,0.010854607447981834,0.056149497628211975,-14.420464515686035,0.33906859159469604,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.05145123973488808,-0.035388849675655365,-0.05774363875389099
0.06017191977077363,0.0,0.0,0.5,1785372550.539637,-0.05145123973488808,0.017167644575238228,0.027584612369537354,0.431141197681427,1,-41.4691276550293,9,0,166.0746307373047,5,11718,0.31131255626678467,250.0,300,0,12910,plane_test,3.4416422843933105,-0.01680215448141098,0.009806698188185692,0.010854607447981834,0.056149497628211975,-14.420464515686035,0.33906859159469604,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.05145123973488808,-0.035388849675655365,-0.05774363875389099
0.062177650429799426,0.0,0.0,0.5,1785372550.562303,-0.060358792543411255,-0.00038009142735973,0.0321044884622097,0.45122256875038147,1,-33.13784408569336,16,0,223.50997924804688,5,14928,0.8750410676002502,250.0,300,0,16178,plane_test,3.4416422843933105,0.004757795948535204,0.021851390600204468,0.023033078759908676,0.063215471804142,-19.448158264160156,0.33744141459465027,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.060358792543411255,-0.03680333495140076,-0.06564043462276459
0.06418338108882521,0.0,0.0,0.5,1785372550.587254,-0.060358792543411255,-0.00038009142735973,0.0321044884622097,0.45122256875038147,1,-33.13784408569336,16,0,223.50997924804688,5,14928,0.8750410676002502,250.0,300,0,16178,plane_test,3.4416422843933105,0.004757795948535204,0.021851390600204468,0.023033078759908676,0.063215471804142,-19.448158264160156,0.33744141459465027,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.060358792543411255,-0.03680333495140076,-0.06564043462276459
0.066189111747851,0.0,0.0,0.5,1785372550.6083672,-0.060358792543411255,-0.00038009142735973,0.0321044884622097,0.45122256875038147,1,-33.13784408569336,6,0,248.35610961914062,5,14381,0.8958467841148376,250.0,300,0,15849,plane_test,3.515542507171631,-0.0016576480120420456,0.012710316106677055,0.01811417005956173,0.059382472187280655,-24.101228713989258,0.3357922434806824,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.07840278744697571,-0.0456814244389534,-0.08165214955806732
0.06819484240687679,0.0,0.0,0.5,1785372550.6293051,-0.07840278744697571,0.02158297784626484,0.056669991463422775,0.4506320655345917,1,-53.32561111450195,6,0,248.35610961914062,5,14381,0.8958467841148376,250.0,300,0,15849,plane_test,3.515542507171631,-0.0016576480120420456,0.012710316106677055,0.01811417005956173,0.059382472187280655,-24.101228713989258,0.3357922434806824,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.07840278744697571,-0.0456814244389534,-0.08165214955806732
0.07020057306590256,0.0,0.0,0.5,1785372550.6502862,-0.07840278744697571,0.02158297784626484,0.056669991463422775,0.4506320655345917,1,-53.32561111450195,6,0,248.35610961914062,5,14381,0.8958467841148376,250.0,300,0,15849,plane_test,3.515542507171631,-0.0016576480120420456,0.012710316106677055,0.01811417005956173,0.059382472187280655,-24.101228713989258,0.3357922434806824,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.07840278744697571,-0.0456814244389534,-0.08165214955806732
0.07220630372492837,0.0,0.0,0.5,1785372550.674009,-0.05642860382795334,0.0168545413762331,0.03265365958213806,0.45831117033958435,1,-36.20219421386719,14,0,249.5619659423828,5,15991,1.1004908084869385,250.0,300,0,17206,plane_test,3.515542507171631,-0.008408186957240105,-0.02455815114080906,0.013492317870259285,0.03973811864852905,-29.969369888305664,0.3360053598880768,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.07795059680938721,-0.044083371758461,-0.08216440677642822
0.07421203438395414,0.0,0.0,0.5,1785372550.695457,-0.05642860382795334,0.0168545413762331,0.03265365958213806,0.45831117033958435,1,-36.20219421386719,14,0,249.5619659423828,5,15991,1.1004908084869385,250.0,300,0,17206,plane_test,3.515542507171631,-0.008408186957240105,-0.02455815114080906,0.013492317870259285,0.03973811864852905,-29.969369888305664,0.3360053598880768,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.07795059680938721,-0.044083371758461,-0.08216440677642822
0.07621776504297995,0.0,0.0,0.5,1785372550.7204878,-0.05754254013299942,0.015737805515527725,0.03350766375660896,0.46626371145248413,1,-34.00765609741211,4,0,124.79263305664062,5,15755,0.6435921788215637,250.0,300,0,16991,plane_test,3.526099681854248,-0.01091302465647459,-0.00826813094317913,0.011612704023718834,0.050063200294971466,-34.26323699951172,0.33552202582359314,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.05754254013299942,-0.03508105129003525,-0.06481647491455078
0.07822349570200572,0.0,0.0,0.5,1785372550.742079,-0.05754254013299942,0.015737805515527725,0.03350766375660896,0.46626371145248413,1,-34.00765609741211,4,0,124.79263305664062,5,15755,0.6435921788215637,250.0,300,0,16991,plane_test,3.526099681854248,-0.01091302465647459,-0.00826813094317913,0.011612704023718834,0.050063200294971466,-34.26323699951172,0.33552202582359314,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.05754254013299942,-0.03508105129003525,-0.06481647491455078
0.08022922636103152,0.0,0.0,0.5,1785372550.765615,-0.045732494443655014,0.00430736318230629,0.018218228593468666,0.4760840833187103,1,-20.491880416870117,15,0,87.03839874267578,5,14872,0.33832162618637085,250.0,300,0,15988,plane_test,3.526099681854248,-0.02356087788939476,-0.052464500069618225,0.002784665208309889,0.022470129653811455,-36.41810607910156,0.33510544896125793,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.045732494443655014,-0.029184309765696526,-0.05413904786109924
0.0822349570200573,0.0,0.0,0.5,1785372550.790633,-0.045732494443655014,0.00430736318230629,0.018218228593468666,0.4760840833187103,1,-20.491880416870117,15,0,87.03839874267578,5,14872,0.33832162618637085,250.0,300,0,15988,plane_test,3.526099681854248,-0.02356087788939476,-0.052464500069618225,0.002784665208309889,0.022470129653811455,-36.41810607910156,0.33510544896125793,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.045732494443655014,-0.029184309765696526,-0.05413904786109924
0.08424068767908309,0.0,0.0,0.5,1785372550.8157709,-0.04161810502409935,0.008318008854985237,0.015033348463475704,0.4844494163990021,1,-16.860280990600586,10,0,153.14508056640625,5,10385,0.36603647470474243,250.0,300,0,11234,plane_test,3.526099681854248,-0.01928270049393177,-0.05127531290054321,0.0018135958816856146,0.019072778522968292,-36.20682907104492,0.33668053150177,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.04161810502409935,-0.026813309639692307,-0.049738433212041855
0.08624641833810888,0.0,0.0,0.5,1785372550.836449,-0.04161810502409935,0.008318008854985237,0.015033348463475704,0.4844494163990021,1,-16.860280990600586,10,0,153.14508056640625,5,10385,0.36603647470474243,250.0,300,0,11234,plane_test,3.526099681854248,-0.01928270049393177,-0.05127531290054321,0.0018135958816856146,0.019072778522968292,-36.20682907104492,0.33668053150177,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.04161810502409935,-0.026813309639692307,-0.049738433212041855
0.08825214899713467,0.0,0.0,0.5,1785372550.8583329,-0.03827063366770744,0.004051997791975737,0.010424716398119926,0.4860006272792816,1,-12.103606224060059,14,0,178.8093719482422,5,15485,0.5113270282745361,250.0,300,0,17220,plane_test,3.526099681854248,-0.010179120115935802,-0.047669362276792526,0.0024330655578523874,0.015117963775992393,-34.39876937866211,0.3387095630168915,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.03827063366770744,-0.02233930304646492,-0.04637395590543747
0.09025787965616044,0.0,0.0,0.5,1785372550.88226,-0.03827063366770744,0.004051997791975737,0.010424716398119926,0.4860006272792816,1,-12.103606224060059,14,0,178.8093719482422,5,15485,0.5113270282745361,250.0,300,0,17220,plane_test,3.526099681854248,-0.010179120115935802,-0.047669362276792526,0.0024330655578523874,0.015117963775992393,-34.39876937866211,0.3387095630168915,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.03827063366770744,-0.02233930304646492,-0.04637395590543747
0.09226361031518623,0.0,0.0,0.5,1785372550.9043689,-0.03827063366770744,0.004051997791975737,0.010424716398119926,0.4860006272792816,1,-12.103606224060059,14,0,178.8093719482422,5,14733,0.5113270282745361,250.0,300,0,17220,plane_test,3.526099681854248,0.001106352312490344,-0.03360508382320404,0.0038157517556101084,0.01697172038257122,-31.805057525634766,0.3428322672843933,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.037381019443273544,-0.022242411971092224,-0.04454988241195679
0.09426934097421204,0.0,0.0,0.5,1785372550.927325,-0.037381019443273544,0.009265354834496975,0.010900636203587055,0.48576879501342773,1,-11.148752212524414,6,0,189.92066955566406,5,14733,0.6689547896385193,250.0,300,0,15590,plane_test,3.5472140312194824,0.001106352312490344,-0.03360508382320404,0.0038157517556101084,0.01697172038257122,-31.805057525634766,0.3428322672843933,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.037381019443273544,-0.022242411971092224,-0.04454988241195679
0.09627507163323781,0.0,0.0,0.5,1785372550.948298,-0.037381019443273544,0.009265354834496975,0.010900636203587055,0.48576879501342773,1,-11.148752212524414,6,0,189.92066955566406,5,14733,0.6689547896385193,250.0,300,0,15590,plane_test,3.5472140312194824,0.001106352312490344,-0.03360508382320404,0.0038157517556101084,0.01697172038257122,-31.805057525634766,0.3428322672843933,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.037381019443273544,-0.022242411971092224,-0.04454988241195679
0.0982808022922636,0.0,0.0,0.5,1785372550.969826,-0.028687085956335068,0.009502970613539219,0.0019636822398751974,0.4831337630748749,1,-5.03875732421875,1,0,205.61968994140625,5,16118,0.7309300303459167,250.0,300,0,10985,plane_test,3.5472140312194824,0.005569890607148409,-0.04294076934456825,0.0023969162721186876,0.007669354323297739,-28.989315032958984,0.3460523784160614,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.03217924013733864,-0.01909220963716507,-0.039653144776821136
0.10028653295128939,0.0,0.0,0.5,1785372550.992306,-0.028687085956335068,0.009502970613539219,0.0019636822398751974,0.4831337630748749,1,-5.03875732421875,1,0,205.61968994140625,5,16118,0.7309300303459167,250.0,300,0,10985,plane_test,3.5472140312194824,0.005569890607148409,-0.04294076934456825,0.0023969162721186876,0.007669354323297739,-28.989315032958984,0.3460523784160614,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.03217924013733864,-0.01909220963716507,-0.039653144776821136
0.1022922636103152,0.0,0.0,0.5,1785372551.013809,-0.03244512528181076,0.015405268408358097,0.007435809355229139,0.4834529161453247,1,-7.040011405944824,6,0,207.32275390625,5,14758,0.7757801413536072,250.0,300,0,15940,plane_test,3.541935443878174,0.017133096233010292,-0.03423265740275383,0.005357058253139257,0.00673069478943944,-25.6143856048584,0.3496072292327881,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.03244512528181076,-0.01799168437719345,-0.03853902220726013
0.10429799426934097,0.0,0.0,0.5,1785372551.037479,-0.03244512528181076,0.015405268408358097,0.007435809355229139,0.4834529161453247,1,-7.040011405944824,6,0,207.32275390625,5,14758,0.7757801413536072,250.0,300,0,15940,plane_test,3.541935443878174,0.017133096233010292,-0.03423265740275383,0.005357058253139257,0.00673069478943944,-25.6143856048584,0.3496072292327881,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.03244512528181076,-0.01799168437719345,-0.03853902220726013
0.10630372492836676,0.0,0.0,0.5,1785372551.060284,-0.0361943282186985,0.018110498785972595,0.012042132206261158,0.4846571385860443,1,-8.32420539855957,20,0,186.21206665039062,5,10503,0.7240367531776428,250.0,300,0,11313,plane_test,3.541935443878174,0.028348928317427635,-0.02025909163057804,0.00863474328070879,0.008878294378519058,-22.0699405670166,0.35456958413124084,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.0361943282186985,-0.019251588732004166,-0.04062063619494438
0.10830945558739254,0.0,0.0,0.5,1785372551.081759,-0.0361943282186985,0.018110498785972595,0.012042132206261158,0.4846571385860443,1,-8.32420539855957,20,0,186.21206665039062,5,10503,0.7240367531776428,250.0,300,0,11313,plane_test,3.541935443878174,0.028348928317427635,-0.02025909163057804,0.00863474328070879,0.008878294378519058,-22.0699405670166,0.35456958413124084,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.0361943282186985,-0.019251588732004166,-0.04062063619494438
0.11031518624641833,0.0,0.0,0.5,1785372551.1047559,-0.0361943282186985,0.018110498785972595,0.012042132206261158,0.4846571385860443,1,-8.32420539855957,20,0,186.21206665039062,5,12908,0.7240367531776428,250.0,300,0,11313,plane_test,3.541935443878174,0.035708602517843246,-0.010072983801364899,0.010859319008886814,0.010740186087787151,-19.139923095703125,0.3576905429363251,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.03318263590335846,-0.018056770786643028,-0.03783176466822624
0.11232091690544413,0.0,0.0,0.5,1785372551.12773,-0.03318263590335846,0.021632365882396698,0.009867879562079906,0.4898408055305481,1,-6.775720596313477,8,0,151.27413940429688,5,12908,0.6371188759803772,250.0,300,0,14080,plane_test,3.5366568565368652,0.035708602517843246,-0.010072983801364899,0.010859319008886814,0.010740186087787151,-19.139923095703125,0.3576905429363251,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.03318263590335846,-0.018056770786643028,-0.03783176466822624
0.1143266475644699,0.0,0.0,0.5,1785372551.14893,-0.03318263590335846,0.021632365882396698,0.009867879562079906,0.4898408055305481,1,-6.775720596313477,8,0,151.27413940429688,5,12908,0.6371188759803772,250.0,300,0,14080,plane_test,3.5366568565368652,0.035708602517843246,-0.010072983801364899,0.010859319008886814,0.010740186087787151,-19.139923095703125,0.3576905429363251,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.03318263590335846,-0.018056770786643028,-0.03783176466822624
0.1163323782234957,0.0,0.0,0.5,1785372551.171987,-0.048784222453832626,0.027420835569500923,0.027570847421884537,0.49720197916030884,1,-14.655001640319824,15,0,112.72771453857422,5,15213,0.5154655575752258,250.0,300,0,16531,plane_test,3.5366568565368652,0.04823850467801094,0.03825176879763603,0.016456691548228264,0.03177044168114662,-16.461606979370117,0.36266136169433594,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.048784222453832626,-0.024630960077047348,-0.049980390816926956
0.11833810888252148,0.0,0.0,0.5,1785372551.194477,-0.048784222453832626,0.027420835569500923,0.027570847421884537,0.49720197916030884,1,-14.655001640319824,15,0,112.72771453857422,5,15213,0.5154655575752258,250.0,300,0,16531,plane_test,3.5366568565368652,0.04823850467801094,0.03825176879763603,0.016456691548228264,0.03177044168114662,-16.461606979370117,0.36266136169433594,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.048784222453832626,-0.024630960077047348,-0.049980390816926956
0.12034383954154726,0.0,0.0,0.5,1785372551.2172868,-0.05720307677984238,0.03521036356687546,0.038373883813619614,0.5118117332458496,1,-19.803802490234375,10,0,57.96562957763672,5,10806,0.2255447506904602,250.0,300,0,11573,plane_test,3.541935443878174,0.054877329617738724,0.040174756199121475,0.01995648816227913,0.03439659997820854,-15.156966209411621,0.3662514388561249,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.05720307677984238,-0.028456872329115868,-0.05780702084302902
0.12234957020057306,0.0,0.0,0.5,1785372551.242377,-0.05720307677984238,0.03521036356687546,0.038373883813619614,0.5118117332458496,1,-19.803802490234375,10,0,57.96562957763672,5,10806,0.2255447506904602,250.0,300,0,11573,plane_test,3.541935443878174,0.054877329617738724,0.040174756199121475,0.01995648816227913,0.03439659997820854,-15.156966209411621,0.3662514388561249,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.05720307677984238,-0.028456872329115868,-0.05780702084302902
0.12435530085959885,0.0,0.0,0.5,1785372551.262989,-0.05369497090578079,0.03615546226501465,0.03499526157975197,0.51836758852005,1,-18.35509490966797,15,0,51.970245361328125,5,15397,0.16096562147140503,250.0,300,0,16890,plane_test,3.541935443878174,0.055757179856300354,0.043578919023275375,0.022152772173285484,0.039740435779094696,-14.9305419921875,0.3711640536785126,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.05369497090578079,-0.027361346408724785,-0.055841658264398575
0.12636103151862463,0.0,0.0,0.5,1785372551.286529,-0.05369497090578079,0.03615546226501465,0.03499526157975197,0.51836758852005,1,-18.35509490966797,15,0,51.970245361328125,5,15397,0.16096562147140503,250.0,300,0,16890,plane_test,3.541935443878174,0.055757179856300354,0.043578919023275375,0.022152772173285484,0.039740435779094696,-14.9305419921875,0.3711640536785126,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.05369497090578079,-0.027361346408724785,-0.055841658264398575
0.12836676217765042,0.0,0.0,0.5,1785372551.3116128,-0.0547323152422905,0.03943086043000221,0.036946844309568405,0.5231645703315735,1,-19.795793533325195,5,0,55.940670013427734,5,15286,0.21899265050888062,250.0,300,0,16387,plane_test,3.5472140312194824,0.05428743734955788,0.02282087504863739,0.023755311965942383,0.035449933260679245,-15.093785285949707,0.378030389547348,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.0547323152422905,-0.02794429287314415,-0.05811852961778641
0.1303724928366762,0.0,0.0,0.5,1785372551.333817,-0.0547323152422905,0.03943086043000221,0.036946844309568405,0.5231645703315735,1,-19.795793533325195,5,0,55.940670013427734,5,15286,0.21899265050888062,250.0,300,0,16387,plane_test,3.5472140312194824,0.05428743734955788,0.02282087504863739,0.023755311965942383,0.035449933260679245,-15.093785285949707,0.378030389547348,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.0547323152422905,-0.02794429287314415,-0.05811852961778641
0.132378223495702,0.0,0.0,0.5,1785372551.358301,-0.050949376076459885,0.04051882028579712,0.03332197293639183,0.5247460603713989,1,-18.464319229125977,0,0,64.01253509521484,5,12034,0.19814962148666382,250.0,300,0,11476,plane_test,3.5472140312194824,0.0534890741109848,0.011674844659864902,0.025880366563796997,0.03545676916837692,-15.453907012939453,0.38390016555786133,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.06410052627325058,-0.032060228288173676,-0.06639288365840912
0.13438395415472779,0.0,0.0,0.5,1785372551.3798451,-0.050949376076459885,0.04051882028579712,0.03332197293639183,0.5247460603713989,1,-18.464319229125977,0,0,64.01253509521484,5,12034,0.19814962148666382,250.0,300,0,11476,plane_test,3.5472140312194824,0.0534890741109848,0.011674844659864902,0.025880366563796997,0.03545676916837692,-15.453907012939453,0.38390016555786133,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.06410052627325058,-0.032060228288173676,-0.06639288365840912
0.13638968481375358,0.0,0.0,0.5,1785372551.403116,-0.050949376076459885,0.04051882028579712,0.03332197293639183,0.5247460603713989,1,-18.464319229125977,0,0,64.01253509521484,5,12034,0.19814962148666382,250.0,300,0,11476,plane_test,3.5472140312194824,0.05839734151959419,0.013497542589902878,0.03125641867518425,0.0405791699886322,-15.919761657714844,0.3913344144821167,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.06410052627325058,-0.032060228288173676,-0.06639288365840912
0.13839541547277937,0.0,0.0,0.5,1785372551.425299,-0.053950801491737366,0.04388713464140892,0.03733181208372116,0.5276166796684265,1,-20.690418243408203,6,0,68.45478820800781,5,14783,0.23816555738449097,250.0,300,0,15989,plane_test,3.552492618560791,0.05839734151959419,0.013497542589902878,0.03125641867518425,0.0405791699886322,-15.919761657714844,0.3913344144821167,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.053950801491737366,-0.02773391641676426,-0.0597384050488472
0.14040114613180513,0.0,0.0,0.5,1785372551.4489229,-0.053950801491737366,0.04388713464140892,0.03733181208372116,0.5276166796684265,1,-20.690418243408203,6,0,68.45478820800781,5,14783,0.23816555738449097,250.0,300,0,15989,plane_test,3.552492618560791,0.05839734151959419,0.013497542589902878,0.03125641867518425,0.0405791699886322,-15.919761657714844,0.3913344144821167,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,24,-0.053950801491737366,-0.02773391641676426,-0.0597384050488472
0.14240687679083094,0.0,0.0,0.5,1785372551.473975,-0.04595935344696045,0.044520776718854904,0.029228240251541138,0.530505895614624,1,-17.570276260375977,23,0,76.1877212524414,5,10376,0.22963935136795044,250.0,300,0,11176,plane_test,3.552492618560791,0.055335890501737595,0.005216978490352631,0.0339532196521759,0.04062236472964287,-16.36467933654785,0.4004736840724945,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.04595935344696045,-0.022999679669737816,-0.05418877303600311
0.14441260744985673,0.0,0.0,0.5,1785372551.49897,-0.04595935344696045,0.044520776718854904,0.029228240251541138,0.530505895614624,1,-17.570276260375977,23,0,76.1877212524414,5,10376,0.22963935136795044,250.0,300,0,11176,plane_test,3.552492618560791,0.055335890501737595,0.005216978490352631,0.0339532196521759,0.04062236472964287,-16.36467933654785,0.4004736840724945,1,0.2588190734386444,-0.9659258723258972,0.0,0.02924986369907856,24,1,0,-0.04595935344696045,-0.022999679669737816,-0.05418877303600311
