cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.hold,percept.holdAge,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptMass.cells,perceptMass.cluster,perceptMass.detected,perceptPath.hit,perceptPath.knot,perceptPath.q,perceptPath.safeL,perceptPath.safeR,perceptPath.u,perceptPath.v,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.safeU,perceptVio.plan,perceptVio.state,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.14441260744985673,0.0,0.0,0.5,289,1785357776.4530072,0.055802520364522934,-0.09711411595344543,0.4984068274497986,10.44111442565918,5,7489,12,0,0,0.33386191725730896,0,0,1.0,0.0,0,2,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,2,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7583577632904053,0.001368040102533996,0.031136145815253258,0.05044027045369148,-0.13211600482463837,10.497063636779785,0.3840119242668152
0.1478510028653295,0.0,0.0,0.5,289,1785357776.4782379,0.055802520364522934,-0.09711411595344543,0.4984068274497986,10.44111442565918,5,7489,12,0,0,0.33386191725730896,0,0,1.0,0.0,0,2,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,2,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7583577632904053,0.001368040102533996,0.031136145815253258,0.05044027045369148,-0.13211600482463837,10.497063636779785,0.3840119242668152
0.1512893982808023,0.0,0.0,0.5,289,1785357776.499966,0.055802520364522934,-0.09711411595344543,0.4984068274497986,10.44111442565918,5,7489,52,0,0,0.33386191725730896,0,0,1.0,0.0,0,2,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,2,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7583577632904053,-0.002548814518377185,0.037407286465168,0.04789658263325691,-0.13267162442207336,10.769270896911621,0.38596001267433167
0.15472779369627507,0.0,0.0,0.5,289,1785357776.5227919,0.055822763592004776,-0.09447770565748215,0.49860522150993347,10.76927375793457,5,6663,52,0,0,0.33386191725730896,0,0,1.0,0.0,0,3,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,3,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7583577632904053,-0.002548814518377185,0.037407286465168,0.04789658263325691,-0.13267162442207336,10.769270896911621,0.38596001267433167
0.15816618911174782,0.0,0.0,0.5,289,1785357776.542956,0.055822763592004776,-0.09447770565748215,0.49860522150993347,10.76927375793457,5,6663,52,0,0,0.33386191725730896,0,0,1.0,0.0,0,3,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,3,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7583577632904053,-0.004399385303258896,0.03809347748756409,0.045689571648836136,-0.13627764582633972,11.062958717346191,0.3862232267856598
0.16160458452722062,0.0,0.0,0.5,289,1785357776.568034,0.05507335066795349,-0.09838120639324188,0.49865758419036865,11.00183391571045,5,6658,112,0,0,0.33386191725730896,0,0,1.0,0.0,0,3,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,3,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7583577632904053,-0.004399385303258896,0.03809347748756409,0.045689571648836136,-0.13627764582633972,11.062958717346191,0.3862232267856598
0.1650429799426934,0.0,0.0,0.5,289,1785357776.593044,0.05507335066795349,-0.09838120639324188,0.49865758419036865,11.00183391571045,5,6658,112,0,0,0.33386191725730896,0,0,1.0,0.0,0,3,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,3,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7583577632904053,-0.004399385303258896,0.03809347748756409,0.045689571648836136,-0.13627764582633972,11.062958717346191,0.3862232267856598
0.16848137535816618,0.0,0.0,0.5,289,1785357776.613996,0.055273398756980896,-0.09399057179689407,0.4987889230251312,11.405031204223633,5,7857,152,0,0,0.33386191725730896,0,0,1.0,0.0,0,4,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,4,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,-0.005333703942596912,0.04482471942901611,0.04329401254653931,-0.1361818164587021,11.405029296875,0.386474072933197
0.17191977077363896,0.0,0.0,0.5,289,1785357776.6389592,0.055273398756980896,-0.09399057179689407,0.4987889230251312,11.405031204223633,5,7857,152,0,0,0.33386191725730896,0,0,1.0,0.0,0,4,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,4,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,-0.005333703942596912,0.04482471942901611,0.04329401254653931,-0.1361818164587021,11.405029296875,0.386474072933197
0.17535816618911176,0.0,0.0,0.5,289,1785357776.659968,0.05615578964352608,-0.09726932644844055,0.49892568588256836,11.744178771972656,5,7704,51,0,0,0.3339705169200897,0,0,1.0,0.0,0,4,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,4,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,-0.002076220465824008,0.04153868556022644,0.04250220209360123,-0.14218764007091522,11.846677780151367,0.38637590408325195
0.17879656160458454,0.0,0.0,0.5,289,1785357776.6829598,0.05615578964352608,-0.09726932644844055,0.49892568588256836,11.744178771972656,5,7704,51,0,0,0.3339705169200897,0,0,1.0,0.0,0,4,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,4,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,-0.002076220465824008,0.04153868556022644,0.04250220209360123,-0.14218764007091522,11.846677780151367,0.38637590408325195
0.1822349570200573,0.0,0.0,0.5,289,1785357776.707984,0.061317846179008484,-0.09582077711820602,0.49902915954589844,12.392157554626465,5,8233,91,0,0,0.3339705169200897,0,0,1.0,0.0,0,5,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,5,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,0.0021809583995491266,0.04945255070924759,0.04190720617771149,-0.1414402425289154,12.3921537399292,0.39018142223358154
0.18567335243553007,0.0,0.0,0.5,289,1785357776.728966,0.061317846179008484,-0.09582077711820602,0.49902915954589844,12.392157554626465,5,8233,91,0,0,0.3339705169200897,0,0,1.0,0.0,0,5,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,5,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,0.0021809583995491266,0.04945255070924759,0.04190720617771149,-0.1414402425289154,12.3921537399292,0.39018142223358154
0.18911174785100285,0.0,0.0,0.5,289,1785357776.7540438,0.06574325263500214,-0.09570455551147461,0.4992190897464752,64.39021301269531,5,7544,54,0,0,0.33413392305374146,0,0,1.0,0.0,0,5,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,5,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,0.007382484152913094,0.05292621999979019,0.04138974845409393,-0.14375221729278564,13.076286315917969,0.3948199152946472
0.19255014326647565,0.0,0.0,0.5,289,1785357776.77881,0.06574325263500214,-0.09570455551147461,0.4992190897464752,64.39021301269531,5,7544,54,0,0,0.33413392305374146,0,0,1.0,0.0,0,5,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,5,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,0.007382484152913094,0.05292621999979019,0.04138974845409393,-0.14375221729278564,13.076286315917969,0.3948199152946472
0.19598853868194843,0.0,0.0,0.5,289,1785357776.801971,0.06574325263500214,-0.09570455551147461,0.4992190897464752,64.39021301269531,5,7544,54,0,0,0.33413392305374146,0,0,1.0,0.0,0,5,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,5,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.684457540512085,0.007382484152913094,0.05292621999979019,0.04138974845409393,-0.14375221729278564,13.076286315917969,0.3948199152946472
0.1994269340974212,0.0,0.0,0.5,289,1785357776.8229702,0.08445750921964645,-0.09301818162202835,0.4925538897514343,55.824012756347656,5,8284,15,0,0,0.3348558247089386,0,0,1.0,0.0,0,6,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,6,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.684457540512085,-0.011376146227121353,0.09493295848369598,0.026831936091184616,-0.12457762658596039,20.473569869995117,0.4017053544521332
0.20286532951289396,0.0,0.0,0.5,289,1785357776.847808,0.054678868502378464,-0.07467643916606903,0.48971736431121826,64.55184173583984,5,7432,55,0,0,0.3348558247089386,0,0,1.0,0.0,0,6,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,6,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.684457540512085,-0.0047988248988986015,0.08711332082748413,0.028047598898410797,-0.13167041540145874,26.320249557495117,0.4075910747051239
0.20630372492836674,0.0,0.0,0.5,289,1785357776.8687859,0.054678868502378464,-0.07467643916606903,0.48971736431121826,64.55184173583984,5,7432,55,0,0,0.3348558247089386,0,0,1.0,0.0,0,6,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,6,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.684457540512085,-0.0047988248988986015,0.08711332082748413,0.028047598898410797,-0.13167041540145874,26.320249557495117,0.4075910747051239
0.20974212034383954,0.0,0.0,0.5,289,1785357776.892569,0.054678868502378464,-0.07467643916606903,0.48971736431121826,64.55184173583984,5,7432,55,0,0,0.3348558247089386,0,0,1.0,0.0,0,6,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,6,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.684457540512085,-0.0047988248988986015,0.08711332082748413,0.028047598898410797,-0.13167041540145874,26.320249557495117,0.4075910747051239
0.21318051575931232,0.0,0.0,0.5,289,1785357776.91617,0.041599493473768234,-0.052924640476703644,0.4845048189163208,65.8714370727539,5,7210,115,0,0,0.3348558247089386,0,0,1.0,0.0,0,6,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,6,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7266862392425537,-0.019461721181869507,0.1261037290096283,0.014743500389158726,-0.11058627814054489,35.27896499633789,0.41818735003471375
0.2166189111747851,0.0,0.0,0.5,289,1785357776.941024,0.041599493473768234,-0.052924640476703644,0.4845048189163208,65.8714370727539,5,7210,115,0,0,0.3348558247089386,0,0,1.0,0.0,0,6,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,6,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7266862392425537,-0.019461721181869507,0.1261037290096283,0.014743500389158726,-0.11058627814054489,35.27896499633789,0.41818735003471375
0.22005730659025788,0.0,0.0,0.5,289,1785357776.964499,0.048073794692754745,-0.032112784683704376,0.48215919733047485,63.44855880737305,5,8089,3,0,0,0.3353509306907654,0,0,1.0,0.0,0,6,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,6,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7266862392425537,-0.007467031944543123,0.14752912521362305,0.017412351444363594,-0.09752663224935532,40.98347473144531,0.42506882548332214
0.22349570200573063,0.0,0.0,0.5,289,1785357776.984874,0.048073794692754745,-0.032112784683704376,0.48215919733047485,63.44855880737305,5,8089,3,0,0,0.3353509306907654,0,0,1.0,0.0,0,6,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,6,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7266862392425537,-0.007467031944543123,0.14752912521362305,0.017412351444363594,-0.09752663224935532,40.98347473144531,0.42506882548332214
0.22693409742120343,0.0,0.0,0.5,289,1785357777.006073,0.048073794692754745,-0.032112784683704376,0.48215919733047485,63.44855880737305,5,8089,63,0,0,0.3353509306907654,0,0,1.0,0.0,0,6,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,6,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7689149379730225,-0.005659784190356731,0.1597280353307724,0.011882523074746132,-0.08648080378770828,48.228424072265625,0.4344073534011841
0.2303724928366762,0.0,0.0,0.5,289,1785357777.029003,0.04067128524184227,-0.052129168063402176,0.48492079973220825,58.09921646118164,5,7433,63,0,0,0.3353509306907654,0,0,1.0,0.0,0,7,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,7,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7689149379730225,-0.005659784190356731,0.1597280353307724,0.011882523074746132,-0.08648080378770828,48.228424072265625,0.4344073534011841
0.233810888252149,0.0,0.0,0.5,289,1785357777.049953,0.05262776091694832,-0.02870975434780121,0.48942622542381287,55.11541748046875,5,7532,103,0,0,0.3353509306907654,0,0,1.0,0.0,0,7,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,7,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7689149379730225,0.0007777439896017313,0.1541242152452469,0.011086559854447842,-0.08427882194519043,51.871978759765625,0.43974539637565613
0.23724928366762177,0.0,0.0,0.5,289,1785357777.0719528,0.05262776091694832,-0.02870975434780121,0.48942622542381287,55.11541748046875,5,7532,103,0,0,0.3353509306907654,0,0,1.0,0.0,0,7,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,7,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7689149379730225,0.0007777439896017313,0.1541242152452469,0.011086559854447842,-0.08427882194519043,51.871978759765625,0.43974539637565613
0.24068767908309452,0.0,0.0,0.5,289,1785357777.096952,0.05262776091694832,-0.02870975434780121,0.48942622542381287,55.11541748046875,5,7532,103,0,0,0.3353509306907654,0,0,1.0,0.0,0,7,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,7,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7689149379730225,0.0007777439896017313,0.1541242152452469,0.011086559854447842,-0.08427882194519043,51.871978759765625,0.43974539637565613
0.24412607449856732,0.0,0.0,0.5,289,1785357777.118957,0.053867168724536896,-0.04374615475535393,0.49612152576446533,46.427581787109375,5,8193,5,0,0,0.3347771167755127,0,0,1.0,0.0,0,8,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,8,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.01297724712640047,0.1301621049642563,0.01052250899374485,-0.08761569857597351,55.637298583984375,0.4453005790710449
0.2475644699140401,0.0,0.0,0.5,289,1785357777.1399648,0.053867168724536896,-0.04374615475535393,0.49612152576446533,46.427581787109375,5,8193,5,0,0,0.3347771167755127,0,0,1.0,0.0,0,8,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,8,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.01297724712640047,0.1301621049642563,0.01052250899374485,-0.08761569857597351,55.637298583984375,0.4453005790710449
0.2510028653295129,0.0,0.0,0.5,289,1785357777.165035,0.05323914811015129,-0.05916350707411766,0.4986298978328705,39.53789138793945,5,6669,45,0,0,0.3347771167755127,0,0,1.0,0.0,0,8,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,8,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.017071988433599472,0.10268870741128922,0.00791570171713829,-0.09567398577928543,56.747920989990234,0.4491771161556244
0.25444126074498563,0.0,0.0,0.5,289,1785357777.190041,0.05323914811015129,-0.05916350707411766,0.4986298978328705,39.53789138793945,5,6669,45,0,0,0.3347771167755127,0,0,1.0,0.0,0,8,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,8,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.017071988433599472,0.10268870741128922,0.00791570171713829,-0.09567398577928543,56.747920989990234,0.4491771161556244
0.25787965616045844,0.0,0.0,0.5,289,1785357777.2108579,0.06579187512397766,-0.051309987902641296,0.4989643096923828,35.04132080078125,5,8265,105,0,0,0.3347771167755127,0,0,1.0,0.0,0,8,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,8,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,0.04158320650458336,0.09670126438140869,0.01452510617673397,-0.08940787613391876,56.33798599243164,0.4551064372062683
0.26131805157593124,0.0,0.0,0.5,289,1785357777.230962,0.06579187512397766,-0.051309987902641296,0.4989643096923828,35.04132080078125,5,8265,105,0,0,0.3347771167755127,0,0,1.0,0.0,0,8,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,8,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,0.04158320650458336,0.09670126438140869,0.01452510617673397,-0.08940787613391876,56.33798599243164,0.4551064372062683
0.264756446991404,0.0,0.0,0.5,289,1785357777.252458,0.07605578750371933,-0.05816822499036789,0.4989376962184906,29.848365783691406,5,8288,28,0,0,0.33457010984420776,0,0,1.0,0.0,0,8,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,8,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,0.055631816387176514,0.08059776574373245,0.018840767443180084,-0.09259119629859924,55.109039306640625,0.45731139183044434
0.2681948424068768,0.0,0.0,0.5,289,1785357777.274505,0.07605578750371933,-0.05816822499036789,0.4989376962184906,29.848365783691406,5,8288,28,0,0,0.33457010984420776,0,0,1.0,0.0,0,8,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,8,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,0.055631816387176514,0.08059776574373245,0.018840767443180084,-0.09259119629859924,55.109039306640625,0.45731139183044434
0.27163323782234955,0.0,0.0,0.5,289,1785357777.297029,0.07605578750371933,-0.05816822499036789,0.4989376962184906,29.848365783691406,5,8288,28,0,0,0.33457010984420776,0,0,1.0,0.0,0,8,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,8,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.747800588607788,0.055631816387176514,0.08059776574373245,0.018840767443180084,-0.09259119629859924,55.109039306640625,0.45731139183044434
0.27507163323782235,0.0,0.0,0.5,289,1785357777.3211799,0.10179155319929123,-0.06417995691299438,0.4988919198513031,23.27494239807129,5,8636,87,0,0,0.33457010984420776,0,0,1.0,0.0,0,9,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,9,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.09214826673269272,0.06600403040647507,0.03572869673371315,-0.09294542670249939,51.964111328125,0.45992913842201233
0.2785100286532951,0.0,0.0,0.5,289,1785357777.3450089,0.10179155319929123,-0.06417995691299438,0.4988919198513031,23.27494239807129,5,8636,21,0,0,0.3344704210758209,0,0,1.0,0.0,0,9,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,9,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.10312158614397049,0.05309644341468811,0.04162140563130379,-0.09557792544364929,49.25355529785156,0.4621312618255615
0.2819484240687679,0.0,0.0,0.5,289,1785357777.365962,0.10971006006002426,-0.06916099786758423,0.49886536598205566,20.96227264404297,5,8813,21,0,0,0.3344704210758209,0,0,1.0,0.0,0,9,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,9,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.10312158614397049,0.05309644341468811,0.04162140563130379,-0.09557792544364929,49.25355529785156,0.4621312618255615
0.28538681948424066,0.0,0.0,0.5,289,1785357777.389415,0.10971006006002426,-0.06916099786758423,0.49886536598205566,20.96227264404297,5,8813,21,0,0,0.3344704210758209,0,0,1.0,0.0,0,9,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,9,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.10312158614397049,0.05309644341468811,0.04162140563130379,-0.09557792544364929,49.25355529785156,0.4621312618255615
0.28882521489971347,0.0,0.0,0.5,289,1785357777.40995,0.11954377591609955,-0.07527545839548111,0.49876272678375244,18.893075942993164,5,7510,81,0,0,0.3344704210758209,0,0,1.0,0.0,0,10,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,10,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.11917246133089066,0.03152798116207123,0.05219490826129913,-0.10259681195020676,44.958412170410156,0.46530449390411377
0.2922636103151863,0.0,0.0,0.5,289,1785357777.4309618,0.11954377591609955,-0.07527545839548111,0.49876272678375244,18.893075942993164,5,7510,81,0,0,0.3344704210758209,0,0,1.0,0.0,0,10,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,10,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.11917246133089066,0.03152798116207123,0.05219490826129913,-0.10259681195020676,44.958412170410156,0.46530449390411377
0.295702005730659,0.0,0.0,0.5,289,1785357777.453075,0.12799392640590668,-0.0824456512928009,0.4986836016178131,16.86489486694336,5,8323,10,0,0,0.33462443947792053,0,0,1.0,0.0,0,10,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,10,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.12564389407634735,0.025844816118478775,0.05803732946515083,-0.10401767492294312,42.054107666015625,0.4657828211784363
0.2991404011461318,0.0,0.0,0.5,289,1785357777.4779341,0.12799392640590668,-0.0824456512928009,0.4986836016178131,16.86489486694336,5,8323,10,0,0,0.33462443947792053,0,0,1.0,0.0,0,10,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,10,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.12564389407634735,0.025844816118478775,0.05803732946515083,-0.10401767492294312,42.054107666015625,0.4657828211784363
0.3025787965616046,0.0,0.0,0.5,289,1785357777.50196,0.12799392640590668,-0.0824456512928009,0.4986836016178131,16.86489486694336,5,8323,70,0,0,0.33462443947792053,0,0,1.0,0.0,0,10,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,10,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.13054706156253815,0.008795318193733692,0.06576251238584518,-0.11270001530647278,37.76296615600586,0.469291627407074
0.30601719197707733,0.0,0.0,0.5,289,1785357777.525856,0.13941900432109833,-0.09432616084814072,0.4987095296382904,14.817853927612305,5,7181,70,0,0,0.33462443947792053,0,0,1.0,0.0,0,11,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,11,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.13054706156253815,0.008795318193733692,0.06576251238584518,-0.11270001530647278,37.76296615600586,0.469291627407074
0.30945558739255014,0.0,0.0,0.5,289,1785357777.547526,0.1494321972131729,-0.09656932950019836,0.49863746762275696,15.325876235961914,5,8155,110,0,0,0.33462443947792053,0,0,1.0,0.0,0,11,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,11,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.13927048444747925,0.0026003120001405478,0.07398269325494766,-0.11730674654245377,35.004390716552734,0.4708976745605469
0.3128939828080229,0.0,0.0,0.5,289,1785357777.5704541,0.1494321972131729,-0.09656932950019836,0.49863746762275696,15.325876235961914,5,8155,110,0,0,0.33462443947792053,0,0,1.0,0.0,0,11,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,11,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.13927048444747925,0.0026003120001405478,0.07398269325494766,-0.11730674654245377,35.004390716552734,0.4708976745605469
