MPCTASK: EXP,2,182,9092,69,405,739,457,-64,-149,207,-222,-639,96,1168,700,240,335,700,9,66,300,69,69,1,1,0,0,0,0,0,1,1,0,5,23013,11426,34512,1942280,0,0,0,3912109,5867140,0,60,42,0,0,1000,1000,6668331
MPCTASK: EXP,2,184,9187,187,400,717,552,-72,-89,-32,208,-550,244,1139,700,274,287,700,0,83,317,69,69,1,1,0,0,0,0,0,1,1,0,5,21392,7198,28663,1223665,0,0,0,3636605,4872880,0,62,44,0,0,1000,1000,6668331
MPCTASK: EXP,2,186,9293,199,348,718,411,-137,16,103,690,-450,369,1081,700,169,174,700,18,-32,277,69,69,1,1,0,0,0,0,0,1,1,0,5,22808,11804,34924,2006516,0,0,0,3877277,5937136,0,64,46,0,0,1000,1000,6668331
MPCTASK: EXP,2,188,9393,223,266,729,264,-231,53,60,866,-373,459,996,700,91,41,700,29,12,307,69,69,1,1,0,0,0,0,0,1,1,0,5,23371,11527,34973,1959482,0,0,0,3973073,5945473,0,66,48,0,0,1000,1000,6668331
MPCTASK: EXP,2,190,9491,256,237,738,140,-237,29,91,1104,-310,505,886,700,31,-37,878,38,-48,345,69,69,1,1,0,0,0,0,0,1,0,932,5,20420,10689,32923,1817007,0,0,0,3471389,5597087,0,68,49,0,0,1000,1000,6668331
MPCTASK: EXP,2,192,9592,271,215,745,-45,-257,33,316,1268,-242,501,754,700,-39,-120,767,45,25,420,69,69,1,1,0,0,0,0,0,1,0,363,5,22722,9634,33435,1637611,0,0,0,3862637,5683972,0,70,49,0,0,1000,1000,6668331
MPCTASK: EXP,2,194,9691,241,187,759,-317,-333,125,577,1164,-162,450,602,700,-133,-220,701,59,17,331,69,69,0,0,0,0,0,0,0,0,0,0,5,20201,11804,32077,2006706,0,0,0,3434093,5453242,0,70,49,0,0,1000,1000,6668331
MPCTASK: EXP,2,196,9793,195,150,763,-492,-428,-21,732,1024,-96,355,436,700,-200,-319,700,59,162,424,69,69,0,0,0,0,0,0,0,0,0,0,5,24217,9727,34022,1653533,0,0,0,4116829,5783735,0,70,49,0,0,1000,1000,6668331
MPCTASK: EXP,2,198,9892,145,109,755,-630,-529,-115,716,887,2,227,257,700,-242,-404,700,32,73,433,69,69,0,0,0,0,0,0,0,0,0,0,5,20892,11248,32905,1912163,0,0,0,3551589,5593878,0,70,49,0,0,1000,1000,6668331
MPCTASK: EXP,2,200,9993,72,50,737,-770,-658,-151,723,645,199,78,71,700,-280,-504,700,7,-35,344,69,69,1,1,0,0,0,0,0,1,1,0,5,20015,13177,33265,2239932,0,0,0,3402573,5655151,0,72,50,0,0,1000,1000,6668331
MPCTASK: EXP,2,202,10094,-7,-18,726,-853,-789,-24,598,269,348,-77,-117,700,-298,-594,700,22,6,277,69,69,1,1,0,0,0,0,0,1,1,0,5,22973,12144,35190,2064397,0,0,0,3905277,5982324,0,74,52,0,0,1000,1000,6668331
MPCTASK: EXP,2,204,10193,-90,-80,727,-852,-867,0,635,-262,505,-223,-304,700,-275,-664,700,27,63,332,69,69,1,1,0,0,0,0,0,1,1,0,5,22668,11178,34208,1900244,0,0,0,3853397,5815349,0,76,54,0,0,1000,1000,6668331
MPCTASK: EXP,2,206,10295,-143,-138,730,-737,-921,-5,651,-752,585,-345,-486,700,-213,-708,700,29,-52,287,69,69,1,1,0,0,0,0,0,1,1,0,5,22674,12126,34880,2061483,0,0,0,3854549,5929641,0,78,56,0,0,1000,1000,6668331
MPCTASK: EXP,2,208,10395,-192,-223,739,-522,-982,-1,566,-1155,540,-431,-657,700,-135,-754,812,39,-63,378,69,69,1,1,0,0,0,0,0,1,0,605,5,23022,10483,34728,1782084,0,0,0,3913553,5903923,0,80,57,0,0,1000,1000,6668331
MPCTASK: EXP,2,210,10495,-211,-317,741,-274,-1027,-27,314,-1372,410,-474,-812,700,-52,-781,747,35,-74,514,69,69,1,1,0,0,0,0,0,1,0,283,5,22051,11524,34525,1959082,0,0,0,3748553,5869407,0,82,57,0,0,1000,1000,6668331
MPCTASK: EXP,2,212,10598,-212,-407,742,-1,-1026,19,16,-1352,222,-469,-947,700,21,-781,769,42,-105,424,69,69,1,1,0,0,0,0,0,1,0,380,5,24156,9707,37513,1650267,0,0,0,4106461,6377400,0,84,57,0,0,1000,1000,6668331
MPCTASK: EXP,2,214,10695,-181,-484,736,259,-958,0,-377,-1146,14,-418,-1055,700,88,-740,700,36,-91,368,69,69,1,1,0,0,0,0,0,1,1,0,5,22596,11069,33738,1881713,0,0,0,3841193,5735553,0,86,58,0,0,1000,1000,6668331
MPCTASK: EXP,2,216,10792,-142,-547,735,448,-822,29,-708,-752,-160,-329,-1134,699,120,-672,699,35,-36,279,69,69,1,1,0,0,0,0,0,1,1,0,5,19001,11612,30684,1973986,0,0,0,3230025,5216507,0,88,60,0,0,1000,1000,6668331
MPCTASK: EXP,2,218,10896,-69,-605,733,577,-659,-16,-998,-254,-267,-213,-1177,699,145,-597,699,30,59,411,69,69,1,1,0,0,0,0,0,1,1,0,5,24018,10740,34833,1825489,0,0,0,4083089,5921617,0,90,62,0,0,1000,1000,6668331
MPCTASK: EXP,2,220,11000,7,-631,732,615,-428,-33,-1219,256,-303,-84,-1180,699,32,-617,826,25,-11,468,69,69,1,1,0,0,0,0,0,1,0,696,5,23812,13500,39333,2294943,0,0,0,4047913,6686763,0,92,63,0,0,1000,1000,6686763
MPCTASK: EXP,2,222,11101,78,-645,733,552,-177,6,-1184,853,-245,40,-1142,699,124,-427,745,33,218,613,69,69,1,1,0,0,0,0,0,1,0,275,5,26866,10257,38724,1743534,0,0,0,4567145,6583115,0,94,63,0,0,1000,1000,6686763
MPCTASK: EXP,2,224,11201,131,-634,744,378,68,112,-1091,1046,-239,145,-1062,699,113,-358,808,44,3,328,69,69,1,1,0,0,0,0,0,1,0,559,5,24974,11879,38851,2019448,0,0,0,4245369,6604666,0,96,63,0,0,1000,1000,6686763
MPCTASK: EXP,2,226,11295,154,-596,757,180,285,171,-806,1037,-212,219,-943,700,92,-312,703,57,-27,295,69,69,0,0,0,0,0,0,0,0,0,0,5,23805,9067,32943,1541405,0,0,0,4046773,5600267,0,96,63,0,0,1000,1000,6686763
MPCTASK: EXP,2,228,11397,154,-547,769,27,420,50,-549,822,-144,253,-791,700,69,-271,702,69,25,257,69,69,0,0,0,0,0,0,0,0,0,0,5,23268,10976,35487,1865767,0,0,0,3955533,6032845,0,96,63,0,0,1000,1000,6686763
MPCTASK: EXP,2,230,11496,146,-490,763,-90,509,-91,-339,641,-8,246,-618,700,49,-225,700,45,-7,264,69,69,0,0,0,0,0,0,0,0,0,0,5,22316,10882,33268,1849773,0,0,0,3793669,5655697,0,96,63,0,0,1000,1000,6686763
MPCTASK: EXP,2,232,11597,116,-438,751,-200,544,-113,-50,368,111,205,-439,700,16,-185,700,29,-4,255,69,69,0,0,0,0,0,0,0,0,0,0,5,23028,11475,34572,1950673,0,0,0,3914613,5877374,0,96,63,0,0,1000,1000,6686763
MPCTASK: EXP,2,234,11698,94,-382,740,-238,535,-85,171,56,211,143,-274,700,-39,-152,700,23,63,253,69,69,1,1,0,0,0,0,0,1,0,1042,5,21285,10856,35596,1845430,0,0,0,3618321,6051512,0,98,63,0,0,1000,1000,6686763
MPCTASK: EXP,2,236,11795,73,-329,737,-234,508,-40,278,-68,267,80,-141,700,-45,-26,700,29,182,364,69,69,1,1,0,0,0,0,0,1,1,0,5,21887,10897,32859,1852368,0,0,0,3720633,5586127,0,100,65,0,0,1000,1000,6686763
MPCTASK: EXP,2,238,11898,58,-295,735,-208,442,-39,146,-88,290,32,-57,700,-111,52,700,27,86,264,69,69,1,1,0,0,0,0,0,1,0,1018,5,21975,12148,35592,2065218,0,0,0,3735618,6050737,0,102,66,0,0,1000,1000,6686763
MPCTASK: EXP,2,240,11992,62,-276,731,-163,406,-48,-199,2,297,11,-22,700,-91,182,700,21,0,222,69,69,1,1,0,0,0,0,0,1,1,0,5,20215,9681,29971,1645726,0,0,0,3436513,5095201,0,104,67,0,0,1000,1000,6686763
MPCTASK: EXP,2,242,12099,53,-252,724,-174,442,-61,-630,220,298,8,-19,700,-97,288,700,12,-23,300,69,69,1,1,0,0,0,0,0,1,1,0,5,22986,13629,36687,2316827,0,0,0,3907505,6236981,0,106,69,0,0,1000,1000,6686763
MPCTASK: EXP,2,244,12196,39,-220,723,-217,559,-38,-1038,259,285,4,-11,700,24,281,853,15,40,427,69,69,1,1,0,0,0,0,0,1,0,836,5,22143,9487,33867,1612619,0,0,0,3764309,5757389,0,108,70,0,0,1000,1000,6686763
MPCTASK: EXP,2,246,12295,19,-137,725,-257,780,15,-1114,83,248,-20,34,700,-34,499,700,25,-71,375,69,69,1,1,0,0,0,0,0,1,1,0,5,23091,9559,32725,1624918,0,0,0,3925386,5563341,0,110,71,0,0,1000,1000,6686763
MPCTASK: EXP,2,248,12394,-10,-55,733,-247,952,111,-699,-339,166,-67,133,700,19,575,700,33,-35,247,69,69,1,1,0,0,0,0,0,1,1,0,5,21750,9561,31895,1625207,0,0,0,3697477,5422259,0,112,72,0,0,1000,1000,6686763
MPCTASK: EXP,2,250,12499,-15,51,744,-154,1064,112,-467,-545,185,-123,278,700,92,655,700,44,61,253,69,69,1,1,0,0,0,0,0,1,1,0,5,23883,12943,36902,2200277,0,0,0,4060025,6273366,0,114,74,0,0,1000,1000,6686763
MPCTASK: EXP,2,252,12594,-20,178,746,-62,1139,-16,-123,-546,230,-170,452,700,146,724,700,43,24,255,69,69,1,1,0,0,0,0,0,1,1,0,5,20881,10159,31424,1727088,0,0,0,3549849,5342067,0,116,76,0,0,1000,1000,6686763
MPCTASK: EXP,2,254,12699,-21,316,744,30,1176,-75,136,-624,249,-191,633,700,192,789,700,29,-30,270,69,69,1,1,0,0,0,0,0,1,1,0,5,20925,14958,35955,2542671,0,0,0,3557133,6112453,0,118,78,0,0,1000,1000,6686763
MPCTASK: EXP,2,256,12795,-24,411,737,123,1093,-87,589,-693,200,-176,803,700,224,772,700,20,-40,292,69,69,1,1,0,0,0,0,0,1,1,0,5,22326,10005,32412,1700881,0,0,0,3795220,5510112,0,120,80,0,0,1000,1000,6686763
MPCTASK: EXP,2,258,12895,60,474,741,346,913,-43,874,-788,80,-122,946,699,329,711,699,32,-34,319,69,69,1,1,0,0,0,0,0,1,1,0,5,21975,11085,33139,1884383,0,0,0,3735697,5633818,0,122,82,0,0,1000,1000,6686763
MPCTASK: EXP,2,260,12998,93,536,737,445,703,-50,1116,-531,-165,-33,1051,699,336,641,799,27,-13,426,69,69,1,1,0,0,0,0,0,1,0,552,5,22333,10519,36190,1788080,0,0,0,3796610,6152408,0,124,83,0,0,1000,1000,6686763
MPCTASK: EXP,2,262,13099,138,553,731,506,441,-60,1142,-300,-313,79,1115,699,329,536,786,18,-5,481,69,69,1,1,0,0,0,0,0,1,0,495,5,24385,10471,36658,1779945,0,0,0,4145397,6231963,0,126,83,0,0,1000,1000,6686763
MPCTASK: EXP,2,264,13191,222,538,722,567,158,2,1072,52,-393,202,1134,699,335,404,699,22,-83,365,69,69,1,1,0,0,0,0,0,1,1,0,5,19646,9243,28962,1571162,0,0,0,3339810,4923620,0,128,85,0,0,1000,1000,6686763
MPCTASK: EXP,2,266,13299,268,500,716,503,-77,-22,877,473,-384,319,1111,699,276,275,699,12,-63,319,69,69,1,1,0,0,0,0,0,1,1,0,5,26193,10445,36711,1775549,0,0,0,4452793,6240988,0,130,87,0,0,1000,1000,6686763
MPCTASK: EXP,2,268,13394,290,448,709,348,-260,-55,622,874,-308,414,1049,699,178,154,699,-1,-67,350,69,69,1,1,0,0,0,0,0,1,1,0,5,21900,9981,32213,1696800,0,0,0,3722817,5476266,0,132,89,0,0,1000,1000,6686763
MPCTASK: EXP,2,270,13498,292,395,705,136,-377,-40,437,1094,-202,475,953,700,71,42,816,-2,129,563,69,69,1,1,0,0,0,0,0,1,0,679,5,21896,10659,35717,1812025,0,0,0,3722217,6071863,0,134,90,0,0,1000,1000,6686763
MPCTASK: EXP,2,272,13595,254,338,704,-127,-470,14,382,1145,-104,493,828,700,-57,-67,700,4,106,492,69,69,1,1,0,0,0,0,0,1,1,0,5,23826,8023,32157,1363923,0,0,0,4050337,5466810,0,136,91,0,0,1000,1000,6686763
MPCTASK: EXP,2,274,13698,209,276,713,-361,-555,113,393,955,-31,464,680,700,-157,-182,700,13,94,376,69,69,1,1,0,0,0,0,0,1,1,0,5,23886,11891,35850,2021425,0,0,0,4060558,6094629,0,138,93,0,0,1000,1000,6686763
MPCTASK: EXP,2,276,13799,152,220,720,-523,-623,39,470,803,35,390,514,700,-236,-283,700,20,190,431,69,69,1,1,0,0,0,0,0,1,1,0,5,24265,11394,36173,1937010,0,0,0,4124954,6149532,0,140,95,0,0,1000,1000,6686763
MPCTASK: EXP,2,278,13897,83,154,724,-653,-703,-2,485,590,109,277,335,700,-291,-386,700,23,43,288,69,69,1,1,0,0,0,0,0,1,1,0,5,23152,11025,34249,1874044,0,0,0,3935729,5822437,0,142,97,0,0,1000,1000,6686763
MPCTASK: EXP,2,280,13998,7,91,721,-739,-775,-31,507,286,175,137,148,700,-320,-476,700,15,-14,260,69,69,1,1,0,0,0,0,0,1,1,0,5,23034,11803,35216,2006355,0,0,0,3915677,5986818,0,144,99,0,0,1000,1000,6686763
MPCTASK: EXP,2,282,14094,-52,68,719,-735,-787,-21,580,-46,220,-16,-40,700,-304,-523,700,14,2,278,69,69,1,1,0,0,0,0,0,1,1,0,5,20918,11338,32330,1927408,0,0,0,3556109,5496173,0,146,101,0,0,1000,1000,6686763
MPCTASK: EXP,2,284,14195,-114,-3,723,-698,-879,5,663,-385,211,-168,-228,700,-269,-611,700,23,-5,275,69,69,1,1,0,0,0,0,0,1,1,0,5,23080,9530,32913,1619929,0,0,0,3923489,5595391,0,148,103,0,0,1000,1000,6686763
MPCTASK: EXP,2,286,14297,-170,-88,725,-571,-966,-13,560,-729,176,-303,-410,700,-205,-690,700,22,63,328,69,69,1,1,0,0,0,0,0,1,1,0,5,21622,12999,34695,2209758,0,0,0,3675748,5898158,0,150,105,0,0,1000,1000,6686763
MPCTASK: EXP,2,288,14398,-213,-187,728,-422,-1039,-23,379,-946,114,-409,-582,700,-137,-764,700,23,102,414,69,69,1,1,0,0,0,0,0,1,1,0,5,22822,12700,35596,2158863,0,0,0,3879713,6051387,0,152,107,0,0,1000,1000,6686763
MPCTASK: EXP,2,290,14500,-240,-294,723,-239,-1084,-59,144,-1119,41,-473,-739,700,-54,-824,827,11,-55,442,69,69,1,1,0,0,0,0,0,1,0,710,5,20739,16094,37778,2735929,0,0,0,3525599,6422315,0,154,108,0,0,1000,1000,6686763
MPCTASK: EXP,2,292,14597,-246,-377,715,-38,-1066,-57,-92,-1181,-46,-491,-879,700,28,-844,803,3,-33,505,69,69,1,1,0,0,0,0,0,1,0,604,5,21899,9540,34488,1621664,0,0,0,3722769,5863032,0,156,108,0,0,1000,1000,6686763
MPCTASK: EXP,2,294,14698,-240,-464,715,190,-1004,60,-311,-1168,-167,-459,-997,700,109,-852,700,15,117,459,69,69,1,1,0,0,0,0,0,1,1,0,5,21306,12555,33933,2134285,0,0,0,3621953,5768719,0,158,109,0,0,1000,1000,6686763
MPCTASK: EXP,2,296,14797,-202,-540,723,413,-915,114,-397,-1032,-290,-381,-1091,700,188,-844,700,23,81,374,69,69,1,1,0,0,0,0,0,1,1,0,5,23854,9308,33235,1582331,0,0,0,4055065,5650063,0,160,111,0,0,1000,1000,6686763
MPCTASK: EXP,2,298,14898,-157,-606,731,556,-816,27,-586,-747,-365,-265,-1159,700,225,-810,700,31,-51,273,69,69,1,1,0,0,0,0,0,1,1,0,5,24491,10037,34600,1706201,0,0,0,4163437,5882135,0,162,113,0,0,1000,1000,6686763
MPCTASK: EXP,2,300,14998,-95,-660,732,656,-673,-37,-832,-359,-379,-122,-1199,700,245,-752,700,24,-33,305,69,69,1,1,0,0,0,0,0,1,1,0,5,23180,10588,33917,1799740,0,0,0,3940549,5765966,0,164,115,0,0,1000,1000,6686763
MPCTASK: EXP,2,302,15099,-41,-700,732,683,-496,-38,-936,-68,-377,33,-1210,700,235,-679,700,24,11,360,69,69,1,1,0,0,0,0,0,1,1,0,5,22930,11348,34591,1929096,0,0,0,3898053,5880518,0,166,117,0,0,1000,1000,6686763
MPCTASK: EXP,2,304,15197,16,-719,728,673,-299,-47,-964,183,-363,187,-1192,700,211,-588,700,18,4,383,69,69,1,1,0,0,0,0,0,1,1,0,5,23103,9766,32941,1660279,0,0,0,3927337,5600115,0,168,118,0,0,1000,1000,6686763
MPCTASK: EXP,2,306,15299,69,-720,729,603,-91,37,-900,544,-312,323,-1145,700,159,-483,700,29,103,369,69,69,1,1,0,0,0,0,0,1,1,0,5,24141,10768,34983,1830414,0,0,0,4103873,5947246,0,170,120,0,0,1000,1000,6686763
MPCTASK: EXP,2,308,15401,110,-704,731,483,92,-8,-931,800,-234,429,-1070,700,91,-370,700,29,45,355,69,69,1,1,0,0,0,0,0,1,1,0,5,24019,11928,36020,2027731,0,0,0,4083101,6123489,0,172,122,0,0,1000,1000,6686763
MPCTASK: EXP,2,310,15502,133,-679,731,316,266,-47,-1005,1028,-111,493,-969,700,28,-271,835,21,126,457,69,69,1,1,0,0,0,0,0,1,0,738,5,24668,11898,37254,2022637,0,0,0,4193509,6333258,0,174,123,0,0,1000,1000,6686763
MPCTASK: EXP,2,312,15597,155,-638,728,132,454,-46,-1051,1116,42,510,-845,700,-60,-123,797,19,150,524,69,69,1,1,0,0,0,0,0,1,0,550,5,22992,7600,32871,1291848,0,0,0,3908625,5588052,0,176,123,0,0,1000,1000,6686763
MPCTASK: EXP,2,314,15700,141,-574,728,-103,662,48,-994,1073,158,478,-701,700,-147,16,700,28,103,401,69,69,1,1,0,0,0,0,0,1,1,0,5,23625,12365,36137,2102071,0,0,0,4016053,6143358,0,178,124,0,0,1000,1000,6686763
MPCTASK: EXP,2,316,15802,101,-499,736,-314,829,135,-640,693,199,400,-540,700,-204,128,833,36,105,344,69,69,1,1,0,0,0,0,0,1,0,690,5,23813,11641,36677,1978874,0,0,0,4048106,6235163,0,180,124,0,0,1000,1000,6686763
MPCTASK: EXP,2,318,15903,50,-418,744,-417,903,149,-200,168,225,283,-366,700,129,-138,900,44,-10,178,69,69,1,1,0,0,0,0,0,1,0,1211,5,26640,9306,37235,1581954,0,0,0,4528718,6330130,0,182,124,0,0,1000,1000,6686763
MPCTASK: EXP,2,320,15999,-5,-334,762,-430,908,210,110,-293,279,140,-183,700,-204,277,705,62,412,463,69,69,0,0,0,0,0,0,0,0,0,0,5,23082,11048,34204,1877980,0,0,0,3923841,5814766,0,182,124,0,0,1000,1000,6686763
MPCTASK: EXP,2,322,16099,-43,-254,791,-336,844,179,413,-809,257,-15,2,700,-150,334,712,91,-9,246,69,69,0,0,0,0,0,0,0,0,0,0,5,24009,9688,33769,1646809,0,0,0,4081549,5740878,0,182,124,0,0,1000,1000,6686763
MPCTASK: EXP,2,324,16198,-56,-190,803,-231,796,-47,-255,-381,279,-169,189,700,-114,422,708,94,227,346,69,69,0,0,0,0,0,0,0,0,0,0,5,20015,11664,32021,1982751,0,0,0,3402449,5443712,0,182,124,0,0,1000,1000,6686763
MPCTASK: EXP,2,326,16304,-58,-136,786,-176,832,-202,-693,-102,340,-305,370,700,-62,492,719,45,159,699,69,69,1,1,0,0,0,0,0,1,0,106,5,27010,10602,38670,1802232,0,0,0,4591677,6573898,0,183,124,0,0,1000,1000,6686763
MPCTASK: EXP,2,328,16400,-58,-74,768,-139,916,-188,-668,-217,359,-411,541,700,6,549,700,30,58,476,69,69,0,0,0,0,0,0,0,0,0,0,5,22398,11761,34228,1999326,0,0,0,3807618,5818871,0,184,124,0,0,1000,1000,6686763
MPCTASK: EXP,2,330,16500,-69,0,750,-88,995,-136,-499,-425,365,-475,699,700,67,600,700,23,117,356,69,69,0,0,0,0,0,0,0,0,0,0,5,25732,9467,35276,1609182,0,0,0,4374381,5996952,0,184,124,0,0,1000,1000,6686763
MPCTASK: EXP,2,332,16600,-65,95,741,8,1064,-95,-334,-625,378,-492,839,700,139,656,700,22,71,326,69,69,1,1,0,0,0,0,0,1,1,0,5,23588,10349,34011,1759300,0,0,0,4009981,5781937,0,186,126,0,0,1000,1000,6686763
MPCTASK: EXP,2,334,16702,-40,200,733,140,1106,-101,-115,-647,486,-460,957,700,207,701,700,12,-24,294,69,69,1,1,0,0,0,0,0,1,1,0,5,25400,10654,36127,1811085,0,0,0,4317873,6141605,0,188,128,0,0,1000,1000,6686763
MPCTASK: EXP,2,336,16802,-9,289,723,250,1076,-94,215,-489,578,-382,1052,700,254,702,700,4,60,313,69,69,1,1,0,0,0,0,0,1,1,0,5,24571,11739,36814,1995494,0,0,0,4176973,6258422,0,190,130,0,0,1000,1000,6686763
MPCTASK: EXP,2,338,16900,26,413,718,345,1047,-69,579,-411,581,-265,1120,700,286,719,700,5,-35,281,69,69,1,1,0,0,0,0,0,1,1,0,5,25214,9544,34832,1622434,0,0,0,4286205,5921594,0,192,132,0,0,1000,1000,6686763
MPCTASK: EXP,2,340,17001,63,504,717,418,908,-33,975,-315,505,-122,1161,700,299,679,700,11,-60,352,69,69,1,1,0,0,0,0,0,1,1,0,5,23658,11496,35227,1953420,0,0,0,4021733,5988665,0,194,134,0,0,1000,1000,6686763
MPCTASK: EXP,2,342,17100,58,595,719,402,740,-33,1207,-143,366,33,1172,700,239,640,802,12,0,489,69,69,1,1,0,0,0,0,0,1,0,589,5,23330,9423,34547,1601879,0,0,0,3966085,5873050,0,196,134,0,0,1000,1000,6686763
MPCTASK: EXP,2,344,17202,109,640,715,442,476,26,1386,-37,247,187,1154,700,233,540,794,15,11,518,69,69,1,1,0,0,0,0,0,1,0,541,5,22311,12881,36975,2189626,0,0,0,3792914,6285764,0,198,134,0,0,1000,1000,6686763
MPCTASK: EXP,2,346,17303,163,629,719,457,139,90,1412,140,70,323,1107,700,212,394,831,19,-136,431,69,69,1,1,0,0,0,0,0,1,0,713,5,26175,10359,38074,1760947,0,0,0,4449761,6472614,0,200,134,0,0,1000,1000,6686763
MPCTASK: EXP,2,348,17401,240,575,725,443,-189,124,1231,530,-168,429,1032,700,186,228,825,25,-11,411,69,69,1,1,0,0,0,0,0,1,0,665,5,22849,10724,35474,1823083,0,0,0,3884270,6030654,0,202,134,0,0,1000,1000,6686763
MPCTASK: EXP,2,350,17504,235,517,736,244,-432,176,913,875,-319,493,931,700,71,90,808,36,45,319,69,69,1,1,0,0,0,0,0,1,0,558,5,26802,10382,38697,1764928,0,0,0,4556165,6578586,0,204,134,0,0,1000,1000,6686763
MPCTASK: EXP,2,352,17599,243,436,757,58,-616,217,792,968,-440,510,807,700,-10,-57,704,57,108,349,69,69,0,0,0,0,0,0,0,0,0,0,5,22914,10715,33698,1821550,0,0,0,3895329,5728812,0,205,134,0,0,1000,1000,6686763
MPCTASK: EXP,2,354,17699,228,361,778,-123,-727,123,646,1074,-482,478,663,700,-94,-174,706,78,65,310,69,69,0,0,0,0,0,0,0,0,0,0,5,22726,10793,33591,1834720,0,0,0,3863393,5710501,0,205,134,0,0,1000,1000,6686763
MPCTASK: EXP,2,356,17802,209,267,788,-287,-815,-24,463,1174,-454,400,502,700,-157,-293,704,83,117,435,69,69,0,0,0,0,0,0,0,0,0,0,5,23288,12682,36039,2155790,0,0,0,3958893,6126773,0,205,134,0,0,1000,1000,6686763
MPCTASK: EXP,2,358,17900,166,180,781,-473,-867,-128,314,1076,-371,283,328,700,-214,-395,700,55,-3,527,69,69,0,0,0,0,0,0,0,0,0,0,5,22186,12419,34675,2111117,0,0,0,3771526,5894858,0,205,134,0,0,1000,1000,6686763
MPCTASK: EXP,2,360,18000,95,93,762,-656,-907,-166,272,737,-268,140,145,700,-263,-495,700,29,-38,355,69,69,0,0,0,0,0,0,0,0,0,0,5,23056,11598,34726,1971569,0,0,0,3919457,5903433,0,205,134,0,0,1000,1000,6686763
MPCTASK: EXP,2,362,18102,16,55,744,-760,-883,-151,274,259,-146,-15,-41,700,-276,-537,700,14,8,258,69,69,1,1,0,0,0,0,0,1,1,0,5,27523,9665,37269,1642981,0,0,0,4678873,6335789,0,206,135,0,0,1000,1000,6686763
MPCTASK: EXP,2,364,18204,-43,-19,733,-743,-919,-99,394,-255,-62,-169,-227,700,-237,-619,700,13,-17,257,69,69,1,1,0,0,0,0,0,1,1,0,5,24267,11952,36528,2031857,0,0,0,4125345,6209800,0,208,137,0,0,1000,1000,6686763
MPCTASK: EXP,2,366,18302,-95,-95,733,-639,-962,-49,400,-674,-15,-305,-408,700,-172,-686,700,23,12,293,69,69,1,1,0,0,0,0,0,1,1,0,5,25002,9453,34535,1606968,0,0,0,4250209,5871163,0,210,139,0,0,1000,1000,6686763
MPCTASK: EXP,2,368,18403,-151,-209,733,-504,-1041,-51,314,-948,-8,-411,-579,700,-111,-777,700,23,-40,348,69,69,1,1,0,0,0,0,0,1,1,0,5,23501,11261,34960,1914302,0,0,0,3995105,5943255,0,212,141,0,0,1000,1000,6686763
MPCTASK: EXP,2,370,18501,-174,-289,729,-304,-1041,-81,122,-1128,-35,-475,-737,700,-24,-810,760,13,84,596,69,69,1,1,0,0,0,0,0,1,0,372,5,21980,10635,33992,1807503,0,0,0,3736561,5778803,0,214,141,0,0,1000,1000,6686763
MPCTASK: EXP,2,372,18602,-176,-382,724,-65,-1032,-10,-75,-1181,-100,-492,-877,700,70,-841,796,22,82,490,69,69,1,1,0,0,0,0,0,1,0,547,5,21245,12231,34733,2079109,0,0,0,3611673,5904652,0,216,141,0,0,1000,1000,6686763
MPCTASK: EXP,2,374,18702,-154,-469,723,181,-990,44,-232,-1155,-201,-460,-996,700,141,-885,863,23,104,443,69,69,1,1,0,0,0,0,0,1,0,884,5,22479,10760,35138,1829167,0,0,0,3821457,5973603,0,218,141,0,0,1000,1000,6686763
MPCTASK: EXP,2,376,18801,-117,-535,728,403,-896,123,-371,-948,-304,-382,-1090,700,240,-838,700,28,-34,302,69,69,1,1,0,0,0,0,0,1,1,0,5,23897,10254,34222,1742957,0,0,0,4062437,5817891,0,220,143,0,0,1000,1000,6686763
MPCTASK: EXP,2,378,18902,-67,-602,742,546,-808,83,-502,-665,-380,-265,-1159,700,283,-811,700,42,-37,236,69,69,1,1,0,0,0,0,0,1,1,0,5,24136,9862,34212,1676563,0,0,0,4103182,5816013,0,222,144,0,0,1000,1000,6686763
MPCTASK: EXP,2,380,18998,-14,-655,747,621,-684,83,-600,-174,-392,-122,-1199,700,286,-764,700,47,66,263,69,69,1,1,0,0,0,0,0,1,1,0,5,21531,9494,31100,1613917,0,0,0,3660323,5287111,0,224,146,0,0,1000,1000,6686763
MPCTASK: EXP,2,382,19101,38,-693,755,628,-540,9,-800,77,-403,33,-1210,700,269,-692,700,55,-23,266,69,69,0,0,0,0,0,0,0,0,0,0,5,23397,10647,34179,1809942,0,0,0,3977377,5810575,0,224,146,0,0,1000,1000,6686763
MPCTASK: EXP,2,384,19202,95,-721,756,596,-373,-61,-988,385,-353,187,-1192,700,236,-605,700,43,-2,366,69,69,0,0,0,0,0,0,0,0,0,0,5,24260,9973,34534,1695277,0,0,0,4124237,5870926,0,224,146,0,0,1000,1000,6686763
MPCTASK: EXP,2,386,19300,135,-734,753,501,-175,-91,-1101,653,-285,323,-1145,700,174,-504,700,35,114,581,69,69,0,0,0,0,0,0,0,0,0,0,5,22374,9894,32336,1681977,0,0,0,3803389,5497291,0,224,146,0,0,1000,1000,6686763
MPCTASK: EXP,2,388,19403,177,-728,746,383,38,-100,-1147,846,-197,429,-1070,700,112,-389,740,26,105,626,69,69,1,1,0,0,0,0,0,1,0,250,5,22262,11397,35795,1937447,0,0,0,3784574,6085165,0,226,146,0,0,1000,1000,6686763
